#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2021.1329     0.09     -2.11
2021.1356     -0.04     -1.24
2021.1384     -0.09     -1.97
2021.1411     -0.18     -2.55
2021.1438     0.35     -1.89
2021.1466     0.56     -1.97
2021.1493     -0.65     -1.58
2021.1521     0.92     -4.19
2021.1548     0.11     -2.06
2021.1575     0.30     -1.96
2021.1603     0.61     -1.03
2021.1630     1.00     -1.67
2021.1658     0.86     -1.90
2021.1685     0.40     -2.43
2021.1712     1.57     -1.61
2021.1740     -0.39     -0.71
2021.1767     -0.17     -3.16
2021.1795     -0.42     -2.70
2021.1822     0.04     -2.81
2021.1849     -0.20     -1.47
2021.1877     0.62     -1.21
2021.1904     -1.52     -1.90
2021.1932     -0.21     -2.35
2021.1959     0.25     -4.61
2021.1986     -0.58     -3.81
2021.2014     0.12     -2.44
2021.2041     0.85     -2.97
2021.2068     0.04     -0.85
2021.2096     0.06     -2.53
2021.2123     0.27     -1.10
2021.2151     0.33     -1.87
2021.2178     -0.11     -1.51
2021.2205     0.67     -1.53
2021.2233     0.02     -2.59
2021.2260     0.88     -2.91
2021.2288     1.36     -1.46
2021.2315     -0.12     -1.52
2021.2342     0.10     -0.50
2021.2370     1.28     -1.37
2021.2397     0.41     -0.64
2021.2425     0.19     -2.08
2021.2452     -0.49     -2.54
2021.2479     -0.82     -2.66
2021.2507     -0.36     -2.12
2021.2534     0.42     -1.91
2021.2562     0.66     -2.61
2021.2589     1.43     -2.20
2021.2616     0.77     -1.77
2021.2644     -0.43     -3.08
2021.2671     0.64     -1.98
2021.2699     0.03     -2.33
2021.2726     0.29     -0.81
2021.2753     -0.16     -1.56
2021.2781     -0.52     -1.71
2021.2808     0.66     -0.84
2021.2836     0.95     -0.79
2021.2863     -0.05     -2.22
2021.2890     -0.27     -0.42
2021.2918     1.64     -3.99
2021.2945     0.55     -3.40
2021.2973     0.38     -0.22
2021.3000     0.26     -0.63
2021.3027     0.88     -1.56
2021.3055     0.23     -1.54
2021.3082     0.23     -1.53
2021.3110     -0.25     -1.89
2021.3137     0.84     -0.96
2021.3164     0.09     -1.11
2021.3192     1.63     -1.18
2021.3219     0.40     -0.17
2021.3247     -0.01     -0.62
2021.3274     0.55     -1.86
2021.3301     -0.22     -1.61
2021.3329     -0.35     -3.11
2021.3356     1.30     -0.18
2021.3384     0.89     -1.29
2021.3411     0.20     -0.69
2021.3438     0.55     -1.84
2021.3466     -0.60     -1.35
2021.3493     0.74     -1.10
2021.3521     0.99     -0.68
2021.3548     1.02     1.52
2021.3575     -0.56     0.66
2021.3603     0.01     -0.78
2021.3630     0.25     -2.33
2021.3658     -0.32     -1.10
2021.3685     0.89     0.03
2021.3712     2.23     -0.80
2021.3740     -0.15     -0.38
2021.3767     -0.36     -0.28
2021.3795     -0.88     -1.14
2021.3822     -0.30     -2.56
2021.3849     2.28     -1.57
2021.3877     1.41     -0.18
2021.3904     0.26     -1.63
2021.3932     0.89     -1.25
2021.3959     0.44     0.39
2021.3986     1.38     -0.88
2021.4014     0.25     -0.79
2021.4041     0.45     -0.66
2021.4068     1.02     -1.89
2021.4096     1.37     -1.75
2021.4123     -0.56     0.93
2021.4151     -2.91     0.09
2021.4178     0.40     -0.96
2021.4205     0.38     -1.63
2021.4233     0.55     0.17
2021.4260     0.62     -0.81
2021.4288     2.32     -0.82
2021.4315     -0.01     2.49
2021.4342     1.38     -0.63
2021.4370     0.04     -0.67
2021.4397     -0.67     0.54
2021.4425     1.40     -1.02
2021.4452     0.49     -0.99
2021.4479     1.17     -2.91
2021.4507     2.03     -0.64
2021.4534     0.65     -0.08
2021.4562     -0.47     -0.40
2021.4589     0.08     -0.80
2021.4616     -1.43     -1.76
2021.4644     2.11     -1.14
2021.4671     -0.03     -1.62
2021.4699     1.32     -0.49
2021.4726     0.73     -2.53
2021.4753     -0.50     -1.95
2021.4781     1.94     -1.19
2021.4808     2.17     1.14
2021.4836     0.76     -1.82
2021.4863     1.82     -0.52
2021.4890     0.36     0.54
2021.4918     0.54     -1.32
2021.4945     3.63     -1.20
2021.4973     -0.41     -0.93
2021.5000     0.82     -0.85
2021.5027     0.69     -5.38
2021.5055     -0.14     -1.78
2021.5082     0.64     0.81
2021.5110     0.56     -1.70
2021.5137     -0.82     -2.23
2021.5164     2.38     -3.47
2021.5192     0.38     -0.90
2021.5219     0.84     -1.24
2021.5247     3.63     0.33
2021.5274     1.82     -0.92
2021.5301     -0.36     -4.06
2021.5329     0.63     0.17
2021.5356     1.39     -2.05
2021.5384     3.23     -2.27
2021.5411     0.61     -4.62
2021.5438     2.02     -5.97
2021.5466     2.70     -2.91
2021.5493     3.80     -5.64
2021.5521     1.59     -1.49
2021.5548     2.58     -6.14
2021.5575     2.07     -1.13
2021.5603     2.09     -1.53
2021.5630     1.48     -0.14
2021.5658     1.66     -0.29
2021.5685     -0.25     -2.12
2021.5712     2.91     0.04
2021.5740     1.75     -2.08
2021.5767     2.04     -3.54
2021.5795     2.44     -1.59
2021.5822     1.43     -4.76
2021.5849     3.04     -3.40
2021.5877     2.32     -1.78
2021.5904     -0.11     -2.73
2021.5932     3.39     -1.96
2021.5959     2.93     -1.19
2021.5986     1.16     -2.59
2021.6014     2.05     -0.69
2021.6041     2.69     -2.24
2021.6068     1.93     -3.48
2021.6096     0.76     -4.10
2021.6123     1.58     -3.41
2021.6151     -0.25     -3.16
2021.6178     1.60     -4.45
2021.6205     3.46     -3.99
2021.6233     2.24     -2.10
2021.6260     2.91     -5.11
2021.6288     0.74     0.20
2021.6315     0.62     -3.45
2021.6342     1.14     -3.89
2021.6370     2.88     -1.03
2021.6397     2.85     -3.03
2021.6425     -1.48     -3.65
2021.6452     -0.00     -4.90
2021.6479     1.99     -2.71
2021.6507     1.75     -7.42
2021.6534     0.87     -6.70
2021.6562     1.08     -1.59
2021.6589     1.65     -1.31
2021.6616     3.25     -0.83
2021.6644     1.16     -3.63
2021.6671     1.73     -6.35
2021.6699     1.45     -0.34
2021.6726     1.11     -2.84
2021.6753     2.93     -2.44
2021.6781     1.10     -2.42
2021.6808     0.21     -4.31
2021.6836     0.67     -0.95
2021.6863     0.86     -3.24
2021.6890     -0.93     -4.02
2021.6918     0.02     -4.83
2021.6945     2.52     -6.34
2021.6973     2.39     -5.47
2021.7000     -0.41     -5.52
2021.7027     0.96     -3.71
2021.7055     1.52     -3.65
2021.7082     0.50     0.96
2021.7110     0.85     -1.71
2021.7137     1.90     -1.29
2021.7164     0.55     -2.64
2021.7192     0.49     -2.73
2021.7219     0.30     -2.83
2021.7247     0.50     -1.63
2021.7274     2.06     -1.45
2021.7301     1.21     -0.46
2021.7329     4.04     -0.14
2021.7356     2.04     -3.42
2021.7384     -0.02     -4.43
2021.7411     0.23     -5.31
2021.7438     2.00     -2.61
2021.7466     1.96     0.14
2021.7493     -0.11     0.19
2021.7521     2.62     1.65
2021.7548     0.22     -1.21
2021.7575     0.98     -1.04
2021.7603     -0.45     -0.79
2021.7630     2.39     -3.05
2021.7658     2.58     -1.21
2021.7685     1.02     -4.20
2021.7712     1.06     -2.41
2021.7740     0.92     -1.98
2021.7767     1.21     -1.95
2021.7795     -0.45     -2.72
2021.7822     -0.50     0.44
2021.7849     0.01     -2.18
2021.7877     0.95     -2.58
2021.7904     0.34     -1.63
2021.7932     1.02     -1.17
2021.7959     -0.22     -0.39
2021.7986     -0.06     -0.56
2021.8014     -0.72     -0.33
2021.8041     0.62     -1.37
2021.8068     0.88     -2.24
2021.8096     1.52     -0.97
2021.8123     0.25     -1.98
2021.8151     1.15     -2.01
2021.8178     1.20     -1.27
2021.8205     1.24     -0.78
2021.8233     1.11     -3.37
2021.8260     1.11     -0.98
2021.8288     0.72     -1.63
2021.8315     1.19     -1.07
2021.8342     -1.11     -0.51
2021.8370     1.92     -1.17
2021.8397     0.77     -0.89
2021.8425     1.81     -1.77
2021.8452     2.30     -1.61
2021.8479     0.38     -2.82
2021.8507     0.76     -0.68
2021.8534     1.04     -0.86
2021.8562     0.35     -0.91
2021.8589     0.41     -1.69
2021.8616     0.97     -1.62
2021.8644     0.99     0.79
2021.8671     1.90     -1.82
2021.8699     1.80     -2.41
2021.8726     1.09     -1.20
2021.8753     0.85     -2.02
2021.8781     2.22     -1.29
2021.8808     1.40     -1.33
2021.8836     1.82     -2.80
2021.8863     1.35     -2.07
2021.8890     1.32     -1.67
2021.8918     1.28     -1.74
2021.8945     1.26     -1.55
2021.8973     0.86     -1.56
2021.9000     1.49     -2.03
2021.9027     0.46     -3.51
2021.9055     1.02     -2.37
2021.9082     1.16     -1.27
2021.9110     1.19     -2.95
2021.9137     0.08     -2.83
2021.9164     0.85     -3.07
2021.9192     1.39     -0.67
2021.9219     1.34     -0.97
2021.9247     0.97     -2.43
2021.9274     0.80     -0.78
2021.9301     0.46     -1.10
2021.9329     1.75     -2.24
2021.9356     1.11     -1.12
2021.9384     0.96     -2.01
2021.9411     0.64     -1.46
2021.9438     1.06     -0.33
2021.9466     1.09     -2.01
2021.9493     1.22     -1.36
2021.9521     1.17     -1.65
2021.9548     1.39     -1.94
2021.9575     0.96     -1.79
2021.9603     2.09     -2.95
2021.9630     1.25     -1.73
2021.9658     1.62     -1.56
2021.9685     0.42     -2.23
2021.9712     0.78     -1.85
2021.9740     0.44     -2.19
2021.9767     1.03     -1.44
2021.9795     0.84     -1.75
2021.9822     0.18     -2.82
2021.9849     0.35     -1.69
2021.9877     0.35     -1.89
2021.9904     0.39     -1.19
2021.9932     0.40     -1.59
2021.9959     1.03     -2.28
2021.9986     1.13     -1.69
2022.0014     0.63     -1.65
2022.0041     0.75     -1.67
2022.0068     0.89     -1.22
2022.0096     2.10     -1.38
2022.0123     1.52     -1.04
2022.0151     0.84     -1.73
2022.0178     0.87     -0.81
2022.0205     0.44     -0.85
2022.0233     0.70     -1.72
2022.0260     1.74     -2.61
2022.0288     1.33     -1.33
2022.0315     0.05     0.02
2022.0342     0.26     -0.72
2022.0370     -0.05     -1.65
2022.0397     0.34     -2.31
2022.0425     0.41     -2.41
2022.0452     -0.05     -0.35
2022.0479     0.93     -1.33
2022.0507     1.58     -2.85
2022.0534     2.13     -2.60
2022.0562     2.06     -2.71
2022.0589     0.40     -1.98
2022.0616     1.05     -2.42
2022.0644     0.57     -2.34
2022.0671     1.46     -4.77
2022.0699     0.30     -1.48
2022.0726     0.90     0.36
2022.0753     0.60     -1.85
2022.0781     0.83     -1.90
2022.0808     0.40     0.43
2022.0836     0.08     -2.70
2022.0863     -0.30     -0.94
2022.0890     0.12     -0.68
2022.0918     -0.15     -0.91
2022.0945     0.42     -0.41
2022.0973     0.69     -0.39
2022.1000     2.58     -1.60
2022.1027     0.64     -0.90
2022.1055     0.33     -0.32
2022.1082     0.33     -1.20
2022.1110     0.50     -0.69
2022.1137     0.72     -2.06
2022.1164     2.23     -1.30
2022.1192     -0.05     -3.54
2022.1219     0.26     1.09
2022.1247     1.13     -0.51
2022.1274     0.82     -0.15
2022.1301     0.73     -0.94
2022.1329     1.29     -0.67
2022.1356     0.19     -0.96
2022.1384     0.28     -1.90
2022.1411     0.40     -2.34
2022.1438     1.07     -4.27
2022.1466     0.64     -1.51
2022.1493     0.22     -1.34
2022.1521     0.34     -1.13
2022.1548     0.50     -2.18
2022.1575     0.73     -1.57
2022.1603     0.99     -2.66
2022.1630     0.75     -1.11
2022.1658     -0.16     -0.87
2022.1685     0.93     -2.11
2022.1712     1.89     0.34
2022.1740     0.69     -0.76
2022.1767     0.69     -2.06
2022.1795     2.06     -1.10
2022.1822     2.43     -1.35
2022.1849     1.89     0.57
2022.1877     0.53     -3.18
2022.1904     1.00     2.14
2022.1932     0.29     -0.10
2022.1959     -0.09     -1.17
2022.1986     0.94     1.18
2022.2014     1.41     -1.29
2022.2041     1.85     0.09
2022.2068     1.06     -0.99
2022.2096     1.78     -1.32
2022.2123     1.69     0.26
2022.2151     2.70     -0.90
2022.2178     1.78     -2.18
2022.2205     1.97     -1.43
2022.2233     1.53     -1.50
2022.2260     0.90     0.91
2022.2288     0.80     -2.48
2022.2315     1.21     -1.60
2022.2342     0.96     -0.92
2022.2370     1.92     -1.93
2022.2397     2.14     -0.72
2022.2425     0.89     -0.16
2022.2452     0.88     -1.05
2022.2479     0.37     -1.88
2022.2507     0.69     -2.00
2022.2534     1.92     0.89
2022.2562     0.64     -1.43
2022.2589     1.27     -1.04
2022.2616     1.84     1.41
2022.2644     2.42     -0.01
2022.2671     1.73     0.79
2022.2699     0.67     0.79
2022.2726     -0.11     -3.30
2022.2753     0.33     -0.85
2022.2781     0.50     -4.02
2022.2808     1.35     1.05
2022.2836     1.87     0.61
2022.2863     1.68     0.51
2022.2890     2.54     1.72
2022.2918     1.01     0.93
2022.2945     -0.55     -1.42
2022.2973     2.57     -1.26
2022.3000     3.11     -1.67
2022.3027     2.43     0.03
2022.3055     1.65     0.05
2022.3082     3.42     2.74
2022.3110     3.10     0.92
2022.3137     1.29     0.33
2022.3164     0.84     0.68
2022.3192     2.22     -1.17
2022.3219     2.38     -1.77
2022.3247     2.82     -0.60
2022.3274     0.26     -1.57
2022.3301     1.71     -0.69
2022.3329     3.29     -0.70
2022.3356     0.98     -1.46
2022.3384     1.36     1.75
2022.3411     1.26     -1.44
2022.3438     3.53     -2.46
2022.3466     2.30     0.28
2022.3493     1.83     -1.36
2022.3521     1.94     -2.25
2022.3548     2.36     -0.91
2022.3575     0.81     0.21
2022.3603     2.36     -0.90
2022.3630     2.83     -1.64
2022.3658     0.42     -2.79
2022.3685     0.28     -1.51
2022.3712     1.56     -2.85
2022.3740     0.00     -1.52
2022.3767     2.17     -2.29
2022.3795     -0.76     -0.18
2022.3822     1.71     0.86
2022.3849     3.96     1.53
2022.3877     1.80     -0.51
2022.3904     2.33     -2.66
2022.3932     2.52     3.27
2022.3959     1.73     -1.70
2022.3986     0.05     -1.65
2022.4014     2.23     -2.16
2022.4041     2.46     -2.22
2022.4068     -0.66     -3.24
2022.4096     0.90     -0.67
2022.4123     4.32     0.20
2022.4151     2.36     -1.08
2022.4178     2.36     -0.42
2022.4205     2.60     0.40
2022.4233     1.61     -0.79
2022.4260     0.54     -1.68
2022.4288     2.22     -0.01
2022.4315     1.00     -2.65
2022.4342     -0.74     -5.29
2022.4370     1.61     -3.37
2022.4397     1.58     -3.86
2022.4425     3.85     -1.64
2022.4452     0.73     -2.66
2022.4479     4.39     -0.53
2022.4507     0.64     -0.86
2022.4534     2.74     -0.20
2022.4562     2.86     -2.60
2022.4589     2.03     -3.74
2022.4616     3.88     -2.88
2022.4644     2.60     -3.03
2022.4671     2.04     -1.36
2022.4699     1.79     -1.10
2022.4726     3.20     -2.46
2022.4753     0.97     -2.66
2022.4781     2.24     -1.45
2022.4808     1.70     -3.62
2022.4836     0.40     -2.52
2022.4863     1.77     -0.49
2022.4890     2.74     -1.47
2022.4918     3.37     -0.01
2022.4945     0.73     -3.48
2022.4973     0.77     -3.62
2022.5000     1.89     -1.13
2022.5027     0.07     -1.32
2022.5055     3.40     -0.60
2022.5082     0.76     -1.47
2022.5110     3.27     -5.34
2022.5137     -0.77     -4.20
2022.5164     3.30     -0.76
2022.5192     3.28     -1.66
2022.5219     5.56     -3.30
2022.5247     1.82     -2.31
2022.5274     1.86     -0.29
2022.5301     1.96     -1.00
2022.5329     2.48     -2.09
2022.5356     1.38     0.22
2022.5384     1.16     1.15
2022.5411     2.49     2.25
2022.5438     3.35     1.94
2022.5466     3.13     0.93
2022.5493     2.99     -3.62
2022.5521     2.51     -3.97
2022.5548     2.69     -1.08
2022.5575     0.49     -4.47
2022.5603     4.07     -2.49
2022.5630     1.89     -1.30
2022.5658     3.68     -1.83
2022.5685     2.39     -2.86
2022.5712     1.82     -4.01
2022.5740     2.31     1.12
2022.5767     3.13     -0.34
2022.5795     11.89     -5.41
2022.5822     4.67     -2.99
2022.5849     0.34     -1.88
2022.5877     2.20     0.10
2022.5904     1.98     -3.07
2022.5932     3.19     -0.23
2022.5959     1.74     -4.98
2022.5986     2.81     -2.15
2022.6014     3.02     -2.66
2022.6041     3.43     -0.68
2022.6068     3.95     -5.24
2022.6096     0.68     -4.77
2022.6123     1.33     -8.68
2022.6151     -1.08     -0.96
2022.6178     -0.26     -1.99
2022.6205     1.71     -0.48
2022.6233     1.61     -3.45
2022.6260     2.58     -2.51
2022.6288     2.07     -2.69
2022.6315     2.78     1.29
2022.6342     -1.27     -2.34
2022.6370     3.07     -1.69
2022.6397     2.00     1.09
2022.6425     4.23     -1.07
2022.6452     0.19     0.93
2022.6479     0.98     -0.78
2022.6507     -1.29     -11.22
2022.6534     1.15     -3.32
2022.6562     0.54     -1.51
2022.6589     -0.04     -2.46
2022.6616     0.30     -2.11
2022.6644     2.32     -2.91
2022.6671     1.29     -4.38
2022.6699     2.07     0.37
2022.6726     -0.67     -2.41
2022.6753     1.33     -0.84
2022.6781     2.07     0.38
2022.6808     0.52     -1.95
2022.6836     0.36     -0.27
2022.6863     0.50     -1.12
2022.6890     1.09     -1.87
2022.6918     0.85     -1.41
2022.6945     1.58     1.09
2022.6973     3.36     0.35
2022.7000     1.72     -0.83
2022.7027     0.27     -2.57
2022.7055     0.02     -3.19
2022.7082     0.60     -3.09
2022.7110     2.07     -2.84
2022.7137     1.69     -1.09
2022.7164     1.24     -0.74
2022.7192     -0.94     0.22
2022.7219     -0.20     0.79
2022.7247     -0.41     -3.02
2022.7274     1.51     -1.81
2022.7301     0.73     -1.58
2022.7329     2.05     -2.20
2022.7356     1.49     -2.27
2022.7384     0.46     -2.87
2022.7411     0.97     -3.11
2022.7438     0.65     -2.12
2022.7466     3.39     -3.03
2022.7493     0.64     -7.33
2022.7521     1.51     -3.52
2022.7548     1.58     -1.23
2022.7575     0.79     -2.09
2022.7603     0.11     -2.78
2022.7630     2.00     -3.34
2022.7658     0.85     -4.38
2022.7685     1.45     -2.51
2022.7712     0.67     -2.29
2022.7740     1.56     -1.69
2022.7767     1.92     -3.04
2022.7795     1.92     0.85
2022.7822     0.69     -1.17
2022.7849     0.98     -0.24
2022.7877     1.61     -0.07
2022.7904     0.96     -2.23
2022.7932     -0.54     0.51
2022.7959     -0.31     3.04
2022.7986     0.19     0.42
2022.8014     1.14     -1.91
2022.8041     0.41     -1.38
2022.8068     0.93     -1.62
2022.8096     -0.58     0.45
2022.8123     0.29     -0.94
2022.8151     0.11     -1.66
2022.8178     0.28     -0.94
2022.8205     2.08     -2.52
2022.8233     0.39     -3.14
2022.8260     -0.19     -1.27
2022.8288     1.79     0.03
2022.8315     0.97     -3.04
2022.8342     0.41     -0.94
2022.8370     0.03     -0.05
2022.8397     0.55     -2.00
2022.8425     0.08     -1.03
2022.8452     0.70     -0.67
2022.8479     1.73     -1.56
2022.8507     1.04     -1.40
2022.8534     1.51     -1.06
2022.8562     -0.87     -2.81
2022.8589     0.93     0.36
2022.8616     1.06     -0.71
2022.8644     0.47     -0.17
2022.8671     0.68     -0.04
2022.8699     0.65     -1.81
2022.8726     0.83     -1.74
2022.8753     -0.39     -2.22
2022.8781     1.68     -1.62
2022.8808     -0.00     -0.49
2022.8836     -0.26     -1.13
2022.8863     -2.07     -0.21
2022.8890     0.02     -0.88
2022.8918     -0.24     -1.30
2022.8945     1.25     -1.24
2022.8973     0.53     0.17
2022.9000     0.16     -0.64
2022.9027     0.46     -2.32
2022.9055     0.85     -0.58
2022.9082     0.33     -0.14
2022.9110     0.90     -1.59
2022.9137     -0.66     -2.42
2022.9164     0.76     -1.16
2022.9192     0.46     -1.21
2022.9219     0.92     -0.47
2022.9247     0.44     -0.38
2022.9274     0.16     0.89
2022.9301     1.84     -1.32
2022.9329     1.81     0.36
2022.9356     0.35     -1.18
2022.9384     0.94     -1.71
2022.9411     -0.37     -0.84
2022.9438     -0.07     -2.29
2022.9466     0.63     -2.43
2022.9493     1.43     -1.11
2022.9521     -0.16     -0.70
2022.9548     0.78     -1.32
2022.9575     0.32     -0.76
2022.9603     0.92     0.21
2022.9630     1.16     -0.03
2022.9658     0.00     -1.07
2022.9685     0.38     -1.10
2022.9712     0.30     0.07
2022.9740     0.49     -0.70
2022.9767     0.59     -1.18
2022.9795     0.49     -1.99
2022.9822     0.72     -0.95
2022.9849     0.15     -1.89
2022.9877     -0.12     0.70
2022.9904     0.63     1.27
2022.9932     0.12     0.23
2022.9959     -0.19     -0.93
2022.9986     0.29     -0.35
2023.0014     -0.16     -0.22
2023.0041     -0.35     -1.62
2023.0068     -1.11     -2.87
2023.0096     0.38     -1.92
2023.0123     -0.14     -1.48
2023.0151     -0.38     0.28
2023.0178     0.47     -0.69
2023.0205     1.27     -1.32
2023.0233     -0.34     -0.51
2023.0260     1.10     -1.81
2023.0288     1.27     -2.41
2023.0315     0.38     -1.92
2023.0342     -0.31     -1.11
2023.0370     0.64     -1.27
2023.0397     1.70     -1.68
2023.0425     1.36     -0.08
2023.0452     -0.04     -0.43
2023.0479     -1.46     -1.68
2023.0507     0.63     -1.05
2023.0534     -1.21     -0.84
2023.0562     -1.53     -1.58
2023.0589     -0.27     -2.75
2023.0616     -0.42     -2.56
2023.0644     0.30     -1.60
2023.0671     -0.81     -0.83
2023.0699     0.71     -2.21
2023.0726     0.40     -0.55
2023.0753     1.31     -0.36
2023.0781     0.36     0.25
2023.0808     1.70     -2.08
2023.0836     1.06     -2.06
2023.0863     0.74     -1.50
2023.0890     1.68     -3.20
2023.0918     -0.34     -0.67
2023.0945     1.13     -0.42
2023.0973     1.09     -1.34
2023.1000     1.55     -1.67
2023.1027     1.67     0.25
2023.1055     0.93     -4.20
2023.1082     -0.29     -1.66
2023.1110     1.33     -2.89
2023.1137     1.68     -1.67
2023.1164     1.78     -2.15
2023.1192     1.44     -2.05
2023.1219     1.90     -2.80
2023.1247     1.79     -0.60
2023.1274     0.40     0.14
2023.1301     0.87     0.48
2023.1329     -0.24     0.39
2023.1356     0.76     0.08
2023.1384     1.37     0.65
2023.1411     1.59     1.89
2023.1438     2.01     2.15
2023.1466     1.76     3.90
2023.1493     1.72     0.38
2023.1521     1.80     -0.36
2023.1548     0.27     0.38
2023.1575     1.51     0.47
2023.1603     0.60     0.70
2023.1630     0.59     0.70
2023.1658     1.53     2.03
2023.1685     1.28     1.39
2023.1712     1.18     1.67
2023.1740     0.63     0.11
2023.1767     1.12     0.27
2023.1795     1.32     -1.12
2023.1822     -0.30     -0.98
2023.1849     -0.65     1.69
2023.1877     0.87     -0.13
2023.1904     2.09     1.87
2023.1932     1.05     -0.48
2023.1959     0.02     -0.23
2023.1986     0.49     0.34
2023.2014     -0.20     -1.22
2023.2041     0.69     1.53
2023.2068     -0.21     -0.80
2023.2096     -6.62     0.78
2023.2123     -1.11     0.10
2023.2151     0.42     0.46
2023.2178     0.44     -0.16
2023.2205     1.00     0.75
2023.2233     1.81     0.15
2023.2260     0.75     0.35
2023.2288     1.19     1.08
2023.2315     2.28     1.79
2023.2342     1.40     0.35
2023.2370     0.89     0.82
2023.2397     1.01     0.79
2023.2425     -0.51     -1.28
2023.2452     -0.60     -3.58
2023.2479     2.19     -1.37
2023.2507     0.94     0.68
2023.2534     1.50     -0.56
2023.2562     2.13     2.00
2023.2589     0.43     0.28
2023.2616     1.48     1.36
2023.2644     1.41     1.46
2023.2671     0.19     0.34
2023.2699     -0.83     -0.91
2023.2726     -1.13     -1.62
2023.2753     3.40     0.42
2023.2781     1.16     3.45
2023.2808     0.08     -0.06
2023.2836     0.05     0.76
2023.2863     1.88     3.55
2023.2890     -0.32     0.81
2023.2918     -0.22     3.99
2023.2945     0.63     2.81
2023.2973     -0.66     2.84
2023.3000     0.73     -0.27
2023.3027     1.43     1.10
2023.3055     -0.51     2.02
2023.3082     1.56     1.53
2023.3110     -0.41     1.54
2023.3137     1.30     1.11
2023.3164     0.73     1.47
2023.3192     0.71     2.95
2023.3219     0.55     0.75
2023.3247     0.09     -0.00
2023.3274     1.68     0.23
2023.3301     1.22     3.16
2023.3329     2.13     0.53
2023.3356     0.85     2.99
2023.3384     2.60     3.47
2023.3411     0.29     3.14
2023.3438     1.90     3.20
2023.3466     -0.38     2.48
2023.3493     0.20     1.05
2023.3521     2.52     2.50
2023.3548     -1.45     0.09
2023.3575     0.84     1.04
2023.3603     1.15     0.89
2023.3630     -0.13     0.96
2023.3658     1.46     -2.05
2023.3685     0.23     1.99
2023.3712     -0.63     3.18
2023.3740     0.09     0.69
2023.3767     2.13     -0.29
2023.3795     -1.29     -2.23
2023.3822     1.74     1.67
2023.3849     1.01     -0.39
2023.3877     1.00     -1.28
2023.3904     -0.64     -0.07
2023.3932     -1.70     1.64
2023.3959     1.55     2.88
2023.3986     1.73     0.59
2023.4014     -0.02     0.52
2023.4041     0.55     1.25
2023.4068     2.39     2.54
2023.4096     2.99     1.37
2023.4123     1.59     1.02
2023.4151     -0.86     6.50
2023.4178     1.28     0.29
2023.4205     0.16     0.84
2023.4233     -1.34     2.47
2023.4260     0.33     2.19
2023.4288     -0.90     1.26
2023.4315     0.31     1.96
2023.4342     -0.25     -1.78
2023.4370     -2.34     -2.18
2023.4397     0.43     0.42
2023.4425     0.95     2.58
2023.4452     1.67     -0.56
2023.4479     0.15     -3.27
2023.4507     0.74     0.07
2023.4534     4.24     -5.41
2023.4562     1.48     -0.21
2023.4589     -0.64     0.63
2023.4616     -0.63     3.03
2023.4644     -0.01     -1.36
2023.4671     1.70     -3.08
2023.4699     1.07     2.37
2023.4726     -0.77     -0.22
2023.4753     0.80     3.00
2023.4781     -0.17     -1.83
2023.4808     0.50     0.78
2023.4836     2.10     -1.99
2023.4863     -1.48     -3.32
2023.4890     -1.14     -0.18
2023.4918     -0.39     -0.67
2023.4945     -4.21     6.25
2023.4973     1.44     1.05
2023.5000     1.25     3.33
2023.5027     0.91     1.47
2023.5055     -0.20     -1.21
2023.5082     1.92     -0.31
2023.5110     1.97     -1.97
2023.5137     2.39     1.76
2023.5164     0.77     1.47
2023.5192     -0.24     -2.77
2023.5219     -1.02     0.91
2023.5247     0.26     2.37
2023.5274     0.16     3.95
2023.5301     0.24     -4.36
2023.5329     1.70     0.64
2023.5356     -1.28     0.94
2023.5384     1.75     2.46
2023.5411     0.73     1.65
2023.5438     1.03     -9.31
2023.5466     3.23     3.81
2023.5493     0.67     -0.61
2023.5521     -0.26     -0.83
2023.5548     -3.51     -0.77
2023.5575     -4.93     0.78
2023.5603     0.94     -1.02
2023.5630     1.39     0.59
2023.5658     5.11     -3.03
2023.5685     -0.06     0.38
2023.5712     -0.69     -0.23
2023.5740     1.02     -0.24
2023.5767     1.49     2.71
2023.5795     -0.05     0.83
2023.5822     1.90     1.66
2023.5849     -0.53     -0.18
2023.5877     -1.99     3.06
2023.5904     0.54     -0.58
2023.5932     0.93     -0.14
2023.5959     1.12     -1.12
2023.5986     0.43     2.71
2023.6014     -0.64     -0.55
2023.6041     -0.63     1.19
2023.6068     0.52     5.45
2023.6096     0.12     -1.24
2023.6123     2.48     -0.39
2023.6151     -0.20     1.91
2023.6178     -1.30     1.40
2023.6205     -0.00     -1.44
2023.6233     -0.23     0.78
2023.6260     0.12     2.43
2023.6288     -0.05     -2.37
2023.6315     -0.84     0.86
2023.6342     0.23     2.63
2023.6370     -0.18     -2.59
2023.6397     -2.82     1.51
2023.6425     0.03     0.36
2023.6452     0.82     -2.45
2023.6479     -2.50     -1.41
2023.6507     0.95     -0.73
2023.6534     1.16     -2.10
2023.6562     1.31     -3.16
2023.6589     -0.23     0.16
2023.6616     0.39     -1.85
2023.6644     0.72     -1.95
2023.6671     -0.85     0.02
2023.6699     0.93     -2.90
2023.6726     0.34     -1.07
2023.6753     2.94     -5.87
2023.6781     2.45     -1.70
2023.6808     -0.74     0.85
2023.6836     -0.36     0.17
2023.6863     -1.82     0.82
2023.6890     0.20     -2.15
