#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2018.3575     1.19     4.94
2018.3603     0.17     5.16
2018.3630     -0.53     4.77
2018.3658     1.20     4.53
2018.3685     3.14     4.26
2018.3712     1.35     4.96
2018.3740     1.06     6.17
2018.3767     2.82     4.68
2018.3795     3.49     4.57
2018.3822     1.68     3.74
2018.3849     2.70     4.45
2018.3877     0.45     5.53
2018.3904     1.83     5.61
2018.3932     2.96     5.33
2018.3959     1.78     5.54
2018.3986     0.00     6.85
2018.4014     0.56     4.35
2018.4041     1.89     6.00
2018.4068     1.29     6.68
2018.4096     0.33     6.35
2018.4123     0.84     3.88
2018.4151     1.18     4.80
2018.4178     1.41     5.90
2018.4205     2.10     6.20
2018.4233     1.26     3.22
2018.4260     0.08     4.57
2018.4288     1.46     4.13
2018.4315     1.73     6.24
2018.4342     2.15     6.08
2018.4370     2.83     6.28
2018.4397     0.12     5.18
2018.4425     0.51     5.56
2018.4452     -1.44     5.94
2018.4479     0.74     4.19
2018.4507     1.75     5.83
2018.4534     -0.35     6.41
2018.4562     1.00     7.33
2018.4589     -0.52     5.59
2018.4616     1.68     6.30
2018.4644     1.35     6.40
2018.4671     0.57     5.44
2018.4699     1.96     7.27
2018.4726     -1.25     5.85
2018.4753     0.55     4.75
2018.4781     -0.66     6.63
2018.4808     -0.38     6.15
2018.4836     1.24     6.59
2018.4863     -0.41     8.02
2018.4890     0.56     6.20
2018.4918     1.81     6.67
2018.4945     -1.44     7.33
2018.4973     1.81     5.02
2018.5000     1.08     7.12
2018.5027     0.08     5.07
2018.5055     0.41     6.20
2018.5082     1.84     8.21
2018.5110     1.01     7.07
2018.5137     0.98     8.43
2018.5164     0.17     6.77
2018.5192     0.00     6.78
2018.5219     -0.57     6.72
2018.5247     4.42     4.79
2018.5274     1.37     5.53
2018.5301     1.95     3.12
2018.5329     0.46     7.03
2018.5356     -0.64     8.22
2018.5384     0.53     6.99
2018.5411     1.38     5.65
2018.5438     3.98     4.77
2018.5466     0.52     6.18
2018.5493     2.09     5.63
2018.5521     2.23     6.06
2018.5548     3.89     5.35
2018.5575     -0.19     10.23
2018.5603     0.56     5.56
2018.5630     -0.74     5.64
2018.5658     3.55     5.98
2018.5685     0.94     5.75
2018.5712     1.20     7.02
2018.5740     3.08     4.53
2018.5767     2.53     6.73
2018.5795     1.58     6.49
2018.5822     2.06     8.15
2018.5849     3.93     6.80
2018.5877     3.30     4.82
2018.5904     2.60     7.52
2018.5932     0.05     6.11
2018.5959     1.03     7.26
2018.5986     3.93     4.86
2018.6014     2.94     6.81
2018.6041     3.01     5.74
2018.6068     0.40     7.15
2018.6096     1.31     6.90
2018.6123     2.37     6.66
2018.6151     3.34     7.61
2018.6178     1.98     5.16
2018.6205     0.40     5.21
2018.6233     3.54     3.79
2018.6260     0.91     7.57
2018.6288     1.89     5.12
2018.6315     -0.08     5.10
2018.6342     2.06     5.75
2018.6370     2.48     6.52
2018.6397     2.20     8.13
2018.6425     2.86     5.88
2018.6452     -0.23     7.07
2018.6479     0.16     7.55
2018.6507     2.14     6.33
2018.6534     2.02     7.13
2018.6562     1.55     7.01
2018.6589     -0.09     7.51
2018.6616     7.85     10.55
2018.6644     7.59     9.06
2018.6671     3.46     8.01
2018.6699     0.96     9.44
2018.6726     3.87     6.22
2018.6753     1.58     8.35
2018.6781     3.71     9.00
2018.6808     1.83     6.45
2018.6836     2.12     7.82
2018.6863     1.94     7.63
2018.6890     1.55     6.84
2018.6918     2.64     6.79
2018.6945     0.55     6.95
2018.6973     0.51     6.77
2018.7000     0.56     6.43
2018.7027     3.03     7.39
2018.7055     1.47     6.70
2018.7082     0.01     6.88
2018.7110     -0.87     7.94
2018.7137     3.89     6.97
2018.7164     3.60     6.54
2018.7192     -0.20     7.44
2018.7219     3.38     4.72
2018.7247     2.33     5.47
2018.7274     2.21     6.38
2018.7301     1.69     6.39
2018.7329     0.40     6.98
2018.7356     1.13     6.63
2018.7384     2.11     8.71
2018.7411     0.87     6.29
2018.7438     1.77     5.84
2018.7466     -0.25     6.78
2018.7493     1.12     6.56
2018.7521     1.06     6.60
2018.7548     1.97     7.27
2018.7575     2.39     5.47
2018.7603     1.61     6.16
2018.7630     2.09     6.79
2018.7658     2.26     6.80
2018.7685     1.20     6.84
2018.7712     1.45     5.24
2018.7740     1.46     5.96
2018.7767     3.25     5.79
2018.7795     2.70     7.27
2018.7822     2.08     5.39
2018.7849     1.31     6.17
2018.7877     0.20     6.44
2018.7904     0.28     6.50
2018.7932     2.07     7.05
2018.7959     1.40     6.54
2018.7986     0.98     6.18
2018.8014     1.29     7.74
2018.8041     1.50     5.97
2018.8068     1.45     6.32
2018.8096     2.48     6.30
2018.8123     3.65     5.17
2018.8151     1.85     7.21
2018.8178     1.98     5.90
2018.8205     3.14     6.32
2018.8233     3.29     5.92
2018.8260     0.23     5.34
2018.8288     3.25     5.75
2018.8315     2.75     5.03
2018.8342     1.53     5.88
2018.8370     1.37     6.81
2018.8397     1.21     6.30
2018.8425     1.43     6.37
2018.8452     2.09     7.09
2018.8479     0.96     5.74
2018.8507     2.85     5.71
2018.8534     2.32     6.24
2018.8562     1.62     6.37
2018.8589     2.60     6.28
2018.8616     3.19     6.23
2018.8644     2.37     6.12
2018.8671     1.39     6.52
2018.8699     2.43     6.09
2018.8726     1.23     6.22
2018.8753     1.28     6.60
2018.8781     1.88     5.62
2018.8808     2.58     6.42
2018.8836     2.58     6.12
2018.8863     1.37     5.84
2018.8890     2.41     6.43
2018.8918     1.77     5.81
2018.8945     2.14     5.58
2018.8973     1.41     4.90
2018.9000     2.36     5.24
2018.9027     1.40     6.05
2018.9055     1.36     5.56
2018.9082     1.10     6.24
2018.9110     1.16     6.41
2018.9137     2.79     5.71
2018.9164     2.83     4.87
2018.9192     3.11     5.52
2018.9219     2.42     4.92
2018.9247     2.60     4.61
2018.9274     1.20     5.27
2018.9301     2.64     4.69
2018.9329     3.90     4.02
2018.9356     2.21     5.17
2018.9384     1.85     6.74
2018.9411     1.43     6.07
2018.9438     2.48     6.25
2018.9466     0.68     6.13
2018.9493     0.34     6.44
2018.9521     1.60     2.58
2018.9548     1.59     5.06
2018.9575     2.73     4.46
2018.9603     2.17     5.64
2018.9630     2.40     4.57
2018.9658     1.09     6.20
2018.9685     2.78     6.50
2018.9712     0.40     3.44
2018.9740     1.49     5.96
2018.9767     1.40     5.10
2018.9795     1.90     4.79
2018.9822     1.45     4.97
2018.9849     2.28     5.39
2018.9877     2.61     4.67
2018.9904     3.47     4.45
2018.9932     2.83     4.96
2018.9959     2.61     4.99
2018.9986     2.32     5.59
2019.0014     2.17     4.96
2019.0041     1.81     4.36
2019.0068     1.66     3.22
2019.0096     2.35     5.17
2019.0123     3.58     2.25
2019.0151     -0.00     5.49
2019.0178     1.14     5.10
2019.0205     2.07     3.29
2019.0233     1.18     4.36
2019.0260     1.83     5.20
2019.0288     1.31     5.31
2019.0315     1.82     7.27
2019.0342     2.76     2.88
2019.0397     2.22     4.77
2019.0425     2.33     4.29
2019.0452     1.26     3.00
2019.0479     0.37     5.09
2019.0507     1.29     5.15
2019.0534     1.70     4.79
2019.0562     2.04     6.54
2019.0589     1.45     4.96
2019.0616     1.17     4.92
2019.0644     1.01     5.12
2019.0671     1.77     4.05
2019.0699     0.92     2.92
2019.0726     1.79     -0.49
2019.0753     0.59     4.16
2019.0781     3.72     3.06
2019.0808     2.34     6.69
2019.0836     1.96     5.80
2019.0863     2.44     2.11
2019.0890     2.14     3.22
2019.0918     1.40     4.30
2019.0945     3.65     4.15
2019.0973     3.54     2.99
2019.1000     2.35     4.44
2019.1027     2.72     3.09
2019.1055     3.29     1.30
2019.1082     0.45     2.75
2019.1110     1.22     6.59
2019.1137     1.33     4.37
2019.1164     2.04     4.34
2019.1192     2.23     3.92
2019.1219     2.76     4.32
2019.1247     0.63     6.15
2019.1274     1.05     4.14
2019.1301     2.93     5.67
2019.1329     2.78     3.60
2019.1356     1.30     4.72
2019.1384     1.83     6.15
2019.1411     1.45     4.73
2019.1438     2.19     4.69
2019.1466     1.79     5.36
2019.1493     2.24     5.70
2019.1521     1.48     3.50
2019.1548     0.11     5.16
2019.1575     0.53     4.70
2019.1603     -0.07     5.49
2019.1630     1.14     3.31
2019.1658     1.69     5.03
2019.1685     -1.07     5.70
2019.1712     1.27     5.50
2019.1740     -0.82     5.55
2019.1767     1.38     6.57
2019.1795     0.07     4.60
2019.1822     1.64     5.08
2019.1849     0.93     4.28
2019.1877     0.95     5.51
2019.1904     0.54     4.32
2019.1932     0.41     5.64
2019.1959     -0.23     5.73
2019.1986     -1.08     3.89
2019.2014     0.32     2.92
2019.2041     0.31     4.99
2019.2068     0.35     5.59
2019.2123     0.89     4.54
2019.2151     0.68     4.37
2019.2178     0.30     5.12
2019.2205     0.19     5.50
2019.2233     0.07     5.16
2019.2260     0.24     3.62
2019.2288     2.37     2.72
2019.2315     0.72     2.82
2019.2342     1.17     4.29
2019.2370     3.34     5.02
2019.2397     -0.61     4.06
2019.2425     2.26     4.97
2019.2452     -1.27     4.37
2019.2479     -0.20     4.95
2019.2507     -0.23     3.73
2019.2534     1.18     3.49
2019.2562     1.65     5.36
2019.2589     -0.40     4.57
2019.2616     1.17     3.81
2019.2644     0.59     5.51
2019.2671     3.09     3.36
2019.2699     1.21     4.72
2019.2726     3.17     3.82
2019.2753     1.25     5.12
2019.2781     1.20     4.63
2019.2808     1.12     4.17
2019.2836     3.54     5.05
2019.2863     1.42     3.69
2019.2890     1.06     4.01
2019.2918     1.49     4.88
2019.2945     2.92     5.65
2019.3000     -1.53     5.72
2019.3027     1.38     3.52
2019.3055     2.29     3.37
2019.3082     -0.03     4.50
2019.3110     0.30     3.37
2019.3137     1.08     2.89
2019.3164     3.69     3.66
2019.3192     2.57     4.25
2019.3219     2.76     2.80
2019.3247     1.16     5.22
2019.3274     0.75     5.17
2019.3329     0.84     4.50
2019.3384     2.89     5.61
2019.3411     2.13     5.47
2019.3438     2.02     5.03
2019.3466     0.09     4.98
2019.3493     1.83     4.12
2019.3521     1.81     4.65
2019.3548     0.60     5.60
2019.3575     0.37     4.82
2019.3603     2.39     5.54
2019.3630     -1.54     4.56
2019.3658     0.13     5.60
2019.3685     2.13     3.96
2019.3712     0.98     5.19
2019.3740     -2.27     5.75
2019.3767     1.97     5.40
2019.3795     1.28     7.17
2019.3822     1.21     5.67
2019.3849     -0.41     4.00
2019.3877     -1.40     5.13
2019.3904     1.61     5.44
2019.3932     1.81     5.52
2019.3959     3.35     4.78
2019.3986     -0.65     4.98
2019.4014     -0.20     4.71
2019.4068     1.62     6.58
2019.4096     3.95     4.94
2019.4123     0.75     4.65
2019.4151     0.46     5.45
2019.4178     2.56     4.26
2019.4205     3.54     3.15
2019.4233     -1.45     4.68
2019.4260     1.43     6.00
2019.4288     0.12     6.29
2019.4315     2.57     6.23
2019.4370     1.16     5.56
2019.4452     -0.12     5.43
2019.4479     -0.42     6.85
2019.4507     1.85     6.59
2019.4534     0.27     5.92
2019.4562     1.46     5.40
2019.4589     2.49     6.41
2019.4616     -0.12     8.54
2019.4644     4.51     2.91
2019.4671     1.39     6.17
2019.4699     0.54     6.39
2019.4726     0.40     6.38
2019.4781     1.80     4.90
2019.4808     0.74     6.38
2019.4836     1.88     7.33
2019.4863     0.48     4.80
2019.4890     1.91     6.59
2019.4918     2.06     7.02
2019.4945     0.19     4.58
2019.4973     2.21     4.98
2019.5000     0.00     4.49
2019.5027     0.81     6.57
2019.5055     2.45     5.97
2019.5082     1.93     5.47
2019.5110     0.14     6.99
2019.5192     0.86     5.63
2019.5219     -1.39     5.58
2019.5247     0.91     8.18
2019.5274     1.74     5.92
2019.5301     1.53     5.13
2019.5329     -0.39     5.90
2019.5411     1.38     6.57
2019.5438     -0.94     7.28
2019.5466     1.33     5.99
2019.5493     3.36     5.67
2019.5521     -2.08     6.24
2019.5548     0.44     6.76
2019.5575     -2.45     6.37
2019.5603     -0.50     7.34
2019.5630     0.12     6.24
2019.5658     -1.60     5.45
2019.5685     3.05     5.78
2019.5712     2.97     9.75
2019.5740     3.15     9.12
2019.5767     1.16     7.05
2019.5795     -0.20     5.22
2019.5822     4.40     10.11
2019.5849     1.83     7.17
2019.5877     2.05     6.11
2019.5904     0.67     8.51
2019.5932     1.94     6.49
2019.5959     0.80     7.71
2019.5986     0.14     8.53
2019.6014     1.98     4.73
2019.6041     0.81     5.65
2019.6068     2.57     7.04
2019.6096     2.80     4.43
2019.6123     -0.67     7.19
2019.6151     1.21     6.34
2019.6178     -1.40     7.03
2019.6205     4.77     4.47
2019.6233     3.06     4.91
2019.6260     0.19     6.57
2019.6288     1.89     7.38
2019.6315     1.66     7.84
2019.6342     2.35     7.41
2019.6370     1.12     7.04
2019.6397     0.56     7.19
2019.6425     5.73     7.82
2019.6452     -1.05     5.30
2019.6479     3.16     6.31
2019.6507     1.36     7.73
2019.6534     0.82     6.53
2019.6562     -0.30     8.66
2019.6589     4.19     5.59
2019.6616     3.44     8.11
2019.6644     0.33     7.67
2019.6671     0.57     7.62
2019.6699     1.49     8.19
2019.6726     1.63     7.28
2019.6753     2.05     5.90
2019.6781     1.78     6.99
2019.6808     4.18     7.26
2019.6836     2.92     8.26
2019.6863     1.65     8.42
2019.6890     2.64     5.45
2019.6918     3.35     7.07
2019.6945     0.77     7.32
2019.6973     1.14     9.57
2019.7000     0.48     7.92
2019.7027     1.35     7.18
2019.7055     2.17     6.07
2019.7082     2.26     6.73
2019.7110     1.29     7.74
2019.7137     2.73     6.75
2019.7164     1.14     7.02
2019.7192     -0.09     7.16
2019.7219     1.42     6.03
2019.7247     0.90     6.66
2019.7274     2.34     7.22
2019.7301     1.04     6.27
2019.7329     2.43     5.42
2019.7356     1.47     5.29
2019.7384     1.31     4.37
2019.7411     4.42     5.75
2019.7438     2.46     6.03
2019.7466     2.80     7.06
2019.7493     0.96     7.68
2019.7521     1.94     7.60
2019.7548     3.17     7.05
2019.7575     2.94     6.99
2019.7603     -0.40     6.27
2019.7630     3.03     6.01
2019.7658     1.97     6.77
2019.7685     2.61     4.84
2019.7712     0.41     7.02
2019.7740     3.30     6.58
2019.7767     1.34     6.14
2019.7795     3.14     5.76
2019.7822     3.53     6.45
2019.7849     1.30     6.89
2019.7877     1.44     6.10
2019.7904     2.65     5.76
2019.7932     2.39     5.82
2019.7959     2.83     5.35
2019.7986     2.11     5.59
2019.8014     3.79     5.79
2019.8041     2.72     6.04
2019.8068     0.76     6.94
2019.8096     1.71     6.98
2019.8123     2.19     6.48
2019.8151     2.25     6.35
2019.8178     1.93     5.82
2019.8205     1.76     5.32
2019.8233     2.66     5.89
2019.8260     1.78     6.54
2019.8288     2.14     5.61
2019.8315     2.67     5.07
2019.8342     1.64     5.41
2019.8370     1.87     5.78
2019.8397     3.12     5.53
2019.8425     2.11     6.67
2019.8452     2.11     4.92
2019.8479     2.48     6.04
2019.8507     2.64     5.63
2019.8534     2.35     5.40
2019.8589     0.38     7.85
2019.8616     2.56     6.93
2019.8644     2.40     6.00
2019.8671     3.08     6.00
2019.8699     2.96     5.97
2019.8726     1.60     6.40
2019.8753     2.66     4.82
2019.8781     2.70     6.14
2019.8808     2.84     5.85
2019.8836     2.00     6.47
2019.8863     2.89     5.83
2019.8890     2.89     5.93
2019.8918     2.49     5.87
2019.8945     2.00     3.91
2019.8973     2.35     6.27
2019.9000     1.76     5.71
2019.9027     2.78     5.29
2019.9055     2.75     5.62
2019.9082     2.02     6.18
2019.9110     2.08     7.07
2019.9137     2.55     5.55
2019.9164     1.65     6.11
2019.9192     2.29     5.20
2019.9219     3.21     4.64
2019.9247     1.97     5.61
2019.9274     2.99     4.78
2019.9301     2.07     4.53
2019.9329     2.48     5.51
2019.9356     2.30     4.39
2019.9384     2.77     4.72
2019.9411     3.42     4.43
2019.9438     2.05     5.27
2019.9466     1.87     4.88
2019.9493     2.68     3.15
2019.9521     1.49     4.40
2019.9548     1.85     3.87
2019.9575     2.74     2.91
2019.9603     1.98     5.85
2019.9630     1.93     4.76
2019.9658     2.08     4.46
2019.9685     1.26     4.76
2019.9712     1.94     4.65
2019.9740     1.83     5.65
2019.9767     1.24     5.61
2019.9822     2.55     5.84
2019.9849     1.80     4.86
2019.9877     2.58     5.20
2019.9904     0.62     3.74
2019.9932     2.44     4.78
2019.9959     0.92     4.18
2019.9986     1.83     4.13
2020.0014     2.56     4.20
2020.0041     3.58     4.30
2020.0068     0.63     3.24
2020.0096     3.99     2.30
2020.0123     3.36     3.42
2020.0150     2.04     4.33
2020.0178     2.55     3.61
2020.0205     -0.27     5.04
2020.0232     1.54     4.24
2020.0260     0.80     4.90
2020.0287     1.21     4.34
2020.0314     0.45     5.02
2020.0342     3.16     3.97
2020.0369     2.26     4.73
2020.0396     2.01     5.10
2020.0423     1.20     3.75
2020.0451     3.29     3.39
2020.0478     1.12     4.42
2020.0505     0.61     3.92
2020.0533     2.15     2.97
2020.0560     1.62     5.15
2020.0587     1.38     4.58
2020.0615     1.46     4.64
2020.0642     1.15     4.53
2020.0669     1.62     4.14
2020.0697     1.81     3.81
2020.0724     1.23     5.10
2020.0751     0.73     4.90
2020.0779     0.52     4.31
2020.0806     1.46     4.66
2020.0833     1.85     4.32
2020.0861     0.96     4.98
2020.0888     0.92     5.21
2020.0915     1.38     4.41
2020.0943     0.90     4.82
2020.0970     1.63     4.06
2020.0997     0.98     3.84
2020.1025     0.86     4.95
2020.1052     0.77     5.22
2020.1079     0.59     4.41
2020.1107     0.27     4.30
2020.1134     1.98     3.04
2020.1161     1.16     3.96
2020.1189     0.93     4.83
2020.1216     1.81     5.63
2020.1243     2.33     4.48
2020.1270     3.29     4.72
2020.1298     1.16     4.49
2020.1325     1.25     4.85
2020.1352     0.26     3.51
2020.1380     1.88     4.36
2020.1407     0.29     4.52
2020.1434     0.83     3.78
2020.1462     0.49     4.20
2020.1489     2.60     4.86
2020.1516     0.98     3.29
2020.1544     1.54     2.02
2020.1571     -0.67     4.31
2020.1598     1.23     5.61
2020.1626     1.85     4.00
2020.1653     2.80     3.93
2020.1680     1.90     3.67
2020.1708     2.82     3.93
2020.1735     1.46     3.43
2020.1762     1.29     4.87
2020.1790     2.41     5.83
2020.1817     1.07     2.95
2020.1844     0.81     5.59
2020.1872     0.31     5.18
2020.1899     2.79     5.10
2020.1926     1.52     4.24
2020.1954     1.80     4.79
2020.1981     2.27     5.01
2020.2008     0.84     4.87
2020.2036     0.81     3.55
2020.2063     1.27     5.43
2020.2090     1.34     5.09
2020.2117     2.87     4.46
2020.2145     2.32     5.82
2020.2172     -0.32     3.13
2020.2199     1.12     2.97
2020.2227     3.07     5.48
2020.2254     1.49     5.94
2020.2281     0.43     4.95
2020.2309     3.86     4.28
2020.2336     3.67     5.43
2020.2363     1.07     4.87
2020.2391     1.07     4.77
2020.2418     0.10     3.83
2020.2445     0.08     5.18
2020.2473     0.07     2.62
2020.2500     2.35     3.28
2020.2527     0.91     2.73
2020.2555     0.17     5.86
2020.2582     1.46     4.35
2020.2609     1.34     4.32
2020.2637     2.08     4.28
2020.2664     3.03     4.42
2020.2691     0.91     5.31
2020.2719     0.70     4.11
2020.2746     0.21     4.41
2020.2773     2.07     4.92
2020.2801     3.24     4.92
2020.2828     3.85     3.31
2020.2855     2.67     4.04
2020.2883     0.17     4.76
2020.2910     -1.70     5.71
2020.2937     -0.60     4.63
2020.2964     2.06     6.08
2020.2992     1.51     5.39
2020.3019     -0.47     6.00
2020.3046     -0.24     5.14
2020.3074     1.02     5.19
2020.3101     -0.83     6.54
2020.3128     1.58     3.61
2020.3156     0.80     4.51
2020.3183     -0.86     4.10
2020.3210     0.34     4.28
2020.3238     1.24     4.14
2020.3265     -0.03     4.62
2020.3292     0.17     5.12
2020.3320     1.18     5.53
2020.3347     1.24     4.57
2020.3374     2.16     5.44
2020.3402     0.92     5.28
2020.3429     0.84     5.85
2020.3456     -1.80     3.16
2020.3484     4.08     2.63
2020.3511     2.90     1.30
2020.3538     1.12     5.59
2020.3566     1.23     5.11
2020.3593     -0.44     5.02
2020.3620     2.73     6.15
2020.3648     0.60     5.52
2020.3675     0.50     4.55
2020.3702     0.23     6.05
2020.3730     -0.16     6.19
2020.3757     1.91     4.82
2020.3784     2.18     6.51
2020.3811     -0.91     6.05
2020.3839     1.13     6.03
2020.3866     -2.77     6.58
2020.3893     0.60     6.67
2020.3921     0.68     5.28
2020.3948     2.51     7.35
2020.3975     2.23     5.99
2020.4003     0.31     7.17
2020.4030     0.47     6.35
2020.4057     -0.05     6.57
2020.4085     1.12     5.04
2020.4112     1.25     6.09
2020.4139     1.34     3.47
2020.4167     1.15     6.47
2020.4194     0.17     6.35
2020.4221     -1.00     5.84
2020.4249     1.29     5.87
2020.4276     1.68     6.46
2020.4303     -0.34     6.88
2020.4331     0.04     5.52
2020.4358     2.40     5.00
2020.4385     2.91     6.34
2020.4413     0.33     4.63
2020.4440     -0.74     8.79
2020.4467     0.49     6.80
2020.4495     0.29     6.52
2020.4522     0.85     4.84
2020.4549     -0.55     5.91
2020.4577     0.35     4.95
2020.4604     1.23     6.88
2020.4631     -1.99     8.66
2020.4658     -0.63     8.13
2020.4686     -1.91     6.04
2020.4713     2.23     6.27
2020.4740     0.75     5.44
2020.4768     1.72     6.19
2020.4795     0.25     5.34
2020.4822     0.31     4.38
2020.4850     2.73     7.12
2020.4877     2.62     3.68
2020.4904     0.97     5.22
2020.4932     0.92     7.21
2020.4959     0.21     7.24
2020.4986     2.29     6.99
2020.5014     0.77     3.92
2020.5041     1.64     5.44
2020.5068     1.18     5.62
2020.5096     0.75     4.96
2020.5123     -0.28     4.57
2020.5150     -1.21     5.05
2020.5178     1.37     2.84
2020.5205     1.54     5.93
2020.5232     2.44     6.51
2020.5260     -0.47     7.07
2020.5287     1.67     3.18
2020.5314     -1.32     5.13
2020.5342     1.46     4.86
2020.5369     3.19     4.63
2020.5396     2.39     4.40
2020.5423     2.93     5.10
2020.5451     0.71     3.38
2020.5478     1.71     3.39
2020.5505     0.99     5.48
2020.5533     1.22     3.70
2020.5560     -0.30     5.35
2020.5587     0.89     4.11
2020.5615     4.35     3.94
2020.5642     -0.82     5.69
2020.5669     0.25     5.55
2020.5697     1.77     4.61
2020.5724     2.85     4.77
2020.5751     1.89     4.34
2020.5779     3.43     4.63
2020.5806     3.73     3.62
2020.5833     2.00     4.89
2020.5861     1.95     6.68
2020.5888     5.83     5.01
2020.5915     5.51     3.26
2020.5943     6.66     4.30
2020.5970     3.46     5.86
2020.5997     1.47     5.35
2020.6025     1.92     4.97
2020.6052     3.33     5.44
2020.6079     5.53     4.91
2020.6107     2.57     5.61
2020.6134     1.70     5.94
2020.6161     0.94     5.28
2020.6189     1.82     4.95
2020.6216     2.81     5.17
2020.6243     2.26     4.58
2020.6270     3.70     4.72
2020.6298     2.39     5.02
2020.6325     2.34     4.33
2020.6352     1.12     5.39
2020.6380     6.44     3.25
2020.6407     2.93     5.52
2020.6434     1.52     2.27
2020.6462     3.46     4.17
2020.6489     3.76     3.17
2020.6516     7.07     3.08
2020.6544     4.74     4.83
2020.6571     2.62     6.35
2020.6598     2.44     4.40
2020.6626     4.81     5.01
2020.6653     1.90     6.70
2020.6680     3.40     3.20
2020.6708     2.70     3.23
2020.6735     3.19     4.89
2020.6762     2.76     3.71
2020.6790     2.39     2.91
2020.6817     3.67     2.64
2020.6844     3.77     3.61
2020.6872     3.87     3.25
2020.6899     4.90     1.79
2020.6926     1.61     3.20
2020.6954     3.85     4.81
2020.6981     3.13     3.51
2020.7008     4.32     5.04
2020.7036     2.78     4.35
2020.7063     5.66     4.43
2020.7090     4.04     4.30
2020.7117     4.15     2.49
2020.7145     4.48     4.55
2020.7172     3.55     6.05
2020.7199     4.48     4.76
2020.7227     2.98     3.42
2020.7254     4.63     3.03
2020.7281     3.27     4.59
2020.7309     4.03     3.81
2020.7336     3.03     3.61
2020.7363     3.55     3.71
2020.7391     3.41     5.24
2020.7418     3.17     4.36
2020.7445     2.80     2.74
2020.7473     4.07     3.81
2020.7500     2.27     4.82
2020.7527     4.37     4.76
2020.7555     3.94     3.90
2020.7582     4.33     4.79
2020.7609     1.69     3.44
2020.7637     1.80     5.23
2020.7664     2.82     4.50
2020.7691     3.29     5.45
2020.7719     2.15     8.11
2020.7746     3.65     6.26
2020.7773     3.58     6.10
2020.7801     4.07     6.52
2020.7828     5.42     7.03
2020.7855     2.87     8.19
2020.7883     2.33     5.55
2020.7910     2.36     5.43
2020.7937     4.30     6.29
2020.7964     3.70     5.43
2020.7992     3.74     5.82
2020.8019     0.64     5.98
2020.8046     2.15     6.50
2020.8074     0.94     5.39
2020.8101     3.22     5.64
2020.8128     3.38     5.54
2020.8156     2.32     6.30
2020.8183     -0.57     6.03
2020.8210     2.73     5.95
2020.8238     3.94     5.31
2020.8265     4.92     7.08
2020.8292     3.01     6.61
2020.8320     2.54     8.14
2020.8347     2.43     6.05
2020.8374     2.68     7.44
2020.8402     3.38     5.47
2020.8429     3.65     6.54
2020.8456     2.49     6.23
2020.8484     1.21     5.99
2020.8511     2.13     5.63
2020.8538     3.28     5.34
2020.8566     1.45     5.34
2020.8593     2.81     6.15
2020.8620     1.98     5.74
2020.8648     3.03     5.61
2020.8675     2.70     6.02
2020.8702     2.44     5.15
2020.8730     2.19     5.52
2020.8757     2.05     5.20
2020.8784     4.22     4.07
2020.8811     2.19     5.01
2020.8839     2.74     6.74
2020.8866     2.08     6.22
2020.8893     2.16     5.97
2020.8921     2.85     4.62
2020.8948     3.06     5.21
2020.8975     2.09     5.51
2020.9003     4.04     5.03
2020.9030     2.89     4.50
2020.9057     1.88     2.15
2020.9085     2.59     5.01
2020.9112     3.25     4.50
2020.9139     1.55     4.93
2020.9167     4.27     3.57
2020.9194     2.70     5.88
2020.9221     2.90     4.21
2020.9249     2.79     5.31
2020.9276     1.16     4.88
2020.9303     1.07     5.66
2020.9331     0.34     5.29
2020.9358     1.85     6.01
2020.9385     2.06     5.77
2020.9413     3.54     4.46
2020.9440     3.42     3.30
2020.9467     3.51     3.66
2020.9495     2.64     4.61
2020.9522     3.19     6.13
2020.9549     3.92     4.24
2020.9577     2.07     3.53
2020.9604     1.58     5.07
2020.9631     0.76     5.68
2020.9658     2.49     3.89
2020.9686     2.83     4.41
2020.9713     2.80     3.82
2020.9740     2.98     5.35
2020.9768     1.83     4.31
2020.9795     2.31     4.95
2020.9822     2.50     4.83
2020.9850     2.38     3.78
2020.9877     3.04     4.51
2020.9904     3.12     3.44
2020.9932     3.05     4.92
2020.9959     3.25     3.98
2020.9986     4.07     3.88
2021.0014     3.49     3.01
2021.0041     3.14     4.16
2021.0068     3.89     3.18
2021.0096     4.63     2.42
2021.0123     3.90     5.34
2021.0151     1.70     5.26
2021.0178     4.61     5.43
2021.0205     2.50     4.78
2021.0233     1.45     4.40
2021.0260     2.73     3.71
2021.0288     2.64     4.39
2021.0315     2.79     3.78
2021.0342     3.37     4.46
2021.0370     2.55     3.94
2021.0397     2.75     4.02
2021.0425     3.00     5.93
2021.0452     3.31     3.69
2021.0479     2.57     3.94
2021.0507     2.67     4.29
2021.0534     2.32     4.00
2021.0562     1.95     4.23
2021.0589     2.14     3.70
2021.0616     3.30     3.40
2021.0644     2.35     4.30
2021.0671     2.22     3.56
2021.0699     4.37     3.57
2021.0726     4.10     4.36
2021.0753     2.82     3.82
2021.0781     3.49     3.41
2021.0808     3.18     4.73
2021.0836     2.63     4.56
2021.0863     2.57     3.98
2021.0890     2.92     4.49
2021.0918     3.72     3.08
2021.0945     3.47     4.16
2021.0973     1.75     4.71
2021.1000     1.72     4.11
2021.1027     1.49     2.81
2021.1055     3.53     3.52
2021.1082     2.38     3.61
2021.1110     2.39     3.60
