#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2023.1959     -1.72     -5.55
2023.1986     -5.21     -3.15
2023.2014     -0.26     -0.53
2023.2041     -0.96     -2.44
2023.2068     -8.01     -5.26
2023.2096     -1.85     -5.83
2023.2123     0.21     0.57
2023.2151     -1.51     0.37
2023.2178     -1.35     -4.56
2023.2205     2.39     -1.72
2023.2233     -0.77     -3.07
2023.2260     -5.26     -3.25
2023.2288     -4.57     -4.49
2023.2315     5.68     0.59
2023.2342     2.22     3.16
2023.2370     0.00     0.34
2023.2397     -0.76     -1.76
2023.2425     1.07     0.59
2023.2452     -5.46     -3.31
2023.2479     -0.68     -2.31
2023.2507     1.27     -1.05
2023.2534     -0.05     -2.71
2023.2562     -0.80     -3.62
2023.2589     -3.58     -4.66
2023.2616     -4.06     -3.56
2023.2644     -5.20     -0.02
2023.2671     -1.43     0.02
2023.2699     -2.88     -0.71
2023.2726     6.82     2.75
2023.2753     -5.46     -3.82
2023.2781     -10.10     -3.24
2023.2808     -8.49     -7.60
2023.2836     -4.46     -1.11
2023.2863     -1.98     -3.44
2023.2890     -6.50     -7.81
2023.2918     4.12     -6.74
2023.2945     -1.03     0.12
2023.2973     0.73     0.04
2023.3000     1.03     1.31
2023.3027     -3.76     -2.82
2023.3055     3.59     -1.25
2023.3082     -4.05     -1.88
2023.3110     -2.90     -0.22
2023.3137     -8.51     -7.84
2023.3164     -0.52     4.94
2023.3192     -1.48     -0.44
2023.3219     1.49     -4.90
2023.3247     -3.20     -0.35
2023.3274     -0.52     -0.29
2023.3301     -5.50     -0.56
2023.3329     -0.41     -1.99
2023.3356     -1.66     -0.77
2023.3384     -0.99     0.65
2023.3411     4.02     0.95
2023.3438     -3.68     -5.38
2023.3466     -5.21     -0.37
2023.3493     0.61     1.02
2023.3521     -3.82     -2.84
2023.3548     -2.54     -4.79
2023.3575     -3.57     -2.80
2023.3603     -9.37     -0.76
2023.3630     -1.65     0.51
2023.3658     -0.53     -0.98
2023.3685     0.47     -0.03
2023.3712     -5.80     -4.02
2023.3740     0.54     -0.44
2023.3767     0.92     1.50
2023.3795     -3.48     -3.96
2023.3822     -1.48     -5.63
2023.3849     -4.64     -5.80
2023.3877     -2.07     -0.92
2023.3904     -1.13     -0.47
2023.3932     -0.31     -0.71
2023.3959     -0.25     1.86
2023.3986     -6.63     -3.11
2023.4014     -1.74     -2.77
2023.4041     -4.71     0.19
2023.4068     1.15     -1.36
2023.4096     -3.00     -1.27
2023.4123     -4.25     1.59
2023.4151     -2.89     -1.19
2023.4178     -0.34     0.25
2023.4205     -3.12     -0.65
2023.4233     -4.67     -1.60
2023.4260     -1.25     -1.54
2023.4288     -1.27     -1.12
2023.4315     -1.37     -1.50
2023.4342     1.46     1.50
2023.4370     0.25     -1.26
2023.4397     -0.38     -1.47
2023.4425     -0.82     1.45
2023.4452     -0.96     -1.35
2023.4479     0.11     -2.73
2023.4507     -1.87     -1.05
2023.4534     0.42     -1.15
2023.4562     -2.57     0.01
2023.4589     -0.79     -1.24
2023.4616     1.53     0.90
2023.4644     -1.96     0.78
2023.4671     0.18     -1.38
2023.4699     -4.12     1.86
2023.4726     -1.28     0.71
2023.4753     -3.24     0.32
2023.4781     0.10     6.41
2023.4808     0.12     -0.86
2023.4836     1.91     -0.18
2023.4863     1.87     0.08
2023.4890     -1.56     2.52
2023.4918     1.63     3.00
2023.4945     0.89     0.76
2023.4973     -0.84     1.30
2023.5000     2.10     1.27
2023.5027     -0.83     -1.67
2023.5055     1.91     2.00
2023.5082     -1.30     0.31
2023.5110     -2.63     -1.50
2023.5137     -0.39     0.29
2023.5164     -0.75     -2.54
2023.5192     -0.27     -0.97
2023.5219     -0.09     -2.76
2023.5247     -1.35     -0.95
2023.5274     0.20     -4.02
2023.5301     0.41     2.82
2023.5329     1.20     -1.75
2023.5356     -0.77     0.23
2023.5384     0.16     0.67
2023.5411     1.37     2.67
2023.5438     2.81     0.70
2023.5466     -0.37     -0.07
2023.5493     1.44     2.12
2023.5521     1.83     0.79
2023.5548     -0.91     -0.37
2023.5575     -3.90     -0.10
2023.5603     -3.35     -5.16
2023.5630     1.53     1.27
2023.5658     -2.78     -0.41
2023.5685     -2.28     0.13
2023.5712     1.53     -0.98
2023.5740     -0.63     -3.31
2023.5767     1.78     2.33
2023.5795     -0.19     3.57
2023.5822     -4.26     -3.27
2023.5849     0.09     -0.53
2023.5877     -1.32     -1.22
2023.5904     0.45     -1.74
2023.5932     0.16     0.10
2023.5959     3.15     -3.90
2023.5986     -0.94     2.18
2023.6014     0.52     2.30
2023.6041     0.40     5.02
2023.6068     0.23     -0.46
2023.6096     1.65     2.75
2023.6123     -0.69     2.50
2023.6151     0.34     -0.10
2023.6178     -1.38     -2.97
2023.6205     2.31     8.30
2023.6233     -0.45     2.66
2023.6260     1.00     4.41
2023.6288     -0.16     -3.05
2023.6315     -2.69     -3.01
2023.6342     -2.61     -0.13
2023.6370     -0.39     1.79
2023.6397     3.35     3.74
2023.6425     -3.09     0.06
2023.6452     -1.72     -1.52
2023.6479     -1.81     0.03
2023.6507     -6.99     -2.19
2023.6534     -3.20     0.25
2023.6562     0.78     0.60
2023.6589     -2.04     1.91
2023.6616     -4.38     -1.46
2023.6644     -1.25     0.74
2023.6671     -2.24     -1.54
2023.6699     -0.93     -2.58
2023.6726     -2.28     -2.33
2023.6753     -2.83     4.06
2023.6781     1.11     1.71
2023.6808     -2.00     4.42
2023.6836     -1.20     2.52
2023.6863     -0.14     1.58
2023.6890     -3.15     3.47
2023.6918     -3.26     2.04
2023.6945     -3.92     -0.13
2023.6973     -3.52     -0.26
2023.7000     0.43     3.49
2023.7027     -3.90     -1.91
2023.7055     -2.08     2.07
2023.7082     -1.66     0.31
2023.7110     -3.95     1.00
2023.7137     -1.35     0.25
2023.7164     -2.43     -1.36
2023.7192     -1.01     5.26
2023.7219     -0.15     4.01
2023.7247     -3.70     -0.61
2023.7274     -4.09     2.78
2023.7301     -3.91     1.43
2023.7329     -0.28     1.81
2023.7356     -2.09     -0.10
2023.7384     -4.97     -3.15
2023.7411     -0.79     3.46
2023.7438     1.29     -0.82
2023.7466     -0.67     2.50
2023.7493     -1.13     -3.66
2023.7521     -1.51     2.42
2023.7548     2.06     3.49
2023.7575     -2.75     0.82
2023.7603     -3.02     1.03
2023.7630     -3.34     -0.27
2023.7658     -2.93     -0.39
2023.7685     0.15     7.57
2023.7712     -5.60     -2.69
2023.7740     -3.39     1.31
2023.7767     -2.19     -0.27
2023.7795     -0.78     1.45
2023.7822     -4.20     0.78
2023.7849     -3.06     0.80
2023.7877     -0.55     6.37
2023.7904     1.33     0.74
2023.7932     -0.27     1.08
2023.7959     -1.95     0.33
2023.7986     -0.74     2.33
2023.8014     -4.08     4.40
2023.8041     -6.72     1.69
2023.8068     -0.41     5.69
2023.8096     -3.69     -1.10
2023.8123     -3.25     -1.34
2023.8151     -2.06     -1.14
2023.8178     -4.53     3.41
2023.8205     0.39     1.41
2023.8233     -1.11     3.16
2023.8260     -1.56     1.02
2023.8288     -3.12     0.06
2023.8315     -2.50     0.55
2023.8342     -3.58     -1.21
2023.8370     -1.91     2.49
2023.8397     -2.65     3.53
2023.8425     1.44     4.27
2023.8452     0.48     -0.81
2023.8479     -5.90     0.76
2023.8507     0.80     1.07
2023.8534     0.25     1.96
2023.8562     -0.72     4.29
2023.8589     -1.00     3.17
2023.8616     -1.35     0.36
2023.8644     -3.16     0.40
2023.8671     -3.64     -0.29
2023.8699     1.61     3.90
2023.8726     -3.38     -2.33
2023.8753     -3.42     0.01
2023.8781     -0.47     0.29
2023.8808     -1.52     1.51
2023.8836     -0.58     -0.26
2023.8863     -3.37     -1.90
2023.8890     -1.36     1.77
2023.8918     -1.89     -1.63
2023.8945     -1.27     0.95
2023.8973     -1.90     5.48
2023.9000     -4.54     -0.65
2023.9027     -1.34     2.36
2023.9055     -2.38     -1.01
2023.9082     -3.08     -0.09
2023.9110     -3.21     -0.35
2023.9137     -2.03     1.19
2023.9164     -2.12     5.71
2023.9192     -4.81     1.47
2023.9219     -0.78     3.20
2023.9247     0.84     1.23
2023.9274     2.17     -0.09
2023.9301     -0.84     0.91
2023.9329     -3.77     0.78
2023.9356     0.47     -1.02
2023.9384     1.18     5.92
2023.9411     -1.92     2.84
2023.9438     0.38     0.66
2023.9466     -11.62     -6.13
2023.9493     -5.96     -1.01
2023.9521     -0.99     5.35
2023.9548     -0.43     1.78
2023.9575     -4.27     -3.98
2023.9603     5.80     3.18
2023.9630     1.82     -1.49
2023.9658     -1.81     2.58
2023.9685     -2.32     -1.10
2023.9712     -2.04     -2.37
2023.9740     -2.61     3.11
2023.9767     -1.62     0.63
2023.9795     -3.29     -3.09
2023.9822     -0.88     1.95
2023.9849     -2.08     0.98
2023.9877     -0.88     0.89
2023.9904     -1.90     0.52
2023.9932     -1.21     2.85
2023.9959     -1.14     0.37
2023.9986     -0.55     1.44
2024.0014     3.49     5.10
2024.0041     -1.56     -0.13
2024.0068     3.08     2.84
2024.0096     0.60     1.73
2024.0123     -3.97     -2.53
2024.0150     -2.96     1.69
2024.0178     -2.08     -0.13
2024.0205     -1.08     -1.42
2024.0232     -0.96     0.90
2024.0260     -0.61     0.57
2024.0287     -1.18     3.68
2024.0314     -3.46     -3.20
2024.0342     -2.18     -2.18
2024.0369     -1.24     1.39
2024.0396     5.07     7.92
2024.0423     -0.72     2.09
2024.0451     -2.16     0.48
2024.0478     3.72     2.07
2024.0505     -1.40     -2.93
2024.0533     -1.69     0.54
2024.0560     -4.95     0.15
2024.0587     -0.46     1.36
2024.0615     2.53     2.86
2024.0642     -3.19     2.88
2024.0669     -1.55     0.92
2024.0697     -0.59     2.28
2024.0724     -2.68     1.64
2024.0751     -4.44     -1.86
2024.0779     2.14     4.15
2024.0806     -0.55     -3.07
2024.0833     -2.12     -1.51
2024.0861     1.79     -1.95
2024.0888     -0.70     1.25
2024.0915     -2.37     -0.68
2024.0943     -3.98     -1.54
2024.0970     -0.32     3.76
2024.0997     3.95     9.11
2024.1025     4.97     1.45
2024.1052     -0.14     3.45
2024.1079     -1.03     2.58
2024.1107     -1.56     0.22
2024.1134     1.55     7.90
2024.1161     -6.25     -4.44
2024.1189     -4.12     0.08
2024.1216     -3.99     -1.61
2024.1243     -2.74     3.25
2024.1270     0.72     1.55
2024.1298     -1.41     -2.38
2024.1325     -3.05     -1.03
2024.1352     -0.32     0.12
2024.1380     -1.05     3.39
2024.1407     -2.38     3.05
2024.1434     -1.05     4.12
2024.1462     -4.17     5.03
2024.1489     2.13     5.31
2024.1516     2.90     5.48
2024.1544     2.58     4.03
2024.1571     -2.79     1.65
2024.1598     2.76     5.20
2024.1626     4.60     5.33
2024.1653     -2.63     1.02
2024.1680     -3.27     0.64
2024.1708     10.61     11.16
2024.1735     -0.42     7.37
2024.1762     1.38     9.40
2024.1790     3.19     5.05
2024.1817     -2.82     2.02
2024.1844     -3.18     2.61
2024.1872     -1.81     0.88
2024.1899     -2.93     -0.77
2024.1926     2.63     0.86
2024.1954     2.95     5.12
2024.1981     -4.70     -5.02
2024.2008     4.50     -2.56
2024.2036     2.85     1.90
2024.2063     -1.68     7.03
2024.2090     0.80     3.66
2024.2117     -5.07     -3.42
2024.2145     -1.40     3.08
2024.2172     4.82     -1.01
2024.2199     -6.77     -3.61
2024.2227     -4.97     -3.21
2024.2254     -3.86     -2.78
2024.2281     -4.28     -2.38
2024.2309     -4.36     -3.04
2024.2336     -0.89     -0.56
2024.2363     -2.21     -4.15
2024.2391     -4.63     -1.34
2024.2418     2.80     3.86
2024.2445     -6.03     -2.48
2024.2473     -1.62     0.60
2024.2500     1.15     -8.62
2024.2527     -2.64     0.81
2024.2555     0.80     1.48
2024.2582     5.07     4.89
2024.2609     7.90     2.69
2024.2637     -6.96     5.35
2024.2664     -9.01     3.70
2024.2691     2.55     1.22
2024.2719     -2.38     -3.48
2024.2746     -1.66     -0.98
2024.2773     -0.55     1.83
2024.2801     5.38     5.53
2024.2828     -3.69     -2.62
2024.2855     -2.44     -1.78
2024.2883     -1.84     -3.98
2024.2910     -1.92     -2.27
2024.2937     -2.39     0.47
2024.2964     -3.17     0.73
2024.2992     -7.48     -2.72
2024.3019     -2.00     -1.17
2024.3046     4.06     -0.04
2024.3074     -4.52     -0.97
2024.3101     8.74     3.10
2024.3128     5.70     5.57
2024.3156     3.15     2.04
2024.3183     -1.48     0.10
2024.3210     -3.49     -0.92
2024.3238     2.24     3.37
2024.3265     -4.88     -2.20
2024.3292     0.55     4.22
2024.3320     11.61     3.72
2024.3347     -2.81     -1.74
2024.3374     0.29     -0.01
2024.3402     1.05     -5.65
2024.3429     -4.48     -1.17
2024.3456     -3.60     -1.36
2024.3484     0.05     0.67
2024.3511     -2.55     -0.08
2024.3538     -5.44     1.16
2024.3566     -2.64     0.27
2024.3593     -0.53     1.07
2024.3620     -1.41     1.85
2024.3648     -5.50     -2.33
2024.3675     -1.10     3.11
2024.3702     -3.49     1.94
2024.3730     -2.60     2.05
2024.3757     -4.85     -1.54
2024.3784     0.85     -1.58
2024.3811     -0.45     0.63
2024.3839     -0.22     0.66
2024.3866     -1.12     2.32
2024.3893     -0.36     -2.13
2024.3921     -5.73     -0.05
2024.3948     -1.74     3.29
2024.3975     -1.17     2.99
2024.4003     1.25     0.32
2024.4030     -0.97     -0.72
2024.4057     2.29     1.74
2024.4085     -2.65     2.23
2024.4112     0.14     0.89
2024.4139     -5.48     -4.35
2024.4167     -2.67     -0.62
2024.4194     -3.22     2.64
2024.4221     -4.39     -2.31
2024.4249     -3.14     1.21
2024.4276     -2.42     1.63
2024.4303     -3.69     0.45
2024.4331     0.23     1.51
2024.4358     -0.12     -2.34
2024.4385     0.12     -1.11
2024.4413     1.86     0.42
2024.4440     -3.42     0.79
2024.4467     -0.39     4.55
2024.4495     -1.43     -1.35
2024.4522     -2.75     -2.56
2024.4549     -2.91     1.17
2024.4577     -0.63     -0.72
2024.4604     -1.70     1.98
2024.4631     -2.05     2.59
2024.4686     -0.78     2.40
2024.4713     0.01     1.25
2024.4740     -2.07     2.25
2024.4768     -1.71     -0.89
2024.4795     -3.05     -0.78
2024.4822     -1.78     4.25
2024.4850     0.33     1.47
2024.4877     2.55     -0.32
2024.4904     -0.31     1.39
2024.4932     0.78     1.37
2024.4959     -0.43     -1.84
2024.4986     -4.56     1.09
2024.5014     -5.30     -0.11
2024.5041     -3.35     1.01
2024.5068     -2.12     0.80
2024.5096     -0.32     0.75
2024.5123     -2.46     -0.23
2024.5150     -2.18     3.85
2024.5178     -0.83     0.47
2024.5205     0.20     2.33
2024.5232     -1.05     -0.61
2024.5260     1.74     3.40
2024.5287     -1.10     0.38
2024.5314     -0.16     -0.66
2024.5342     -2.50     1.32
2024.5369     -0.80     0.74
2024.5396     0.36     1.22
2024.5423     -0.79     3.42
2024.5451     0.79     3.04
2024.5478     -2.76     1.38
2024.5505     -0.77     2.08
2024.5533     -2.05     -0.15
2024.5560     -0.11     1.40
2024.5587     -1.97     1.99
2024.5615     -1.14     -3.00
2024.5642     -3.09     -2.19
2024.5669     -2.12     2.29
2024.5697     -0.75     0.27
2024.5724     -0.39     4.70
2024.5751     2.47     -0.29
2024.5779     -2.35     2.83
2024.5806     -0.44     3.90
2024.5833     0.80     3.26
2024.5861     0.12     -0.27
2024.5888     -1.37     -1.31
2024.5915     -1.19     0.30
2024.5943     -3.71     2.74
2024.5970     1.50     4.53
2024.5997     -5.15     1.13
2024.6025     -4.42     0.67
2024.6052     -4.37     2.34
2024.6079     -0.91     2.43
2024.6107     -2.00     0.06
2024.6134     2.55     0.73
2024.6161     -2.86     5.90
2024.6189     1.88     5.38
2024.6216     -3.84     0.05
2024.6243     0.59     -1.76
2024.6270     -3.60     -1.40
2024.6298     -1.22     0.35
2024.6325     -3.77     2.31
2024.6352     -0.25     3.64
2024.6380     -5.74     4.88
2024.6407     -1.74     3.32
2024.6434     -4.47     5.73
2024.6462     -5.77     1.27
2024.6489     -4.45     1.13
2024.6516     -6.21     1.06
2024.6544     -0.79     1.52
2024.6571     -2.79     3.63
2024.6598     2.65     3.38
2024.6626     -1.07     2.77
2024.6653     0.61     3.36
2024.6680     -0.07     4.15
2024.6708     -0.27     2.35
2024.6735     -0.11     -0.35
2024.6762     0.07     1.13
2024.6790     -2.74     2.13
2024.6817     -2.08     -1.95
2024.6844     1.70     2.11
2024.6872     -0.20     -1.79
2024.6899     0.91     4.14
2024.6926     0.57     2.07
2024.6954     1.93     3.01
2024.6981     -1.14     5.01
2024.7008     1.68     1.62
2024.7036     3.77     3.13
2024.7063     4.11     9.19
2024.7090     0.12     4.95
2024.7117     0.60     -1.80
2024.7145     0.40     -1.38
2024.7172     -1.32     2.45
2024.7199     -3.61     1.80
2024.7227     0.42     -0.34
2024.7254     -1.74     -2.22
2024.7281     -0.36     0.22
2024.7309     0.34     1.96
2024.7336     4.03     6.24
2024.7363     1.43     2.67
2024.7391     -0.07     -0.91
2024.7418     -1.17     0.28
2024.7445     0.56     0.77
2024.7473     0.44     6.01
2024.7500     1.15     3.90
2024.7527     0.67     0.83
2024.7555     0.72     2.80
2024.7582     1.03     -1.12
2024.7609     4.25     4.57
2024.7637     1.07     -0.80
2024.7664     -0.59     3.80
2024.7691     -0.14     -0.14
2024.7719     1.08     4.09
2024.7746     -2.07     2.31
2024.7773     -0.24     3.47
2024.7801     -3.98     -0.28
2024.7828     -1.12     3.34
2024.7855     -2.61     -3.06
2024.7883     -0.53     3.51
2024.7910     -1.29     3.34
2024.7937     -2.77     2.00
2024.7964     -1.09     4.82
2024.7992     -0.10     5.01
2024.8019     -1.97     0.99
2024.8046     -1.50     3.44
2024.8074     1.52     3.33
2024.8101     -1.07     3.92
2024.8128     0.31     3.68
2024.8156     -0.64     3.21
2024.8183     -3.23     0.83
2024.8210     -0.23     2.34
2024.8238     -0.47     3.48
2024.8265     -0.80     3.36
2024.8292     -3.32     1.92
2024.8320     -0.57     2.19
2024.8347     -1.75     1.83
2024.8374     -0.45     4.50
2024.8402     -0.70     2.22
2024.8429     0.13     -0.99
2024.8456     -0.77     1.40
2024.8484     -0.36     3.06
2024.8511     -0.68     3.39
2024.8538     -0.16     2.61
2024.8566     -0.45     3.86
2024.8593     -1.69     0.93
2024.8620     -1.06     4.70
2024.8648     0.91     6.27
2024.8675     -0.64     -0.47
2024.8702     -0.54     4.35
2024.8730     0.47     -0.94
2024.8757     1.20     2.76
2024.8784     -0.14     2.58
2024.8811     1.34     1.67
2024.8839     -0.58     6.07
2024.8866     -3.02     1.74
2024.8893     -0.26     6.91
2024.8921     -1.63     4.92
2024.8948     -1.70     0.39
2024.8975     2.16     0.96
2024.9003     -6.00     2.14
2024.9030     -5.45     2.43
2024.9057     -0.25     4.21
2024.9085     -0.44     5.08
2024.9112     0.56     7.96
2024.9139     0.86     0.92
2024.9167     -1.54     1.07
2024.9194     0.09     2.67
2024.9221     -2.36     -0.49
2024.9249     1.08     3.75
2024.9276     -0.50     4.25
2024.9331     -5.15     5.57
2024.9358     -1.06     2.16
2024.9385     6.27     7.42
2024.9413     -4.07     -2.05
2024.9440     -7.54     -0.38
2024.9467     -4.70     1.89
2024.9495     3.02     3.46
2024.9522     -0.51     4.94
2024.9549     2.25     4.62
2024.9577     -0.05     0.98
2024.9604     -0.47     2.87
2024.9631     0.35     4.71
2024.9658     1.81     4.39
2024.9686     3.33     4.11
2024.9713     1.14     2.35
2024.9740     -0.01     3.05
2024.9768     0.39     3.22
2024.9795     4.72     6.08
2024.9822     3.27     1.80
2024.9850     0.72     4.51
2024.9877     1.60     3.87
2024.9904     0.83     1.46
2024.9932     5.24     3.65
2024.9959     2.35     7.42
2024.9986     2.64     6.16
2025.0014     2.38     4.16
2025.0041     1.64     3.27
2025.0068     0.23     2.58
2025.0096     0.72     3.86
2025.0123     0.32     4.12
2025.0151     6.40     4.67
2025.0178     0.61     5.24
2025.0205     1.76     2.73
2025.0233     2.58     4.72
2025.0260     0.92     4.28
2025.0288     -1.02     2.71
2025.0315     5.51     3.34
2025.0342     -0.49     5.51
2025.0370     -1.06     2.37
2025.0397     1.22     3.00
2025.0425     0.12     3.30
2025.0452     4.65     4.99
2025.0479     3.04     5.33
2025.0507     0.45     3.10
2025.0534     0.48     3.57
2025.0562     -2.07     1.22
2025.0589     -3.94     -0.43
2025.0616     6.84     6.41
2025.0644     2.53     2.95
2025.0671     -0.87     4.68
2025.0699     -1.99     2.44
2025.0726     -0.47     4.54
2025.0753     -3.49     0.63
2025.0781     -3.36     2.66
2025.0808     7.03     7.41
2025.0836     -4.61     1.05
2025.0863     -1.72     3.51
2025.0890     1.44     -2.58
2025.0918     -0.97     3.06
2025.0945     0.69     3.19
2025.0973     2.41     2.93
2025.1000     2.03     6.03
2025.1027     -0.18     7.97
2025.1055     -0.97     2.58
2025.1082     7.75     4.80
2025.1110     1.53     8.73
2025.1137     0.50     6.56
2025.1164     2.65     4.11
2025.1192     0.60     5.14
2025.1219     2.86     5.46
2025.1247     0.47     1.75
2025.1274     -0.12     5.44
2025.1301     0.61     4.38
2025.1329     1.36     5.12
2025.1356     -0.49     2.90
2025.1384     -0.12     4.37
2025.1411     -0.82     0.39
2025.1438     2.85     3.91
2025.1466     1.86     4.60
2025.1493     5.60     2.10
2025.1521     2.23     3.54
2025.1548     0.13     2.01
2025.1575     1.54     2.98
2025.1603     -1.75     3.76
2025.1630     2.22     4.26
2025.1658     0.95     1.60
2025.1685     -0.65     2.39
2025.1712     12.31     9.64
2025.1740     0.90     6.89
2025.1767     0.68     3.59
2025.1795     6.61     5.21
2025.1822     2.37     8.35
2025.1849     -0.60     -0.87
2025.1877     4.39     4.31
2025.1904     4.78     3.28
2025.1932     1.95     3.38
2025.1959     6.91     5.71
2025.1986     7.43     4.63
2025.2014     -1.02     4.99
2025.2041     1.98     4.71
2025.2068     2.11     6.30
2025.2096     2.15     2.91
2025.2123     -1.73     4.40
2025.2151     1.67     6.97
2025.2178     2.87     5.69
2025.2205     -2.67     4.37
2025.2233     -3.46     1.36
2025.2260     2.20     2.62
2025.2288     -0.85     0.61
2025.2315     4.66     4.72
2025.2342     -2.26     0.36
2025.2370     3.32     5.71
2025.2397     15.97     8.86
2025.2425     22.65     15.98
2025.2452     13.93     8.84
2025.2479     0.97     -3.17
2025.2507     6.07     8.33
2025.2534     15.97     6.15
2025.2562     13.28     1.31
2025.2589     2.43     3.77
2025.2616     1.77     6.79
2025.2644     -1.82     1.98
2025.2671     1.74     -0.52
2025.2699     3.21     1.10
2025.2726     3.89     1.78
2025.2753     1.21     1.11
2025.2781     -0.12     2.12
2025.2808     3.18     -1.78
2025.2836     1.37     -0.41
2025.2863     1.71     3.12
2025.2890     2.02     2.17
2025.2918     6.42     0.49
2025.2945     1.52     1.03
2025.2973     1.74     0.45
2025.3000     0.28     -2.95
2025.3027     2.31     0.45
2025.3055     2.23     0.52
2025.3082     -2.18     -1.82
2025.3110     2.51     -0.75
2025.3137     7.62     2.60
2025.3164     5.99     2.77
2025.3192     4.01     4.75
2025.3219     5.68     5.92
2025.3247     1.10     -1.31
2025.3274     6.53     2.88
2025.3301     3.46     -0.18
2025.3329     2.97     -1.62
2025.3356     4.72     1.26
2025.3384     3.55     1.81
2025.3411     1.61     0.24
2025.3438     2.76     0.27
2025.3466     12.55     3.05
2025.3493     3.04     3.01
2025.3521     4.13     0.01
2025.3548     2.82     3.85
2025.3575     4.36     2.71
2025.3603     5.07     1.48
2025.3630     2.17     2.43
2025.3658     0.57     -0.35
2025.3685     7.93     0.34
2025.3712     1.62     4.34
2025.3740     1.23     -1.47
2025.3767     1.91     -0.04
2025.3795     1.92     2.94
2025.3822     3.33     -0.55
2025.3849     6.16     0.97
2025.3877     3.93     4.38
2025.3904     1.17     -0.22
2025.3932     2.29     0.08
2025.3959     3.02     3.92
2025.3986     5.89     2.65
2025.4014     3.42     3.49
2025.4068     3.22     0.79
2025.4096     2.60     4.74
2025.4123     2.90     1.86
2025.4151     4.85     0.00
2025.4178     6.39     5.39
2025.4205     6.76     3.15
2025.4233     4.62     3.06
2025.4260     3.47     4.81
2025.4288     4.64     6.19
2025.4315     5.53     3.78
2025.4342     2.62     6.34
2025.4370     5.38     -0.51
2025.4397     4.14     1.01
2025.4425     5.06     2.78
2025.4452     7.40     5.84
2025.4479     2.77     -1.74
2025.4507     5.57     2.87
2025.4534     3.56     3.93
2025.4562     4.76     3.70
2025.4589     4.08     1.21
2025.4616     5.14     1.91
2025.4644     2.47     1.99
2025.4671     4.50     2.87
2025.4699     5.24     2.27
2025.4753     1.25     1.14
2025.4781     2.76     2.34
2025.4808     4.87     3.43
2025.4836     3.31     -0.20
2025.4863     0.82     -1.90
2025.4890     4.84     1.76
2025.4918     7.63     4.13
2025.4945     4.25     5.58
2025.4973     3.74     -2.26
2025.5000     2.98     7.52
2025.5027     7.74     3.75
2025.5055     4.48     4.55
2025.5082     5.79     3.51
2025.5110     4.33     1.45
2025.5137     5.04     3.49
2025.5164     5.36     2.11
2025.5192     4.37     -2.70
2025.5219     6.87     -4.12
2025.5247     3.52     2.10
2025.5274     7.38     3.11
2025.5301     4.24     5.49
2025.5329     7.72     5.74
2025.5356     5.66     4.09
2025.5384     5.04     7.74
2025.5411     5.56     2.51
2025.5438     4.47     5.50
2025.5466     2.10     2.40
2025.5493     6.88     -0.76
2025.5521     5.14     -1.12
2025.5548     3.61     2.55
2025.5575     4.70     5.06
2025.5603     3.36     1.30
2025.5630     5.31     -0.26
2025.5658     1.47     2.45
2025.5685     3.52     1.11
2025.5712     5.25     0.71
2025.5740     1.76     6.08
2025.5767     3.60     2.64
2025.5795     4.29     4.23
2025.5849     3.29     2.37
2025.5877     4.37     -1.22
2025.5904     6.25     6.22
2025.5932     2.32     3.21
2025.5959     3.51     0.15
2025.5986     6.26     6.80
2025.6014     1.83     5.04
2025.6041     3.72     1.93
2025.6068     5.91     1.75
2025.6096     3.03     0.48
2025.6123     3.68     2.92
2025.6151     3.45     1.70
2025.6178     3.39     4.31
2025.6233     0.67     6.13
2025.6260     2.06     2.93
2025.6288     3.01     2.50
2025.6315     3.02     0.12
2025.6342     0.93     1.26
2025.6370     8.19     5.14
2025.6397     3.88     3.02
2025.6425     5.37     2.43
2025.6452     4.69     3.21
2025.6479     4.08     2.71
2025.6507     4.32     5.88
2025.6534     2.34     3.69
2025.6562     1.60     -0.48
2025.6589     4.55     4.85
2025.6616     4.04     6.96
2025.6644     5.60     4.79
2025.6671     4.34     6.00
2025.6699     2.25     5.66
2025.6726     7.32     4.51
2025.6753     5.50     3.65
2025.6781     5.12     9.42
2025.6808     5.46     4.48
2025.6836     5.56     5.45
2025.6863     4.61     3.05
2025.6890     5.65     2.84
2025.6918     7.30     4.60
2025.6945     2.65     2.36
2025.6973     5.10     2.83
2025.7000     3.10     5.38
2025.7027     4.17     2.07
2025.7055     5.58     6.46
2025.7082     2.41     4.95
2025.7110     6.16     6.17
2025.7137     5.97     1.56
2025.7164     1.69     3.62
2025.7192     3.47     1.03
2025.7219     6.47     5.80
2025.7247     4.15     3.93
2025.7274     5.74     1.93
2025.7301     2.03     1.62
2025.7329     2.18     2.78
2025.7356     2.21     4.59
2025.7384     4.00     1.41
2025.7411     5.46     4.35
2025.7438     5.57     -0.32
2025.7466     3.46     0.80
2025.7493     3.42     3.14
2025.7521     3.14     1.73
2025.7548     2.54     2.87
2025.7575     1.99     2.73
2025.7603     3.45     3.29
2025.7630     5.28     4.01
2025.7658     5.77     0.98
2025.7685     7.93     4.63
2025.7712     3.80     2.65
2025.7740     3.68     3.30
2025.7767     3.71     2.27
2025.7795     4.47     2.88
2025.7822     0.41     3.78
2025.7849     3.18     4.95
2025.7877     1.78     0.55
2025.7904     4.27     2.99
