#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2018.2808     -64.93     48.17
2018.2836     -65.61     46.84
2018.2863     -68.26     47.97
2018.2890     -64.99     48.11
2018.2918     -65.88     47.84
2018.2945     -68.34     48.74
2018.2973     -68.63     47.68
2018.3000     -66.03     48.55
2018.3027     -68.24     48.88
2018.3055     -67.26     48.58
2018.3082     -67.51     48.01
2018.3110     -66.66     48.63
2018.3137     -67.46     48.60
2018.3164     -68.11     49.83
2018.3192     -67.47     47.89
2018.3219     -66.08     47.55
2018.3247     -68.44     46.12
2018.3274     -66.91     48.26
2018.3301     -69.59     48.78
2018.3329     -66.71     48.66
2018.3356     -67.73     48.05
2018.3384     -66.85     48.33
2018.3411     -66.35     48.23
2018.3438     -67.42     48.68
2018.3466     -66.66     45.75
2018.3493     -66.94     48.08
2018.3521     -67.84     49.35
2018.3548     -67.74     47.03
2018.3575     -67.00     48.01
2018.3603     -68.05     48.25
2018.3630     -68.77     47.87
2018.3658     -67.07     47.64
2018.3685     -65.15     47.38
2018.3712     -66.97     48.09
2018.3740     -67.27     49.31
2018.3767     -65.54     47.83
2018.3795     -64.89     47.74
2018.3822     -66.73     46.92
2018.3849     -65.73     47.64
2018.3877     -68.00     48.73
2018.3904     -66.65     48.83
2018.3932     -65.55     48.56
2018.3959     -66.74     48.78
2018.3986     -68.54     50.10
2018.4014     -68.01     47.61
2018.4041     -66.70     49.27
2018.4068     -67.33     49.96
2018.4096     -68.32     49.65
2018.4123     -67.83     47.19
2018.4151     -67.51     48.12
2018.4178     -67.30     49.23
2018.4205     -66.64     49.54
2018.4233     -67.50     46.57
2018.4260     -68.70     47.93
2018.4288     -67.35     47.50
2018.4315     -67.10     49.62
2018.4342     -66.71     49.48
2018.4370     -66.05     49.69
2018.4397     -68.78     48.60
2018.4425     -68.41     48.99
2018.4452     -70.39     49.38
2018.4479     -68.23     47.64
2018.4507     -67.24     49.29
2018.4534     -69.37     49.88
2018.4562     -68.04     50.81
2018.4589     -69.58     49.09
2018.4616     -67.41     49.81
2018.4644     -67.76     49.92
2018.4671     -68.56     48.97
2018.4699     -67.20     50.81
2018.4726     -70.43     49.41
2018.4753     -68.66     48.31
2018.4781     -69.89     50.20
2018.4808     -69.63     49.73
2018.4836     -68.03     50.19
2018.4863     -69.71     51.63
2018.4890     -68.76     49.82
2018.4918     -67.54     50.30
2018.4945     -70.81     50.97
2018.4973     -67.58     48.68
2018.5000     -68.33     50.79
2018.5027     -69.36     48.75
2018.5055     -69.05     49.89
2018.5082     -67.65     51.91
2018.5110     -68.50     50.79
2018.5137     -68.55     52.16
2018.5164     -69.38     50.51
2018.5192     -69.58     50.53
2018.5219     -70.17     50.48
2018.5247     -65.21     48.56
2018.5274     -68.28     49.31
2018.5301     -67.72     46.91
2018.5329     -69.24     50.83
2018.5356     -70.35     52.04
2018.5384     -69.21     50.81
2018.5411     -68.38     49.48
2018.5438     -65.81     48.62
2018.5466     -69.29     50.04
2018.5493     -67.74     49.50
2018.5521     -67.62     49.94
2018.5548     -65.99     49.25
2018.5575     -70.09     54.14
2018.5603     -69.37     49.47
2018.5630     -70.69     49.57
2018.5658     -66.43     49.92
2018.5685     -69.06     49.70
2018.5712     -68.82     50.99
2018.5740     -66.97     48.51
2018.5767     -67.54     50.71
2018.5795     -68.51     50.49
2018.5822     -68.05     52.16
2018.5849     -66.21     50.82
2018.5877     -66.86     48.85
2018.5904     -67.59     51.56
2018.5932     -70.16     50.17
2018.5959     -69.20     51.32
2018.5986     -66.32     48.93
2018.6014     -67.34     50.90
2018.6041     -67.29     49.84
2018.6068     -69.92     51.26
2018.6096     -69.04     51.02
2018.6123     -68.00     50.79
2018.6151     -67.06     51.75
2018.6178     -68.44     49.31
2018.6205     -70.04     49.37
2018.6233     -66.93     47.97
2018.6260     -69.58     51.76
2018.6288     -68.62     49.32
2018.6315     -70.62     49.31
2018.6342     -68.50     49.97
2018.6370     -68.10     50.75
2018.6397     -68.40     52.38
2018.6425     -67.77     50.14
2018.6452     -70.89     51.33
2018.6479     -70.51     51.83
2018.6507     -68.56     50.62
2018.6534     -68.71     51.43
2018.6562     -69.19     51.32
2018.6589     -70.86     51.83
2018.6616     -62.95     54.88
2018.6644     -63.22     53.41
2018.6671     -67.38     52.37
2018.6699     -69.90     53.81
2018.6726     -67.02     50.60
2018.6753     -69.33     52.74
2018.6781     -67.22     53.40
2018.6808     -69.13     50.87
2018.6836     -68.87     52.25
2018.6863     -69.06     52.06
2018.6890     -69.48     51.29
2018.6918     -68.41     51.25
2018.6945     -70.52     51.42
2018.6973     -70.59     51.26
2018.7000     -70.56     50.93
2018.7027     -68.12     51.89
2018.7055     -69.69     51.22
2018.7082     -71.18     51.41
2018.7110     -72.08     52.48
2018.7137     -67.34     51.52
2018.7164     -67.67     51.10
2018.7192     -71.49     52.01
2018.7219     -67.92     49.30
2018.7247     -69.00     50.07
2018.7274     -69.15     50.98
2018.7301     -69.68     51.00
2018.7329     -71.00     51.61
2018.7356     -70.29     51.28
2018.7384     -69.33     53.36
2018.7411     -70.60     50.95
2018.7438     -69.72     50.51
2018.7466     -71.77     51.46
2018.7493     -70.42     51.26
2018.7521     -70.51     51.31
2018.7548     -69.62     51.99
2018.7575     -69.22     50.21
2018.7603     -70.02     50.90
2018.7630     -69.57     51.55
2018.7658     -69.43     51.57
2018.7685     -70.50     51.61
2018.7712     -70.28     50.03
2018.7740     -70.30     50.76
2018.7767     -68.53     50.60
2018.7795     -69.10     52.09
2018.7822     -69.75     50.22
2018.7849     -70.54     51.02
2018.7877     -71.67     51.30
2018.7904     -71.61     51.37
2018.7932     -69.85     51.93
2018.7959     -70.54     51.43
2018.7986     -70.98     51.08
2018.8014     -70.69     52.66
2018.8041     -70.51     50.90
2018.8068     -70.59     51.25
2018.8096     -69.58     51.25
2018.8123     -68.43     50.13
2018.8151     -70.25     52.18
2018.8178     -70.15     50.88
2018.8205     -69.01     51.31
2018.8233     -68.88     50.92
2018.8260     -71.96     50.35
2018.8288     -68.97     50.77
2018.8315     -69.49     50.06
2018.8342     -70.73     50.93
2018.8370     -70.92     51.87
2018.8397     -71.11     51.37
2018.8425     -70.91     51.45
2018.8452     -70.27     52.19
2018.8479     -71.42     50.84
2018.8507     -69.56     50.83
2018.8534     -70.11     51.37
2018.8562     -70.84     51.51
2018.8589     -69.88     51.44
2018.8616     -69.31     51.39
2018.8644     -70.15     51.30
2018.8671     -71.16     51.71
2018.8699     -70.14     51.29
2018.8726     -71.37     51.43
2018.8753     -71.34     51.82
2018.8781     -70.76     50.85
2018.8808     -70.08     51.66
2018.8836     -70.11     51.37
2018.8863     -71.35     51.10
2018.8890     -70.32     51.71
2018.8918     -70.99     51.09
2018.8945     -70.64     50.88
2018.8973     -71.39     50.21
2018.9000     -70.46     50.56
2018.9027     -71.46     51.38
2018.9055     -71.51     50.90
2018.9082     -71.80     51.59
2018.9110     -71.76     51.77
2018.9137     -70.16     51.09
2018.9164     -70.14     50.26
2018.9192     -69.88     50.92
2018.9219     -70.60     50.33
2018.9247     -70.44     50.03
2018.9274     -71.86     50.70
2018.9301     -70.44     50.14
2018.9329     -69.21     49.48
2018.9356     -70.92     50.64
2018.9384     -71.31     52.21
2018.9411     -71.75     51.56
2018.9438     -70.72     51.75
2018.9466     -72.55     51.64
2018.9493     -72.91     51.97
2018.9521     -71.67     48.11
2018.9548     -71.71     50.61
2018.9575     -70.59     50.02
2018.9603     -71.18     51.21
2018.9630     -70.97     50.15
2018.9658     -72.30     51.79
2018.9685     -70.63     52.11
2018.9712     -73.03     49.06
2018.9740     -71.97     51.59
2018.9767     -72.08     50.74
2018.9795     -71.60     50.44
2018.9822     -72.08     50.63
2018.9849     -71.27     51.06
2018.9877     -70.97     50.36
2018.9904     -70.13     50.15
2018.9932     -70.79     50.66
2018.9959     -71.03     50.71
2018.9986     -71.35     51.31
2019.0014     -71.53     50.70
2019.0041     -71.91     50.11
2019.0068     -72.08     48.99
2019.0096     -71.42     50.94
2019.0123     -70.21     48.04
2019.0151     -73.81     51.29
2019.0178     -72.69     50.90
2019.0205     -71.78     49.11
2019.0233     -72.70     50.19
2019.0260     -72.07     51.04
2019.0288     -72.61     51.17
2019.0315     -72.13     53.13
2019.0342     -71.21     48.76
2019.0397     -71.80     50.67
2019.0425     -71.71     50.20
2019.0452     -72.81     48.92
2019.0479     -73.72     51.02
2019.0507     -72.83     51.09
2019.0534     -72.43     50.74
2019.0562     -72.12     52.51
2019.0589     -72.74     50.93
2019.0616     -73.04     50.91
2019.0644     -73.22     51.13
2019.0671     -72.49     50.06
2019.0699     -73.36     48.95
2019.0726     -72.51     45.55
2019.0753     -73.73     50.21
2019.0781     -70.63     49.12
2019.0808     -72.03     52.76
2019.0836     -72.44     51.88
2019.0863     -71.97     48.20
2019.0890     -72.30     49.33
2019.0918     -73.07     50.42
2019.0945     -70.84     50.28
2019.0973     -70.97     49.12
2019.1000     -72.18     50.59
2019.1027     -71.84     49.25
2019.1055     -71.30     47.47
2019.1082     -74.16     48.93
2019.1110     -73.41     52.78
2019.1137     -73.32     50.57
2019.1164     -72.63     50.56
2019.1192     -72.47     50.15
2019.1219     -71.96     50.56
2019.1247     -74.11     52.40
2019.1274     -73.72     50.40
2019.1301     -71.86     51.94
2019.1329     -72.04     49.88
2019.1356     -73.54     51.01
2019.1384     -73.03     52.45
2019.1411     -73.43     51.05
2019.1438     -72.72     51.02
2019.1466     -73.14     51.70
2019.1493     -72.71     52.05
2019.1521     -73.50     49.86
2019.1548     -74.89     51.54
2019.1575     -74.49     51.09
2019.1603     -75.12     51.89
2019.1630     -73.93     49.71
2019.1658     -73.41     51.45
2019.1685     -76.19     52.13
2019.1712     -73.87     51.94
2019.1740     -75.99     52.01
2019.1767     -73.82     53.04
2019.1795     -75.15     51.08
2019.1822     -73.60     51.57
2019.1849     -74.33     50.78
2019.1877     -74.33     52.02
2019.1904     -74.76     50.84
2019.1932     -74.92     52.17
2019.1959     -75.58     52.27
2019.1986     -76.46     50.45
2019.2014     -75.08     49.49
2019.2041     -75.11     51.57
2019.2068     -75.09     52.18
2019.2123     -74.60     51.16
2019.2151     -74.84     50.99
2019.2178     -75.24     51.75
2019.2205     -75.38     52.15
2019.2233     -75.52     51.82
2019.2260     -75.37     50.29
2019.2288     -73.27     49.40
2019.2315     -74.94     49.51
2019.2342     -74.51     50.99
2019.2370     -72.37     51.73
2019.2397     -76.34     50.78
2019.2425     -73.49     51.71
2019.2452     -77.05     51.12
2019.2479     -76.00     51.70
2019.2507     -76.05     50.50
2019.2534     -74.67     50.27
2019.2562     -74.21     52.15
2019.2589     -76.29     51.37
2019.2616     -74.74     50.62
2019.2644     -75.35     52.34
2019.2671     -72.88     50.19
2019.2699     -74.77     51.57
2019.2726     -72.84     50.68
2019.2753     -74.78     51.99
2019.2781     -74.85     51.51
2019.2808     -74.96     51.06
2019.2836     -72.56     51.95
2019.2863     -74.71     50.60
2019.2890     -75.09     50.94
2019.2918     -74.68     51.82
2019.2945     -73.28     52.60
2019.3000     -77.77     52.69
2019.3027     -74.88     50.50
2019.3055     -74.00     50.37
2019.3082     -76.35     51.51
2019.3110     -76.04     50.39
2019.3137     -75.28     49.93
2019.3164     -72.69     50.70
2019.3192     -73.84     51.30
2019.3219     -73.67     49.86
2019.3247     -75.29     52.30
2019.3274     -75.73     52.26
2019.3329     -75.68     51.61
2019.3384     -73.68     52.75
2019.3411     -74.46     52.61
2019.3438     -74.60     52.18
2019.3466     -76.55     52.15
2019.3493     -74.83     51.30
2019.3521     -74.88     51.84
2019.3548     -76.11     52.80
2019.3575     -76.36     52.04
2019.3603     -74.37     52.76
2019.3630     -78.32     51.80
2019.3658     -76.68     52.85
2019.3685     -74.70     51.21
2019.3712     -75.87     52.45
2019.3740     -79.14     53.03
2019.3767     -74.93     52.70
2019.3795     -75.64     54.47
2019.3822     -75.74     52.99
2019.3849     -77.38     51.32
2019.3877     -78.39     52.46
2019.3904     -75.41     52.78
2019.3932     -75.23     52.88
2019.3959     -73.71     52.15
2019.3986     -77.73     52.36
2019.4014     -77.31     52.11
2019.4068     -75.53     53.99
2019.4096     -73.23     52.37
2019.4123     -76.45     52.09
2019.4151     -76.76     52.90
2019.4178     -74.68     51.72
2019.4205     -73.73     50.62
2019.4233     -78.75     52.17
2019.4260     -75.88     53.49
2019.4288     -77.22     53.80
2019.4315     -74.80     53.75
2019.4370     -76.25     53.10
2019.4452     -77.60     53.00
2019.4479     -77.93     54.44
2019.4507     -75.68     54.19
2019.4534     -77.28     53.53
2019.4562     -76.12     53.02
2019.4589     -75.10     54.04
2019.4616     -77.75     56.18
2019.4644     -73.14     50.56
2019.4671     -76.28     53.84
2019.4699     -77.15     54.06
2019.4726     -77.32     54.06
2019.4781     -75.96     52.61
2019.4808     -77.05     54.11
2019.4836     -75.93     55.06
2019.4863     -77.36     52.55
2019.4890     -75.94     54.35
2019.4918     -75.82     54.79
2019.4945     -77.71     52.35
2019.4973     -75.72     52.77
2019.5000     -77.95     52.29
2019.5027     -77.17     54.38
2019.5055     -75.55     53.80
2019.5082     -76.09     53.31
2019.5110     -77.90     54.84
2019.5192     -77.26     53.51
2019.5219     -79.53     53.47
2019.5247     -77.25     56.08
2019.5274     -76.44     53.84
2019.5301     -76.68     53.05
2019.5329     -78.62     53.84
2019.5411     -76.92     54.54
2019.5438     -79.27     55.26
2019.5466     -77.02     53.98
2019.5493     -75.01     53.68
2019.5521     -80.48     54.26
2019.5548     -77.98     54.78
2019.5575     -80.89     54.41
2019.5603     -78.96     55.39
2019.5630     -78.37     54.30
2019.5658     -80.11     53.52
2019.5685     -75.48     53.86
2019.5712     -75.59     57.84
2019.5740     -75.43     57.22
2019.5767     -77.44     55.17
2019.5795     -78.83     53.35
2019.5822     -74.26     58.25
2019.5849     -76.84     55.32
2019.5877     -76.65     54.27
2019.5904     -78.05     56.68
2019.5932     -76.81     54.68
2019.5959     -77.97     55.91
2019.5986     -78.65     56.74
2019.6014     -76.84     52.95
2019.6041     -78.03     53.89
2019.6068     -76.29     55.29
2019.6096     -76.08     52.69
2019.6123     -79.58     55.46
2019.6151     -77.72     54.62
2019.6178     -80.35     55.32
2019.6205     -74.21     52.77
2019.6233     -75.94     53.22
2019.6260     -78.83     54.90
2019.6288     -77.16     55.72
2019.6315     -77.42     56.18
2019.6342     -76.75     55.77
2019.6370     -78.00     55.41
2019.6397     -78.58     55.56
2019.6425     -73.44     56.21
2019.6452     -80.24     53.70
2019.6479     -76.05     54.73
2019.6507     -77.87     56.16
2019.6534     -78.44     54.96
2019.6562     -79.59     57.11
2019.6589     -75.12     54.05
2019.6616     -75.89     56.58
2019.6644     -79.03     56.15
2019.6671     -78.81     56.12
2019.6699     -77.91     56.69
2019.6726     -77.79     55.80
2019.6753     -77.39     54.42
2019.6781     -77.69     55.53
2019.6808     -75.31     55.81
2019.6836     -76.60     56.81
2019.6863     -77.89     56.99
2019.6890     -76.93     54.03
2019.6918     -76.24     55.66
2019.6945     -78.84     55.93
2019.6973     -78.50     58.19
2019.7000     -79.18     56.55
2019.7027     -78.33     55.82
2019.7055     -77.54     54.72
2019.7082     -77.47     55.39
2019.7110     -78.46     56.41
2019.7137     -77.04     55.44
2019.7164     -78.66     55.71
2019.7192     -79.91     55.87
2019.7219     -78.42     54.74
2019.7247     -78.97     55.39
2019.7274     -77.55     55.96
2019.7301     -78.87     55.02
2019.7329     -77.51     54.19
2019.7356     -78.49     54.07
2019.7384     -78.68     53.15
2019.7411     -75.59     54.55
2019.7438     -77.57     54.84
2019.7466     -77.26     55.88
2019.7493     -79.12     56.51
2019.7521     -78.16     56.44
2019.7548     -76.96     55.90
2019.7575     -77.21     55.85
2019.7603     -80.57     55.14
2019.7630     -77.17     54.90
2019.7658     -78.25     55.67
2019.7685     -77.63     53.75
2019.7712     -79.86     55.94
2019.7740     -76.99     55.51
2019.7767     -78.98     55.09
2019.7795     -77.19     54.71
2019.7822     -76.83     55.41
2019.7849     -79.08     55.87
2019.7877     -78.97     55.09
2019.7904     -77.78     54.76
2019.7932     -78.06     54.83
2019.7959     -77.65     54.37
2019.7986     -78.39     54.62
2019.8014     -76.73     54.84
2019.8041     -77.82     55.10
2019.8068     -79.81     56.01
2019.8096     -78.89     56.06
2019.8123     -78.43     55.57
2019.8151     -78.39     55.45
2019.8178     -78.73     54.94
2019.8205     -78.93     54.44
2019.8233     -78.05     55.03
2019.8260     -78.95     55.69
2019.8288     -78.62     54.77
2019.8315     -78.11     54.25
2019.8342     -79.17     54.59
2019.8370     -78.96     54.97
2019.8397     -77.73     54.74
2019.8425     -78.76     55.89
2019.8452     -78.79     54.15
2019.8479     -78.44     55.28
2019.8507     -78.30     54.88
2019.8534     -78.61     54.66
2019.8589     -80.63     57.14
2019.8616     -78.47     56.22
2019.8644     -78.66     55.31
2019.8671     -78.01     55.32
2019.8699     -78.15     55.30
2019.8726     -79.53     55.74
2019.8753     -78.50     54.18
2019.8781     -78.48     55.50
2019.8808     -78.36     55.22
2019.8836     -79.22     55.86
2019.8863     -78.36     55.22
2019.8890     -78.38     55.34
2019.8918     -78.80     55.29
2019.8945     -79.32     53.35
2019.8973     -78.99     55.71
2019.9000     -79.60     55.17
2019.9027     -78.60     54.76
2019.9055     -78.66     55.10
2019.9082     -79.42     55.67
2019.9110     -79.37     56.57
2019.9137     -78.93     55.06
2019.9164     -79.85     55.63
2019.9192     -79.24     54.74
2019.9219     -78.34     54.19
2019.9247     -79.60     55.17
2019.9274     -78.60     54.35
2019.9301     -79.55     54.11
2019.9329     -79.17     55.10
2019.9356     -79.37     54.00
2019.9384     -78.92     54.34
2019.9411     -78.29     54.05
2019.9438     -79.68     54.91
2019.9466     -79.89     54.52
2019.9493     -79.11     52.81
2019.9521     -80.32     54.07
2019.9548     -79.98     53.55
2019.9575     -79.12     52.60
2019.9603     -79.90     55.55
2019.9630     -79.98     54.47
2019.9658     -79.84     54.18
2019.9685     -80.69     54.50
2019.9712     -80.03     54.40
2019.9740     -80.16     55.41
2019.9767     -80.78     55.38
2019.9822     -79.52     55.63
2019.9849     -80.29     54.66
2019.9877     -79.53     55.02
2019.9904     -81.52     53.57
2019.9932     -79.72     54.62
2019.9959     -81.26     54.03
2019.9986     -80.37     53.99
2020.0014     -79.67     54.08
2020.0041     -78.68     54.19
2020.0068     -81.64     53.13
2020.0096     -78.31     52.21
2020.0123     -78.97     53.34
2020.0150     -80.31     54.26
2020.0178     -79.82     53.55
2020.0205     -82.67     55.00
2020.0232     -80.87     54.20
2020.0260     -81.64     54.88
2020.0287     -81.25     54.33
2020.0314     -82.04     55.02
2020.0342     -79.35     53.98
2020.0369     -80.27     54.75
2020.0396     -80.55     55.13
2020.0423     -81.38     53.79
2020.0451     -79.31     53.44
2020.0478     -81.51     54.49
2020.0505     -82.04     53.99
2020.0533     -80.52     53.06
2020.0560     -81.08     55.25
2020.0587     -81.33     54.69
2020.0615     -81.28     54.76
2020.0642     -81.62     54.66
2020.0669     -81.17     54.28
2020.0697     -81.00     53.97
2020.0724     -81.60     55.27
2020.0751     -82.13     55.08
2020.0779     -82.36     54.50
2020.0806     -81.45     54.86
2020.0833     -81.08     54.53
2020.0861     -81.99     55.20
2020.0888     -82.05     55.44
2020.0915     -81.61     54.66
2020.0943     -82.12     55.07
2020.0970     -81.42     54.33
2020.0997     -82.08     54.12
2020.1025     -82.23     55.24
2020.1052     -82.35     55.52
2020.1079     -82.55     54.72
2020.1107     -82.89     54.62
2020.1134     -81.20     53.38
2020.1161     -82.05     54.31
2020.1189     -82.30     55.18
2020.1216     -81.45     56.00
2020.1243     -80.95     54.86
2020.1270     -80.01     55.11
2020.1298     -82.17     54.90
2020.1325     -82.10     55.27
2020.1352     -83.11     53.93
2020.1380     -81.51     54.80
2020.1407     -83.13     54.97
2020.1434     -82.61     54.24
2020.1462     -82.97     54.67
2020.1489     -80.89     55.34
2020.1516     -82.53     53.78
2020.1544     -82.00     52.53
2020.1571     -84.23     54.83
2020.1598     -82.35     56.14
2020.1626     -81.76     54.54
2020.1653     -80.83     54.48
2020.1680     -81.76     54.23
2020.1708     -80.86     54.50
2020.1735     -82.24     54.01
2020.1762     -82.43     55.47
2020.1790     -81.34     56.44
2020.1817     -82.69     53.57
2020.1844     -82.99     56.22
2020.1872     -83.51     55.82
2020.1899     -81.05     55.75
2020.1926     -82.34     54.90
2020.1954     -82.08     55.46
2020.1981     -81.64     55.70
2020.2008     -83.09     55.56
2020.2036     -83.14     54.26
2020.2063     -82.71     56.15
2020.2090     -82.66     55.82
2020.2117     -81.16     55.20
2020.2145     -81.72     56.58
2020.2172     -84.39     53.90
2020.2199     -82.97     53.74
2020.2227     -81.05     56.27
2020.2254     -82.65     56.74
2020.2281     -83.74     55.76
2020.2309     -80.33     55.10
2020.2336     -80.54     56.26
2020.2363     -83.16     55.71
2020.2391     -83.19     55.63
2020.2418     -84.18     54.69
2020.2445     -84.23     56.06
2020.2473     -84.26     53.51
2020.2500     -82.00     54.18
2020.2527     -83.47     53.64
2020.2555     -84.23     56.78
2020.2582     -82.96     55.28
2020.2609     -83.10     55.27
2020.2637     -82.39     55.24
2020.2664     -81.46     55.38
2020.2691     -83.60     56.29
2020.2719     -83.84     55.10
2020.2746     -84.35     55.41
2020.2773     -82.52     55.93
2020.2801     -81.37     55.94
2020.2828     -80.78     54.35
2020.2855     -81.98     55.09
2020.2883     -84.51     55.82
2020.2910     -86.40     56.78
2020.2937     -85.32     55.71
2020.2964     -82.69     57.17
2020.2992     -83.26     56.49
2020.3019     -85.26     57.11
2020.3046     -85.06     56.27
2020.3074     -83.82     56.32
2020.3101     -85.69     57.68
2020.3128     -83.31     54.78
2020.3156     -84.11     55.68
2020.3183     -85.80     55.28
2020.3210     -84.62     55.48
2020.3238     -83.74     55.35
2020.3265     -85.04     55.84
2020.3292     -84.86     56.35
2020.3320     -83.87     56.77
2020.3347     -83.84     55.82
2020.3374     -82.93     56.71
2020.3402     -84.20     56.56
2020.3429     -84.30     57.14
2020.3456     -86.97     54.46
2020.3484     -81.11     53.94
2020.3511     -82.32     52.62
2020.3538     -84.11     56.92
2020.3566     -84.03     56.46
2020.3593     -85.73     56.37
2020.3620     -82.58     57.52
2020.3648     -84.74     56.89
2020.3675     -84.85     55.93
2020.3702     -85.15     57.45
2020.3730     -85.56     57.60
2020.3757     -83.51     56.24
2020.3784     -83.27     57.94
2020.3811     -86.38     57.49
2020.3839     -84.36     57.49
2020.3866     -88.29     58.05
2020.3893     -84.94     58.15
2020.3921     -84.88     56.77
2020.3948     -83.08     58.85
2020.3975     -83.38     57.50
2020.4003     -85.33     58.69
2020.4030     -85.18     57.89
2020.4057     -85.73     58.12
2020.4085     -84.59     56.59
2020.4112     -84.48     57.66
2020.4139     -84.42     55.05
2020.4167     -84.63     58.06
2020.4194     -85.63     57.96
2020.4221     -86.82     57.45
2020.4249     -84.56     57.50
2020.4276     -84.19     58.10
2020.4303     -86.23     58.53
2020.4331     -85.87     57.18
2020.4358     -83.54     56.67
2020.4385     -83.05     58.02
2020.4413     -85.65     56.32
2020.4440     -86.75     60.50
2020.4467     -85.54     58.52
2020.4495     -85.76     58.24
2020.4522     -85.23     56.57
2020.4549     -86.65     57.66
2020.4577     -85.77     56.70
2020.4604     -84.92     58.65
2020.4631     -88.16     60.44
2020.4658     -86.82     59.92
2020.4686     -88.13     57.85
2020.4713     -84.01     58.09
2020.4740     -85.52     57.27
2020.4768     -84.57     58.02
2020.4795     -86.06     57.19
2020.4822     -86.02     56.24
2020.4850     -83.63     58.99
2020.4877     -83.76     55.57
2020.4904     -85.43     57.11
2020.4932     -85.50     59.11
2020.4959     -86.25     59.16
2020.4986     -84.18     58.92
2020.5014     -85.73     55.86
2020.5041     -84.88     57.39
2020.5068     -85.36     57.58
2020.5096     -85.81     56.94
2020.5123     -86.87     56.56
2020.5150     -87.82     57.04
2020.5178     -85.27     54.85
2020.5205     -85.12     57.95
2020.5232     -84.24     58.54
2020.5260     -87.18     59.11
2020.5287     -85.06     55.24
2020.5314     -88.08     57.20
2020.5342     -85.31     56.94
2020.5369     -83.61     56.71
2020.5396     -84.44     56.50
2020.5423     -83.92     57.21
2020.5451     -86.16     55.50
2020.5478     -85.19     55.52
2020.5505     -85.92     57.62
2020.5533     -85.72     55.85
2020.5560     -87.26     57.52
2020.5587     -86.10     56.29
2020.5615     -82.66     56.12
2020.5642     -87.86     57.89
2020.5669     -86.81     57.76
2020.5697     -85.31     56.83
2020.5724     -84.25     57.01
2020.5751     -85.23     56.58
2020.5779     -83.72     56.88
2020.5806     -83.44     55.89
2020.5833     -85.19     57.17
2020.5861     -85.27     58.97
2020.5888     -81.41     57.31
2020.5915     -81.76     55.57
2020.5943     -80.63     56.62
2020.5970     -83.85     58.20
2020.5997     -85.87     57.69
2020.6025     -85.44     57.33
2020.6052     -84.05     57.81
2020.6079     -81.88     57.29
2020.6107     -84.86     58.00
2020.6134     -85.76     58.35
2020.6161     -86.53     57.69
2020.6189     -85.68     57.37
2020.6216     -84.72     57.60
2020.6243     -85.29     57.03
2020.6270     -83.87     57.18
2020.6298     -85.21     57.49
2020.6325     -85.28     56.81
2020.6352     -86.52     57.89
2020.6380     -81.22     55.76
2020.6407     -84.76     58.04
2020.6434     -86.19     54.80
2020.6462     -84.28     56.71
2020.6489     -84.00     55.72
2020.6516     -80.71     55.64
2020.6544     -83.06     57.40
2020.6571     -85.21     58.93
2020.6598     -85.41     57.00
2020.6626     -83.06     57.61
2020.6653     -86.00     59.32
2020.6680     -84.52     55.83
2020.6708     -85.25     55.87
2020.6735     -84.78     57.54
2020.6762     -85.23     56.37
2020.6790     -85.63     55.59
2020.6817     -84.37     55.33
2020.6844     -84.29     56.31
2020.6872     -84.22     55.95
2020.6899     -83.21     54.51
2020.6926     -86.52     55.93
2020.6954     -84.31     57.55
2020.6981     -85.05     56.26
2020.7008     -83.88     57.80
2020.7036     -85.44     57.12
2020.7063     -82.59     57.22
2020.7090     -84.23     57.10
2020.7117     -84.15     55.29
2020.7145     -83.84     57.37
2020.7172     -84.79     58.88
2020.7199     -83.89     57.60
2020.7227     -85.40     56.28
2020.7254     -83.78     55.89
2020.7281     -85.16     57.46
2020.7309     -84.43     56.70
2020.7336     -85.45     56.51
2020.7363     -84.96     56.62
2020.7391     -85.12     58.16
2020.7418     -85.38     57.29
2020.7445     -85.78     55.68
2020.7473     -84.53     56.76
2020.7500     -86.35     57.79
2020.7527     -84.27     57.74
2020.7555     -84.73     56.89
2020.7582     -84.36     57.79
2020.7609     -87.02     56.45
2020.7637     -86.94     58.25
2020.7664     -85.94     57.53
2020.7691     -85.49     58.49
2020.7719     -86.65     61.16
2020.7746     -85.18     59.33
2020.7773     -85.27     59.18
2020.7801     -84.81     59.61
2020.7828     -83.48     60.13
2020.7855     -86.05     61.31
2020.7883     -86.62     58.67
2020.7910     -86.61     58.56
2020.7937     -84.70     59.44
2020.7964     -85.32     58.59
2020.7992     -85.30     58.99
2020.8019     -88.42     59.16
2020.8046     -86.94     59.69
2020.8074     -88.17     58.60
2020.8101     -85.92     58.86
2020.8128     -85.77     58.77
2020.8156     -86.86     59.54
2020.8183     -89.78     59.28
2020.8210     -86.49     59.21
2020.8238     -85.31     58.58
2020.8265     -84.36     60.36
2020.8292     -86.29     59.91
2020.8320     -86.78     61.44
2020.8347     -86.91     59.37
2020.8374     -86.68     60.77
2020.8402     -86.01     58.81
2020.8429     -85.76     59.89
2020.8456     -86.94     59.59
2020.8484     -88.25     59.36
2020.8511     -87.35     59.02
2020.8538     -86.23     58.74
2020.8566     -88.08     58.74
2020.8593     -86.74     59.57
2020.8620     -87.59     59.17
2020.8648     -86.57     59.05
2020.8675     -86.92     59.47
2020.8702     -87.20     58.62
