#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2024.2199     77.85     95.87
2024.2227     79.67     96.29
2024.2254     80.80     96.75
2024.2281     80.39     97.16
2024.2309     80.33     96.52
2024.2336     83.82     99.02
2024.2363     82.51     95.45
2024.2391     80.11     98.28
2024.2418     87.56     103.50
2024.2445     78.74     97.18
2024.2473     83.17     100.28
2024.2500     85.96     91.08
2024.2527     82.18     100.53
2024.2555     85.64     101.22
2024.2582     89.92     104.65
2024.2609     92.77     102.47
2024.2637     77.93     105.15
2024.2664     75.89     103.52
2024.2691     87.47     101.05
2024.2719     82.56     96.38
2024.2746     83.30     98.90
2024.2773     84.42     101.73
2024.2801     90.36     105.45
2024.2828     81.32     97.31
2024.2855     82.58     98.18
2024.2883     83.19     95.99
2024.2910     83.13     97.72
2024.2937     82.68     100.48
2024.2964     81.92     100.76
2024.2992     77.62     97.33
2024.3019     83.12     98.90
2024.3046     89.19     100.05
2024.3074     80.63     99.14
2024.3101     93.91     103.23
2024.3128     90.89     105.72
2024.3156     88.35     102.20
2024.3183     83.74     100.29
2024.3210     81.74     99.29
2024.3238     87.49     103.59
2024.3265     80.38     98.05
2024.3292     85.83     104.49
2024.3320     96.91     104.01
2024.3347     82.51     98.56
2024.3374     85.63     100.32
2024.3402     86.40     94.70
2024.3429     80.89     99.20
2024.3456     81.78     99.02
2024.3484     85.45     101.07
2024.3511     82.87     100.34
2024.3538     79.99     101.60
2024.3566     82.81     100.73
2024.3593     84.94     101.55
2024.3620     84.08     102.35
2024.3648     80.00     98.19
2024.3675     84.41     103.65
2024.3702     82.05     102.50
2024.3730     82.95     102.63
2024.3757     80.71     99.06
2024.3784     86.44     99.03
2024.3811     85.15     101.27
2024.3839     85.39     101.32
2024.3866     84.52     102.99
2024.3893     85.29     98.57
2024.3921     79.93     100.66
2024.3948     83.94     104.02
2024.3975     84.52     103.75
2024.4003     86.96     101.09
2024.4030     84.76     100.07
2024.4057     88.04     102.55
2024.4085     83.12     103.07
2024.4112     85.92     101.75
2024.4139     80.32     96.52
2024.4167     83.15     100.27
2024.4194     82.61     103.55
2024.4221     81.46     98.62
2024.4249     82.73     102.16
2024.4276     83.46     102.60
2024.4303     82.20     101.44
2024.4331     86.14     102.52
2024.4358     85.81     98.69
2024.4385     86.07     99.93
2024.4413     87.82     101.48
2024.4440     82.56     101.88
2024.4467     85.61     105.65
2024.4495     84.58     99.78
2024.4522     83.28     98.59
2024.4549     83.13     102.33
2024.4577     85.43     100.46
2024.4604     84.38     103.19
2024.4631     84.05     103.81
2024.4686     85.35     103.67
2024.4713     86.16     102.53
2024.4740     84.10     103.55
2024.4768     84.47     100.43
2024.4795     83.15     100.57
2024.4822     84.44     105.61
2024.4850     86.56     102.85
2024.4877     88.79     101.08
2024.4904     85.95     102.81
2024.4932     87.06     102.81
2024.4959     85.86     99.62
2024.4986     81.75     102.57
2024.5014     81.03     101.39
2024.5041     82.99     102.52
2024.5068     84.24     102.33
2024.5096     86.06     102.30
2024.5123     83.93     101.34
2024.5150     84.23     105.44
2024.5178     85.60     102.08
2024.5205     86.65     103.96
2024.5232     85.41     101.04
2024.5260     88.22     105.08
2024.5287     85.40     102.07
2024.5314     86.36     101.05
2024.5342     84.03     103.05
2024.5369     85.74     102.49
2024.5396     86.92     102.99
2024.5423     85.79     105.21
2024.5451     87.38     104.85
2024.5478     83.85     103.21
2024.5505     85.86     103.93
2024.5533     84.59     101.72
2024.5560     86.55     103.29
2024.5587     84.71     103.90
2024.5615     85.55     98.92
2024.5642     83.62     99.76
2024.5669     84.60     104.26
2024.5697     85.99     102.25
2024.5724     86.37     106.71
2024.5751     89.25     101.73
2024.5779     84.44     104.87
2024.5806     86.36     105.96
2024.5833     87.63     105.34
2024.5861     86.96     101.84
2024.5888     85.49     100.81
2024.5915     85.68     102.45
2024.5943     83.19     104.90
2024.5970     88.41     106.71
2024.5997     81.78     103.33
2024.6025     82.52     102.89
2024.6052     82.59     104.58
2024.6079     86.07     104.69
2024.6107     85.00     102.34
2024.6134     89.56     103.03
2024.6161     84.17     108.22
2024.6189     88.92     107.71
2024.6216     83.22     102.40
2024.6243     87.66     100.62
2024.6270     83.49     100.99
2024.6298     85.89     102.76
2024.6325     83.35     104.74
2024.6352     86.90     106.09
2024.6380     81.42     107.35
2024.6407     85.43     105.81
2024.6434     82.72     108.24
2024.6462     81.44     103.81
2024.6489     82.77     103.68
2024.6516     81.03     103.63
2024.6544     86.47     104.11
2024.6571     84.49     106.24
2024.6598     89.94     106.01
2024.6626     86.24     105.42
2024.6653     87.93     106.03
2024.6680     87.27     106.84
2024.6708     87.09     105.06
2024.6735     87.26     102.38
2024.6762     87.46     103.87
2024.6790     84.66     104.90
2024.6817     85.34     100.84
2024.6844     89.14     104.92
2024.6872     87.26     101.03
2024.6899     88.38     106.99
2024.6926     88.06     104.94
2024.6954     89.43     105.90
2024.6981     86.39     107.92
2024.7008     89.22     104.54
2024.7036     91.32     106.07
2024.7063     91.68     112.15
2024.7090     87.71     107.93
2024.7117     88.20     101.20
2024.7145     88.02     101.65
2024.7172     86.32     105.49
2024.7199     84.05     104.86
2024.7227     88.09     102.74
2024.7254     85.95     100.88
2024.7281     87.34     103.33
2024.7309     88.06     105.09
2024.7336     91.77     109.40
2024.7363     89.18     105.84
2024.7391     87.70     102.28
2024.7418     86.62     103.50
2024.7445     88.36     104.00
2024.7473     88.26     109.27
2024.7500     88.99     107.18
2024.7527     88.52     104.13
2024.7555     88.59     106.12
2024.7582     88.91     102.21
2024.7609     92.15     107.93
2024.7637     88.99     102.57
2024.7664     87.34     107.20
2024.7691     87.82     103.27
2024.7719     89.05     107.52
2024.7746     85.92     105.76
2024.7773     87.76     106.94
2024.7801     84.04     103.21
2024.7828     86.92     106.85
2024.7855     85.44     100.47
2024.7883     87.54     107.06
2024.7910     86.79     106.90
2024.7937     85.34     105.59
2024.7964     87.03     108.43
2024.7992     88.04     108.64
2024.8019     86.19     104.64
2024.8046     86.67     107.10
2024.8074     89.71     107.01
2024.8101     87.13     107.62
2024.8128     88.53     107.40
2024.8156     87.60     106.95
2024.8183     85.02     104.59
2024.8210     88.04     106.12
2024.8238     87.82     107.28
2024.8265     87.51     107.18
2024.8292     85.00     105.76
2024.8320     87.76     106.05
2024.8347     86.60     105.71
2024.8374     87.91     108.39
2024.8402     87.69     106.13
2024.8429     88.53     102.95
2024.8456     87.64     105.36
2024.8484     88.08     107.04
2024.8511     87.77     107.39
2024.8538     88.30     106.63
2024.8566     88.03     107.90
2024.8593     86.81     104.99
2024.8620     87.46     108.78
2024.8648     89.44     110.36
2024.8675     87.91     103.64
2024.8702     88.02     108.48
2024.8730     89.05     103.22
2024.8757     89.80     106.94
2024.8784     88.48     106.77
2024.8811     89.97     105.88
2024.8839     88.07     110.30
2024.8866     85.65     105.99
2024.8893     88.42     111.18
2024.8921     87.07     109.21
2024.8948     87.01     104.70
2024.8975     90.89     105.29
2024.9003     82.75     106.49
2024.9030     83.32     106.80
2024.9057     88.53     108.59
2024.9085     88.36     109.49
2024.9112     89.38     112.39
2024.9139     89.69     105.37
2024.9167     87.31     105.54
2024.9194     88.96     107.15
2024.9221     86.53     104.02
2024.9249     89.98     108.27
2024.9276     88.41     108.80
2024.9331     83.80     110.16
2024.9358     87.91     106.76
2024.9385     95.26     112.05
2024.9413     84.93     102.59
2024.9440     81.47     104.28
2024.9467     84.33     106.57
2024.9495     92.07     108.16
2024.9522     88.56     109.66
2024.9549     91.34     109.36
2024.9577     89.05     105.74
2024.9604     88.64     107.65
2024.9631     89.48     109.50
2024.9658     90.96     109.20
2024.9686     92.49     108.95
2024.9713     90.32     107.20
2024.9740     89.19     107.93
2024.9768     89.61     108.12
2024.9795     93.95     111.00
2024.9822     92.52     106.73
2024.9850     89.99     109.46
2024.9877     90.88     108.84
2024.9904     90.13     106.46
2024.9932     94.55     108.66
2024.9959     91.68     112.46
2024.9986     91.98     111.21
2025.0014     91.75     109.24
2025.0041     91.02     108.36
2025.0068     89.62     107.69
2025.0096     90.14     108.99
2025.0123     89.74     109.27
2025.0151     95.84     109.84
2025.0178     90.08     110.43
2025.0205     91.24     107.94
2025.0233     92.08     109.95
2025.0260     90.44     109.53
2025.0288     88.51     107.98
2025.0315     95.06     108.62
2025.0342     89.08     110.81
2025.0370     88.52     107.69
2025.0397     90.82     108.35
2025.0425     89.73     108.66
2025.0452     94.27     110.37
2025.0479     92.69     110.74
2025.0507     90.11     108.52
2025.0534     90.16     109.01
2025.0562     87.63     106.68
2025.0589     85.77     105.05
2025.0616     96.57     111.91
2025.0644     92.28     108.47
2025.0671     88.90     110.22
2025.0699     87.79     108.00
2025.0726     89.33     110.13
2025.0753     86.32     106.23
2025.0781     86.47     108.28
2025.0808     96.87     113.05
2025.0836     85.25     106.71
2025.0863     88.15     109.18
2025.0890     91.34     103.12
2025.0918     88.95     108.78
2025.0945     90.62     108.93
2025.0973     92.36     108.68
2025.1000     91.99     111.81
2025.1027     89.80     113.76
2025.1055     89.03     108.40
2025.1082     97.76     110.63
2025.1110     91.56     114.59
2025.1137     90.54     112.43
2025.1164     92.71     110.01
2025.1192     90.68     111.06
2025.1219     92.95     111.39
2025.1247     90.58     107.71
2025.1274     90.01     111.41
2025.1301     90.75     110.37
2025.1329     91.52     111.13
2025.1356     89.69     108.93
2025.1384     90.07     110.42
2025.1411     89.39     106.46
2025.1438     93.07     110.00
2025.1466     92.10     110.71
2025.1493     95.87     108.23
2025.1521     92.50     109.69
2025.1548     90.42     108.18
2025.1575     91.85     109.17
2025.1603     88.57     109.97
2025.1630     92.57     110.49
2025.1658     91.31     107.85
2025.1685     89.73     108.66
2025.1712     102.70     115.93
2025.1740     91.32     113.20
2025.1767     91.10     109.91
2025.1795     97.06     111.56
2025.1822     92.83     114.71
2025.1849     89.87     105.51
2025.1877     94.89     110.71
2025.1904     95.29     109.70
2025.1932     92.48     109.82
2025.1959     97.46     112.18
2025.1986     97.99     111.12
2025.2014     89.56     111.50
2025.2041     92.57     111.24
2025.2068     92.72     112.84
2025.2096     92.78     109.47
2025.2123     88.91     110.98
2025.2151     92.33     113.57
2025.2178     93.55     112.31
2025.2205     88.02     111.01
2025.2233     87.25     108.01
2025.2260     92.93     109.29
2025.2288     89.89     107.31
2025.2315     95.42     111.43
2025.2342     88.52     107.10
2025.2370     94.11     112.47
2025.2397     106.78     115.63
2025.2425     113.48     122.77
2025.2452     104.77     115.66
2025.2479     91.83     103.66
2025.2507     96.94     115.18
2025.2534     106.86     113.02
2025.2562     104.19     108.21
2025.2589     93.36     110.68
2025.2616     92.71     113.73
2025.2644     89.14     108.93
2025.2671     92.71     106.45
2025.2699     94.20     108.09
2025.2726     94.89     108.79
2025.2753     92.23     108.14
2025.2781     90.92     109.17
2025.2808     94.24     105.29
2025.2836     92.44     106.68
2025.2863     92.80     110.23
2025.2890     93.12     109.30
2025.2918     97.54     107.64
2025.2945     92.66     108.19
2025.2973     92.90     107.64
2025.3000     91.46     104.26
2025.3027     93.51     107.68
2025.3055     93.44     107.77
2025.3082     89.04     105.44
2025.3110     93.75     106.54
2025.3137     98.88     109.90
2025.3164     97.26     110.09
2025.3192     95.31     112.09
2025.3219     96.99     113.29
2025.3247     92.43     106.07
2025.3274     97.87     110.28
2025.3301     94.82     107.25
2025.3329     94.35     105.83
2025.3356     96.11     108.73
2025.3384     94.96     109.29
2025.3411     93.03     107.74
2025.3438     94.20     107.79
2025.3466     104.01     110.59
2025.3493     94.52     110.57
2025.3521     95.62     107.59
2025.3548     94.32     111.45
2025.3575     95.89     110.33
2025.3603     96.61     109.12
2025.3630     93.73     110.09
2025.3658     92.14     107.33
2025.3685     99.52     108.04
2025.3712     93.22     112.06
2025.3740     92.85     106.27
2025.3767     93.55     107.72
2025.3795     93.58     110.71
2025.3822     95.00     107.25
2025.3849     97.85     108.78
2025.3877     95.64     112.21
2025.3904     92.89     107.63
2025.3932     94.03     107.95
2025.3959     94.77     111.82
2025.3986     97.67     110.57
2025.4014     95.21     111.42
2025.4068     95.04     108.76
2025.4096     94.44     112.74
2025.4123     94.75     109.87
2025.4151     96.73     108.03
2025.4178     98.28     113.44
2025.4205     98.67     111.22
2025.4233     96.54     111.15
2025.4260     95.41     112.92
2025.4288     96.60     114.32
2025.4315     97.50     111.92
2025.4342     94.61     114.51
2025.4370     97.39     107.67
2025.4397     96.16     109.21
2025.4425     97.10     111.00
2025.4452     99.46     114.08
2025.4479     94.85     106.53
2025.4507     97.66     111.15
2025.4534     95.67     112.24
2025.4562     96.88     112.02
2025.4589     96.22     109.56
2025.4616     97.29     110.27
2025.4644     94.64     110.37
2025.4671     96.69     111.27
2025.4699     97.44     110.69
2025.4753     93.49     109.60
2025.4781     95.02     110.82
2025.4808     97.15     111.93
2025.4836     95.60     108.32
2025.4863     93.13     106.64
2025.4890     97.16     110.31
2025.4918     99.97     112.71
2025.4945     96.61     114.18
2025.4973     96.12     106.36
2025.5000     95.37     116.16
2025.5027     100.14     112.40
2025.5055     96.90     113.22
2025.5082     98.23     112.21
2025.5110     96.79     110.17
2025.5137     97.51     112.23
2025.5164     97.85     110.87
2025.5192     96.88     106.07
2025.5219     99.39     104.67
2025.5247     96.06     110.92
2025.5274     99.94     111.95
2025.5301     96.81     114.34
2025.5329     100.31     114.62
2025.5356     98.26     112.98
2025.5384     97.66     116.65
2025.5411     98.19     111.44
2025.5438     97.13     114.45
2025.5466     94.77     111.37
2025.5493     99.57     108.23
2025.5521     97.84     107.89
2025.5548     96.33     111.58
2025.5575     97.44     114.10
2025.5603     96.12     110.37
2025.5630     98.08     108.82
2025.5658     94.26     111.56
2025.5685     96.33     110.24
2025.5712     98.07     109.85
2025.5740     94.60     115.24
2025.5767     96.45     111.83
2025.5795     97.16     113.44
2025.5849     96.19     111.62
2025.5877     97.29     108.04
2025.5904     99.19     115.50
2025.5932     95.27     112.52
2025.5959     96.48     109.47
2025.5986     99.24     116.14
2025.6014     94.84     114.40
2025.6041     96.74     111.32
2025.6068     98.95     111.15
2025.6096     96.08     109.90
2025.6123     96.75     112.37
2025.6151     96.54     111.16
2025.6178     96.50     113.79
2025.6233     93.80     115.65
2025.6260     95.21     112.47
2025.6288     96.18     112.06
2025.6315     96.20     109.70
2025.6342     94.13     110.86
2025.6370     101.41     114.76
2025.6397     97.12     112.66
2025.6425     98.63     112.08
2025.6452     97.96     112.88
2025.6479     97.36     112.41
2025.6507     97.63     115.59
2025.6534     95.67     113.43
2025.6562     94.93     109.27
2025.6589     97.90     114.62
2025.6616     97.41     116.75
2025.6644     98.98     114.60
2025.6671     97.75     115.83
2025.6699     95.67     115.51
2025.6726     100.75     114.38
2025.6753     98.96     113.54
2025.6781     98.59     119.33
2025.6808     98.94     114.41
2025.6836     99.06     115.40
2025.6863     98.13     113.02
2025.6890     99.18     112.83
2025.6918     100.85     114.61
2025.6945     96.22     112.39
2025.6973     98.69     112.88
2025.7000     96.70     115.44
2025.7027     97.79     112.16
2025.7055     99.22     116.57
2025.7082     96.06     115.08
2025.7110     99.83     116.31
2025.7137     99.66     111.72
2025.7164     95.39     113.80
2025.7192     97.19     111.23
2025.7219     100.20     116.02
2025.7247     97.90     114.18
2025.7274     99.51     112.19
2025.7301     95.81     111.91
2025.7329     95.98     113.09
2025.7356     96.03     114.91
2025.7384     97.84     111.75
2025.7411     99.32     114.71
2025.7438     99.44     110.06
2025.7466     97.34     111.20
2025.7493     97.32     113.56
2025.7521     97.06     112.17
2025.7548     96.48     113.33
2025.7575     95.94     113.20
2025.7603     97.42     113.79
2025.7630     99.27     114.53
2025.7658     99.77     111.51
2025.7685     101.95     115.19
2025.7712     97.83     113.23
2025.7740     97.73     113.89
2025.7767     97.78     112.89
2025.7795     98.56     113.51
2025.7822     94.51     114.44
2025.7849     97.30     115.63
2025.7877     95.91     111.25
2025.7904     98.42     113.70
2025.7986     99.71     115.18
2025.8014     96.30     111.86
2025.8041     100.06     113.39
2025.8068     98.30     112.87
2025.8096     100.34     116.28
2025.8123     98.76     116.80
2025.8151     102.25     114.24
2025.8178     97.73     114.93
2025.8205     100.46     114.74
2025.8233     99.39     114.03
2025.8260     101.18     113.24
2025.8288     99.32     116.95
2025.8315     97.74     115.09
2025.8342     98.28     112.70
2025.8370     98.71     115.57
2025.8397     98.90     117.80
2025.8425     99.00     115.95
2025.8452     97.12     112.66
2025.8479     99.64     111.71
2025.8507     98.90     116.61
2025.8534     96.43     114.49
2025.8562     97.97     113.78
2025.8589     102.02     120.74
2025.8616     99.70     113.39
2025.8644     100.29     114.46
2025.8671     99.41     112.42
2025.8699     98.54     116.17
2025.8726     99.84     113.21
2025.8781     98.81     113.13
2025.8808     101.53     114.26
2025.8836     99.47     113.95
2025.8863     99.77     115.23
2025.8890     95.64     114.31
2025.8918     101.19     115.92
2025.8945     99.44     115.41
2025.8973     100.40     113.81
2025.9000     100.58     115.43
2025.9027     97.92     115.83
2025.9055     98.77     115.17
2025.9082     98.16     113.94
2025.9110     98.12     113.31
2025.9137     100.83     114.30
2025.9164     99.48     114.40
2025.9192     99.90     114.74
2025.9219     106.62     120.57
2025.9247     100.64     119.04
2025.9274     100.48     114.76
2025.9301     102.15     118.48
2025.9329     99.92     114.91
2025.9356     100.41     114.85
2025.9384     100.58     112.17
2025.9411     100.30     113.72
2025.9438     101.52     113.66
2025.9466     100.34     112.72
2025.9493     101.66     114.37
2025.9521     101.52     115.74
2025.9548     98.98     114.00
2025.9575     99.50     113.98
2025.9603     98.46     114.18
2025.9630     100.46     112.81
2025.9658     101.29     117.93
2025.9685     99.84     113.81
2025.9712     101.27     111.68
2025.9740     99.82     113.78
2025.9767     98.28     111.07
2025.9795     98.93     113.66
2025.9822     99.50     112.79
2025.9849     101.34     112.47
2025.9877     101.59     114.31
2025.9904     104.59     112.11
2025.9932     101.79     113.88
2025.9959     102.39     116.14
2025.9986     100.04     114.70
2026.0096     99.00     115.80
2026.0123     98.74     114.71
2026.0178     96.59     114.76
2026.0205     101.15     116.33
2026.0233     98.21     114.13
2026.0260     100.09     114.89
2026.0288     105.92     118.82
2026.0315     100.62     115.46
2026.0342     100.47     115.35
2026.0370     101.70     114.55
2026.0397     103.98     116.82
2026.0425     100.27     115.48
2026.0452     101.98     115.67
2026.0479     100.25     112.94
2026.0507     106.33     119.45
2026.0534     98.97     115.63
2026.0589     100.86     113.87
2026.0616     102.10     114.42
