# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2011.9548    163961.22886    0.00695         14.4728    0.0000
2011.9575    163961.23506    0.00748         15.5001    0.0000
2011.9603    163961.22973    0.00743         15.3568    0.0000
2011.9630    163961.22913    0.00720         14.9024    0.0000
2011.9658    163961.22747    0.00702         14.4326    0.0000
2011.9685    163961.22854    0.00688         14.2037    0.0000
2011.9712    163961.22579    0.00693         14.3455    0.0000
2011.9740    163961.22907    0.00716         14.6245    0.0000
2011.9767    163961.23097    0.00737         15.1025    0.0000
2011.9795    163961.22710    0.00775         16.1146    0.0000
2011.9822    163961.22877    0.00722         14.7671    0.0000
2011.9849    163961.23413    0.00692         14.4318    0.0000
2011.9877    163961.23591    0.00779         16.2164    0.0000
2011.9904    163961.22999    0.00787         16.2459    0.0000
2011.9931    163961.22975    0.00693         14.3117    0.0000
2011.9959    163961.22929    0.00711         14.6597    0.0000
2011.9986    163961.22925    0.00685         14.2662    0.0000
2012.0014    163961.22595    0.00723         14.7798    0.0000
2012.0041    163961.22849    0.00768         16.0753    0.0000
2012.0068    163961.22890    0.00737         15.2419    0.0000
2012.0096    163961.23036    0.00776         16.0545    0.0000
2012.0123    163961.23201    0.00759         15.5413    0.0000
2012.0150    163961.23409    0.00728         15.1121    0.0000
2012.0178    163961.23311    0.00729         15.1294    0.0000
2012.0205    163961.23648    0.00749         15.4486    0.0000
2012.0232    163961.22716    0.00718         14.7936    0.0000
2012.0260    163961.22706    0.00762         15.7907    0.0000
2012.0287    163961.22902    0.00753         15.5354    0.0000
2012.0342    163961.22707    0.00810         16.6816    0.0000
2012.0369    163961.22838    0.00759         15.5289    0.0000
2012.0396    163961.22837    0.00695         14.2982    0.0000
2012.0423    163961.23591    0.00680         13.9436    0.0000
2012.0451    163961.23073    0.00703         14.3341    0.0000
2012.0478    163961.22600    0.00699         14.2874    0.0000
2012.0505    163961.22821    0.00711         14.6686    0.0000
2012.0533    163961.22062    0.00766         15.5708    0.0000
2012.0560    163961.23280    0.00761         15.7140    0.0000
2012.0587    163961.22655    0.00740         15.0586    0.0000
2012.0615    163961.23476    0.00726         14.8969    0.0000
2012.0642    163961.22688    0.00721         14.7765    0.0000
2012.0669    163961.22951    0.00717         14.5220    0.0000
2012.0697    163961.23789    0.00721         14.7135    0.0000
2012.0724    163961.23091    0.00806         16.1639    0.0000
2012.0751    163961.23271    0.00726         14.9912    0.0000
2012.0779    163961.23198    0.00743         15.2094    0.0000
2012.0806    163961.23354    0.00740         15.1172    0.0000
2012.0833    163961.23022    0.00731         14.8476    0.0000
2012.0861    163961.22927    0.00735         15.0005    0.0000
2012.0888    163961.23282    0.00749         15.2724    0.0000
2012.0915    163961.22953    0.00822         16.9180    0.0000
2012.0943    163961.23062    0.00729         14.8976    0.0000
2012.0970    163961.23736    0.00770         15.7303    0.0000
2012.0997    163961.22835    0.00765         15.7076    0.0000
2012.1025    163961.23629    0.00752         15.1789    0.0000
2012.1052    163961.22924    0.00725         14.6419    0.0000
2012.1079    163961.22777    0.00725         14.9753    0.0000
2012.1107    163961.23000    0.00759         15.4763    0.0000
2012.1134    163961.23126    0.00802         16.3722    0.0000
2012.1161    163961.23395    0.00759         15.3906    0.0000
2012.1189    163961.23141    0.00759         15.2385    0.0000
2012.1216    163961.23371    0.00830         16.6860    0.0000
2012.1243    163961.23171    0.00780         15.5498    0.0000
2012.1270    163961.23265    0.00748         15.1279    0.0000
2012.1298    163961.23205    0.00797         16.0877    0.0000
2012.1325    163961.23083    0.00750         15.2619    0.0000
2012.1352    163961.23335    0.00718         14.8221    0.0000
2012.1380    163961.22831    0.00743         15.0100    0.0000
2012.1407    163961.23196    0.00809         16.1978    0.0000
2012.1434    163961.22872    0.00779         15.8313    0.0000
2012.1462    163961.22566    0.00790         16.0378    0.0000
2012.1489    163961.24215    0.00791         16.1048    0.0000
2012.1516    163961.24919    0.00899         18.0086    0.0000
2012.1544    163961.23346    0.00770         15.5282    0.0000
2012.1571    163961.23063    0.00737         15.1289    0.0000
2012.1598    163961.23388    0.00750         15.3495    0.0000
2012.1626    163961.23504    0.00815         16.5693    0.0000
2012.1653    163961.22763    0.00836         17.0365    0.0000
2012.1680    163961.23366    0.00788         15.9542    0.0000
2012.1708    163961.22984    0.00789         16.1487    0.0000
2012.1735    163961.22873    0.00733         14.9491    0.0000
2012.1762    163961.22984    0.00761         15.2976    0.0000
2012.1790    163961.23915    0.00768         15.8951    0.0000
2012.1817    163961.23587    0.00814         16.6914    0.0000
2012.1844    163961.23360    0.00893         18.3191    0.0000
2012.1872    163961.23650    0.00756         15.6019    0.0000
2012.1899    163961.24024    0.00825         16.8171    0.0000
2012.1926    163961.23525    0.00780         15.7195    0.0000
2012.1954    163961.23327    0.00760         15.0827    0.0000
2012.1981    163961.23528    0.00837         16.3510    0.0000
2012.2008    163961.23754    0.00837         16.7456    0.0000
2012.2035    163961.22728    0.00858         16.7559    0.0000
2012.2063    163961.22993    0.00875         17.6316    0.0000
2012.2090    163961.23099    0.00780         15.5303    0.0000
2012.2117    163961.23121    0.00761         15.3895    0.0000
2012.2145    163961.23035    0.00771         15.5042    0.0000
2012.2172    163961.22831    0.00792         16.2323    0.0000
2012.2199    163961.23358    0.00876         17.5209    0.0000
2012.2227    163961.22903    0.00853         17.1585    0.0000
2012.2254    163961.23089    0.00799         16.0091    0.0000
2012.2281    163961.22895    0.00823         16.3866    0.0000
2012.2309    163961.23104    0.00844         17.0288    0.0000
2012.2336    163961.23035    0.00968         19.0759    0.0000
2012.2363    163961.22991    0.00872         17.7932    0.0000
2012.2391    163961.22889    0.00788         15.9575    0.0000
2012.2418    163961.24016    0.00899         18.1153    0.0000
2012.2445    163961.23137    0.00905         18.2957    0.0000
2012.2473    163961.22815    0.00959         17.4371    0.0000
2012.2500    163961.22881    0.00791         15.9793    0.0000
2012.2527    163961.23143    0.00753         15.0352    0.0000
2012.2555    163961.22894    0.00803         16.3593    0.0000
2012.2582    163961.22863    0.00875         18.0131    0.0000
2012.2609    163961.23308    0.00857         17.4594    0.0000
2012.2637    163961.23004    0.00832         16.9729    0.0000
2012.2664    163961.23082    0.00880         17.7724    0.0000
2012.2691    163961.22779    0.00787         15.9360    0.0000
2012.2719    163961.23053    0.00833         16.9019    0.0000
2012.2746    163961.22910    0.00867         17.0335    0.0000
2012.2773    163961.23102    0.00818         16.5062    0.0000
2012.2801    163961.22757    0.00869         17.4060    0.0000
2012.2828    163961.22899    0.00839         17.1888    0.0000
2012.2855    163961.23295    0.00888         17.8803    0.0000
2012.2882    163961.22912    0.00877         17.9199    0.0000
2012.2910    163961.23348    0.00887         17.7165    0.0000
2012.2937    163961.23157    0.00904         17.9084    0.0000
2012.2964    163961.23700    0.00831         17.0416    0.0000
2012.2992    163961.23569    0.00881         17.9899    0.0000
2012.3019    163961.23085    0.00850         17.0092    0.0000
2012.3046    163961.23053    0.00881         17.7853    0.0000
2012.3074    163961.24279    0.00872         17.4765    0.0000
2012.3101    163961.24791    0.00965         18.6015    0.0000
2012.3128    163961.24152    0.00860         17.9697    0.0000
2012.3156    163961.22839    0.00898         18.2868    0.0000
2012.3183    163961.22893    0.00847         17.1418    0.0000
2012.3210    163961.23664    0.01004         19.8702    0.0000
2012.3238    163961.23777    0.00905         18.1041    0.0000
2012.3265    163961.22915    0.00903         18.2182    0.0000
2012.3292    163961.23142    0.00854         16.9658    0.0000
2012.3320    163961.22714    0.00815         16.7834    0.0000
2012.3347    163961.23240    0.00854         17.1237    0.0000
2012.3374    163961.22904    0.00820         16.9620    0.0000
2012.3402    163961.22965    0.00814         16.2263    0.0000
2012.3429    163961.23070    0.00854         16.7732    0.0000
2012.3456    163961.23173    0.00795         16.1559    0.0000
2012.3484    163961.23248    0.00874         17.4878    0.0000
2012.3511    163961.23235    0.00856         17.3354    0.0000
2012.3538    163961.23330    0.00819         16.3626    0.0000
2012.3566    163961.23143    0.00850         16.9157    0.0000
2012.3593    163961.22964    0.00867         17.4104    0.0000
2012.3620    163961.22911    0.00917         18.9583    0.0000
2012.3648    163961.22941    0.00897         18.2834    0.0000
2012.3675    163961.22596    0.00838         16.9560    0.0000
2012.3702    163961.23117    0.00890         17.8295    0.0000
2012.3729    163961.23090    0.00816         16.7063    0.0000
2012.3757    163961.23095    0.00921         18.8837    0.0000
2012.3784    163961.23190    0.00792         15.7155    0.0000
2012.3811    163961.22938    0.00801         16.3887    0.0000
2012.3839    163961.23193    0.00818         16.4983    0.0000
2012.3866    163961.23046    0.00865         17.1012    0.0000
2012.3893    163961.23185    0.00889         18.1304    0.0000
2012.3921    163961.23113    0.00832         16.7416    0.0000
2012.3948    163961.23198    0.00830         16.4977    0.0000
2012.3975    163961.23156    0.00862         17.5814    0.0000
2012.4003    163961.23187    0.00894         18.3056    0.0000
2012.4030    163961.23334    0.00941         18.9075    0.0000
2012.4057    163961.23605    0.00933         18.9265    0.0000
2012.4085    163961.22919    0.00928         19.0759    0.0000
2012.4112    163961.22915    0.00806         16.4510    0.0000
2012.4139    163961.23015    0.00741         15.1671    0.0000
2012.4167    163961.23141    0.00785         15.9479    0.0000
2012.4194    163961.22983    0.00819         16.6724    0.0000
2012.4221    163961.23379    0.00901         18.7031    0.0000
2012.4249    163961.23133    0.00870         17.9456    0.0000
2012.4276    163961.23125    0.00822         16.6815    0.0000
2012.4303    163961.23565    0.00849         17.1455    0.0000
2012.4331    163961.23096    0.00868         17.5116    0.0000
2012.4358    163961.23169    0.00866         17.7423    0.0000
2012.4385    163961.23095    0.00792         16.4520    0.0000
2012.4413    163961.23181    0.00806         16.5394    0.0000
2012.4440    163961.23436    0.00802         16.6626    0.0000
2012.4467    163961.23252    0.00893         18.5482    0.0000
2012.4495    163961.23036    0.00839         17.2034    0.0000
2012.4522    163961.23539    0.00815         16.6703    0.0000
2012.4549    163961.23292    0.00785         16.1290    0.0000
2012.4576    163961.23373    0.00760         15.6029    0.0000
2012.4604    163961.23332    0.00796         16.7525    0.0000
2012.4631    163961.23304    0.00796         16.5097    0.0000
2012.4658    163961.23047    0.00818         17.0013    0.0000
2012.4686    163961.23316    0.00841         17.2106    0.0000
2012.4713    163961.23547    0.00809         16.9721    0.0000
2012.4740    163961.23386    0.00820         17.0578    0.0000
2012.4768    163961.23465    0.00774         16.0740    0.0000
2012.4795    163961.23470    0.00755         15.7725    0.0000
2012.4822    163961.23570    0.00783         16.1086    0.0000
2012.4850    163961.23010    0.00846         17.5072    0.0000
2012.4877    163961.23257    0.00756         15.6468    0.0000
2012.4904    163961.23163    0.00773         16.0208    0.0000
2012.4932    163961.23444    0.00844         17.3507    0.0000
2012.4959    163961.23271    0.00874         17.7733    0.0000
2012.4986    163961.23076    0.00969         20.0602    0.0000
2012.5014    163961.23562    0.00849         17.5053    0.0000
2012.5041    163961.23413    0.00830         16.8198    0.0000
2012.5068    163961.23456    0.00778         15.8109    0.0000
2012.5096    163961.23090    0.00861         17.5549    0.0000
2012.5123    163961.23036    0.00908         17.7473    0.0000
2012.5150    163961.23647    0.00820         16.7647    0.0000
2012.5178    163961.23272    0.00834         16.7006    0.0000
