# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2012.0533    247799.09426    0.00366          8.3107    0.0000
2012.0560    247799.09601    0.00382          8.5928    0.0000
2012.0587    247799.09449    0.00379          8.7337    0.0000
2012.0615    247799.09663    0.00389          8.6988    0.0000
2012.0642    247799.09463    0.00391          8.6479    0.0000
2012.0669    247799.09603    0.00365          8.0940    0.0000
2012.0697    247799.09493    0.00375          8.3678    0.0000
2012.0724    247799.09498    0.00376          8.5351    0.0000
2012.0751    247799.09469    0.00377          8.6762    0.0000
2012.0779    247799.09346    0.00380          8.8013    0.0000
2012.0806    247799.09556    0.00389          8.6958    0.0000
2012.0833    247799.09504    0.00380          8.4131    0.0000
2012.0861    247799.09436    0.00379          8.3388    0.0000
2012.0888    247799.09503    0.00397          8.6051    0.0000
2012.0915    247799.09454    0.00402          9.0704    0.0000
2012.0943    247799.09474    0.00357          8.0839    0.0000
2012.0970    247799.09656    0.00374          8.5030    0.0000
2012.0997    247799.09518    0.00381          8.4443    0.0000
2012.1025    247799.09554    0.00380          8.3020    0.0000
2012.1052    247799.09722    0.00403          9.1861    0.0000
2012.1079    247799.09475    0.00410          9.5369    0.0000
2012.1107    247799.09359    0.00400          8.9852    0.0000
2012.1134    247799.09452    0.00429          9.6972    0.0000
2012.1161    247799.09539    0.00378          8.5844    0.0000
2012.1189    247799.09619    0.00407          8.9990    0.0000
2012.1216    247799.09564    0.00407          9.2001    0.0000
2012.1243    247799.09426    0.00384          8.6057    0.0000
2012.1270    247799.09691    0.00423          9.5300    0.0000
2012.1298    247799.09448    0.00395          8.9269    0.0000
2012.1325    247799.09493    0.00401          8.8627    0.0000
2012.1352    247799.09427    0.00365          8.3926    0.0000
2012.1380    247799.09386    0.00425          9.4983    0.0000
2012.1407    247799.09272    0.00419          9.2775    0.0000
2012.1434    247799.09482    0.00392          9.0072    0.0000
2012.1462    247799.09393    0.00398          8.6459    0.0000
2012.1489    247799.09409    0.00374          8.5953    0.0000
2012.1516    247799.09455    0.00403          8.9652    0.0000
2012.1544    247799.09383    0.00387          8.8896    0.0000
2012.1571    247799.09299    0.00412          8.9247    0.0000
2012.1598    247799.09484    0.00380          8.8954    0.0000
2012.1626    247799.09349    0.00438          9.5635    0.0000
2012.1653    247799.09319    0.00444          9.6107    0.0000
2012.1680    247799.09251    0.00417          9.3897    0.0000
2012.1708    247799.09483    0.00383          8.6276    0.0000
2012.1735    247799.09520    0.00432          9.4621    0.0000
2012.1762    247799.09364    0.00414          8.9443    0.0000
2012.1790    247799.09569    0.00381          8.7226    0.0000
2012.1817    247799.09054    0.00432          9.7529    0.0000
2012.1844    247799.09492    0.00454         10.1339    0.0000
2012.1872    247799.09441    0.00370          8.3590    0.0000
2012.1899    247799.09260    0.00406          9.1321    0.0000
2012.1926    247799.09486    0.00395          8.6109    0.0000
2012.1954    247799.09448    0.00421          9.1506    0.0000
2012.1981    247799.09317    0.00467          9.6954    0.0000
2012.2008    247799.09319    0.00424          9.6875    0.0000
2012.2035    247799.09370    0.00457          9.9938    0.0000
2012.2063    247799.09313    0.00457          9.8571    0.0000
2012.2090    247799.09435    0.00440          9.5751    0.0000
2012.2117    247799.09449    0.00392          8.8249    0.0000
2012.2145    247799.09559    0.00452          9.5471    0.0000
2012.2172    247799.09300    0.00407          9.1830    0.0000
2012.2199    247799.09603    0.00488         10.3799    0.0000
2012.2227    247799.09214    0.00483         10.5555    0.0000
2012.2254    247799.09460    0.00407          9.2763    0.0000
2012.2281    247799.09286    0.00463          9.9271    0.0000
2012.2309    247799.09311    0.00407          9.0573    0.0000
2012.2336    247799.09162    0.00518         10.9772    0.0000
2012.2363    247799.09167    0.00410          9.1840    0.0000
2012.2391    247799.09538    0.00455          9.8588    0.0000
2012.2418    247799.09200    0.00419          9.3306    0.0000
2012.2445    247799.09238    0.00441          9.6945    0.0000
2012.2473    247799.09362    0.00405          8.8674    0.0000
2012.2500    247799.09291    0.00474         10.4823    0.0000
2012.2527    247799.09314    0.00413          9.3813    0.0000
2012.2555    247799.09334    0.00447          9.7435    0.0000
2012.2582    247799.09288    0.00403          9.2558    0.0000
2012.2609    247799.09063    0.00459         10.1593    0.0000
2012.2637    247799.09373    0.00443          9.6845    0.0000
2012.2664    247799.09127    0.00414          9.2474    0.0000
2012.2691    247799.09399    0.00441          9.8351    0.0000
2012.2719    247799.09235    0.00451         10.0094    0.0000
2012.2746    247799.09444    0.00438          9.8735    0.0000
2012.2773    247799.09224    0.00472         10.3319    0.0000
2012.2801    247799.09253    0.00462         10.3850    0.0000
2012.2828    247799.09454    0.00452         10.4583    0.0000
2012.2855    247799.09211    0.00474         10.5131    0.0000
2012.2882    247799.09160    0.00427          9.6956    0.0000
2012.2910    247799.09110    0.00502         10.8762    0.0000
2012.2937    247799.09377    0.00452          9.7918    0.0000
2012.2964    247799.09231    0.00437          9.7105    0.0000
2012.2992    247799.09168    0.00426          9.5106    0.0000
2012.3019    247799.09242    0.00418          9.4096    0.0000
2012.3046    247799.09264    0.00451          9.9946    0.0000
2012.3074    247799.09047    0.00473         10.3177    0.0000
2012.3101    247799.09029    0.00543         11.6258    0.0000
2012.3128    247799.09154    0.00483         11.2323    0.0000
2012.3156    247799.09359    0.00434          9.7330    0.0000
2012.3183    247799.09437    0.00504         10.9781    0.0000
2012.3210    247799.09302    0.00526         11.2103    0.0000
2012.3238    247799.09214    0.00451         10.1432    0.0000
2012.3265    247799.08983    0.00517         11.1102    0.0000
2012.3292    247799.09419    0.00563         12.0898    0.0000
2012.3320    247799.09211    0.00461         10.6207    0.0000
2012.3347    247799.09436    0.00437         10.1730    0.0000
2012.3374    247799.09104    0.00526         11.6360    0.0000
2012.3402    247799.09035    0.00449          9.9974    0.0000
2012.3429    247799.09110    0.00469          9.9677    0.0000
2012.3456    247799.09340    0.00431          9.9722    0.0000
2012.3484    247799.09276    0.00482         10.7132    0.0000
2012.3511    247799.09199    0.00469         10.8181    0.0000
2012.3538    247799.08952    0.00558         12.5951    0.0000
2012.3566    247799.09108    0.00514         11.1689    0.0000
2012.3593    247799.09193    0.00563         12.6959    0.0000
2012.3620    247799.09338    0.00446         10.3528    0.0000
2012.3648    247799.09042    0.00455         10.4903    0.0000
2012.3675    247799.09253    0.00504         11.3931    0.0000
2012.3702    247799.09103    0.00504         11.0212    0.0000
2012.3729    247799.09055    0.00432          9.8500    0.0000
2012.3757    247799.08876    0.00464         10.7056    0.0000
2012.3784    247799.09020    0.00574         12.8153    0.0000
2012.3811    247799.09218    0.00527         11.8729    0.0000
2012.3839    247799.09123    0.00466         10.5564    0.0000
2012.3866    247799.09050    0.00493         10.9781    0.0000
2012.3893    247799.09505    0.00479         10.3966    0.0000
2012.3921    247799.09201    0.00446         10.5297    0.0000
2012.3948    247799.09253    0.00444         10.0572    0.0000
2012.3975    247799.09145    0.00453         10.4320    0.0000
2012.4003    247799.09177    0.00533         11.6839    0.0000
2012.4030    247799.09259    0.00536         12.1286    0.0000
2012.4057    247799.09064    0.00507         11.4038    0.0000
2012.4085    247799.09138    0.00543         12.6233    0.0000
2012.4112    247799.09228    0.00507         12.1063    0.0000
2012.4139    247799.09218    0.00462         10.8325    0.0000
2012.4167    247799.09152    0.00461         10.9636    0.0000
2012.4194    247799.09024    0.00490         11.1869    0.0000
2012.4221    247799.09217    0.00459         10.3550    0.0000
2012.4249    247799.09209    0.00487         11.0535    0.0000
2012.4276    247799.09068    0.00471         10.6200    0.0000
2012.4303    247799.09100    0.00493         11.1160    0.0000
2012.4331    247799.09156    0.00481         10.8249    0.0000
2012.4358    247799.09134    0.00586         13.3209    0.0000
2012.4385    247799.09490    0.00487         10.9534    0.0000
2012.4413    247799.08990    0.00517         12.2967    0.0000
2012.4440    247799.09094    0.00457         10.5407    0.0000
2012.4467    247799.08926    0.00462         10.9919    0.0000
2012.4495    247799.08962    0.00630         14.9986    0.0000
2012.4522    247799.09021    0.00520         12.1144    0.0000
2012.4549    247799.08978    0.00459         10.8809    0.0000
2012.4576    247799.09344    0.00442         10.0579    0.0000
2012.4604    247799.09195    0.00503         11.2793    0.0000
2012.4631    247799.09101    0.00456         10.3592    0.0000
2012.4658    247799.09072    0.00494         11.4764    0.0000
2012.4686    247799.08953    0.00525         12.0400    0.0000
2012.4713    247799.09131    0.00447         10.6126    0.0000
2012.4740    247799.09063    0.00447         10.6738    0.0000
2012.4768    247799.08885    0.00458         10.8760    0.0000
2012.4795    247799.09192    0.00467         10.6937    0.0000
2012.4822    247799.09074    0.00436         10.2008    0.0000
2012.4850    247799.09169    0.00418          9.8264    0.0000
2012.4877    247799.09089    0.00406          9.6903    0.0000
2012.4904    247799.09019    0.00430         10.1507    0.0000
2012.4932    247799.09159    0.00480         11.1560    0.0000
2012.4959    247799.09081    0.00530         11.6037    0.0000
2012.4986    247799.08917    0.00480         10.6360    0.0000
2012.5014    247799.09104    0.00478         10.7507    0.0000
2012.5041    247799.09122    0.00480         10.9931    0.0000
2012.5068    247799.08922    0.00512         11.7524    0.0000
2012.5096    247799.09034    0.00552         13.0660    0.0000
2012.5123    247799.09064    0.00609         13.3298    0.0000
2012.5150    247799.09113    0.00527         12.1412    0.0000
2012.5178    247799.09015    0.00553         12.1331    0.0000
2012.5205    247799.09049    0.00502         11.3487    0.0000
2012.5232    247799.09073    0.00472         11.3134    0.0000
2012.5260    247799.08877    0.00463         10.8208    0.0000
2012.5287    247799.09098    0.00520         12.3757    0.0000
2012.5314    247799.09180    0.00555         12.9445    0.0000
2012.5342    247799.08934    0.00512         12.1252    0.0000
2012.5369    247799.09061    0.00465         10.5771    0.0000
2012.5396    247799.09105    0.00405          9.5417    0.0000
2012.5423    247799.09027    0.00441         10.0531    0.0000
2012.5451    247799.09092    0.00421          9.7444    0.0000
2012.5478    247799.09002    0.00465         10.5975    0.0000
2012.5505    247799.09246    0.00493         10.9270    0.0000
2012.5533    247799.09084    0.00430          9.8346    0.0000
2012.5560    247799.09276    0.00475         10.6383    0.0000
2012.5587    247799.08950    0.00479         10.4206    0.0000
2012.5615    247799.09123    0.00466         10.8294    0.0000
2012.5642    247799.08941    0.00526         12.3573    0.0000
2012.5669    247799.09199    0.00604         14.5966    0.0000
2012.5697    247799.09540    0.00508         12.1003    0.0000
2012.5724    247799.09206    0.00559         13.2521    0.0000
2012.5751    247799.09330    0.00536         12.9568    0.0000
2012.5779    247799.09119    0.00563         13.2571    0.0000
2012.5806    247799.08964    0.00516         11.6992    0.0000
2012.5833    247799.09159    0.00538         11.8296    0.0000
2012.5861    247799.09081    0.00473         10.9402    0.0000
2012.5888    247799.09054    0.00520         12.3941    0.0000
2012.5915    247799.09713    0.00621         14.7478    0.0000
2012.5943    247799.09552    0.00574         13.7099    0.0000
2012.5970    247799.09101    0.00527         12.6023    0.0000
2012.5997    247799.09278    0.00503         11.8677    0.0000
2012.6025    247799.09140    0.00589         13.9843    0.0000
2012.6052    247799.09207    0.00492         11.8642    0.0000
