# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130919	2013.7164	-0.4774032128	0.05544402917	-0.7483091958	173.3755344
20130920	2013.7192	-0.5821033511	-0.2071753793	-0.2380227113	199.5910633
20130921	2013.7219	-0.5953504138	0.4362389292	-0.7525291429	143.7681585
20130922	2013.7247	-0.7069619253	-0.8164470107	-0.8103831873	229.110693
20130923	2013.7274	-0.7328348105	-1.148069812	-0.3468438449	237.4491351
20130924	2013.7301	-0.7047945032	-1.280866266	-1.026463624	241.1782843
20130925	2013.7329	-0.9578687129	-1.674084204	-1.347787775	240.2228999
20130926	2013.7356	-0.6955990962	-1.132636401	-1.771083047	238.4441848
20130927	2013.7384	-0.6599534512	-2.760712725	-3.363105865	256.5556447
20130928	2013.7411	-0.620216461	-2.447443629	-4.55310912	255.7798039
20130929	2013.7438	-1.739881378	-2.060951734	-1.275823521	229.8285219
20130930	2013.7466	-0.8658555991	-1.959320922	-3.142020542	246.1585895
20131001	2013.7493	-0.8253586955	-1.799828931	-3.085390739	245.3649372
20131002	2013.7521	0.6328528862	-1.595283966	-1.631542437	291.6383436
20131003	2013.7548	-0.6825134703	-1.041536427	-2.996810999	236.7633805
20131004	2013.7575	-0.5678474381	-1.682566414	-2.099212519	251.3510337
20131005	2013.7603	-1.994941746	-0.8332220143	-2.439427188	202.6687006
20131006	2013.7630	-0.3779477028	-0.565863145	-2.529999665	236.2604988
20131007	2013.7658	-0.4566104109	-0.3126030689	-1.951592138	214.3961893
20131008	2013.7685	-0.529803924	-0.08704157806	-1.82310139	189.3297884
20131009	2013.7712	-0.08914402227	0.1435462388	-1.562131409	121.8408018
20131010	2013.7740	-0.9981402186	0.1791776975	-3.709473281	169.8231364
20131011	2013.7767	0.03987445277	0.04223468733	-2.747863938	46.6465189
20131012	2013.7795	0.08423965409	0.2305917898	-0.2489852426	69.93177072
20131013	2013.7822	0.1166864285	0.3182529287	0.3760913141	69.86469827
20131014	2013.7849	0.1383479739	-0.7308355636	1.179670508	280.7193132
20131015	2013.7877	0.3774601473	1.416810949	1.216063842	75.08202849
20131016	2013.7904	0.4515096186	0.6346165086	1.144976036	54.56934947
20131017	2013.7932	0.491057587	0.533688651	0.9502910943	47.38222137
20131018	2013.7959	0.5001758759	0.01953936076	-0.4077019281	2.23712096
20131019	2013.7986	0.6183118288	-0.01624877009	-0.4891417566	358.4946564
20131020	2013.8014	0.3266576666	-0.5039491291	-0.779331639	302.9511343
20131021	2013.8041	-0.1636733961	0.07352333896	-2.355150127	155.8100199
20131022	2013.8068	0.4496325646	-0.01058263771	-0.3395429766	358.6517245
20131023	2013.8096	0.3464822451	0.01568949204	-0.7983213663	2.592710083
20131024	2013.8123	0.3767215277	0.04724826439	-0.850786627	7.14868673
20131025	2013.8151	0.2667685632	0.07995617676	-0.8851699709	16.68458463
20131026	2013.8178	0.3044009376	-1.168928023	-2.440710122	284.5962358
20131027	2013.8205	0.03014415966	-0.5851262689	-0.9503659276	272.94912
20131028	2013.8233	-0.1627126868	1.503699942	-0.919436372	96.17584448
20131029	2013.8260	-0.920397225	0.01972965732	-0.7610999288	178.7719943
20131030	2013.8288	-0.3197120484	0.1327726904	-0.9045324341	157.4474573
20131031	2013.8315	-0.208201523	0.1105696418	-0.9064185142	152.0285568
20131101	2013.8342	-0.4393148662	0.08231277997	-1.273842346	169.3877478
20131102	2013.8370	-0.4417349961	0.04508057907	-1.325483003	174.1729417
20131103	2013.8397	-0.1554285853	-0.0009016605387	-1.356683542	180.3323762
20131104	2013.8425	-0.06326475357	-0.05463825555	-1.369731275	220.8153504
20131105	2013.8452	0.04967522199	-0.1119654437	-1.775317136	293.9252171
20131106	2013.8479	0.1772913034	-0.1679260007	-1.426791494	316.5539799
20131107	2013.8507	0.3915064217	-0.2175627021	-1.639458035	330.9387833
20131108	2013.8534	0.4612445494	-0.2820799523	-1.767648214	328.5516003
20131109	2013.8562	0.5224203535	0.01928738038	-1.921822682	2.114358308
20131110	2013.8589	-0.00937422887	-0.2789574283	-1.82797149	268.0753274
20131111	2013.8616	-0.08711732541	-0.2539807112	-1.757951863	251.0676399
20131112	2013.8644	0.3182564184	-0.7614152927	-1.640449259	292.6839556
