# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130117	2013.0452	0.3833707891	0.6098800831	3.007743322	57.84652009
20130118	2013.0479	0.2081628882	0.4993917404	2.677831168	67.37202189
20130119	2013.0507	0.006407054965	0.3845107055	2.440628641	89.04537576
20130120	2013.0534	-0.1946893629	0.2774496619	2.063014711	125.0577452
20130121	2013.0562	-0.3995257438	0.2075038824	1.769573783	152.5537409
20130122	2013.0589	-0.6091139002	0.1421020626	1.368831787	166.8681646
20130123	2013.0616	-0.80090056	0.1453703642	1.044215072	169.7123229
20130124	2013.0644	-0.9738396012	0.1571245567	0.6463791168	170.8345763
20130125	2013.0671	-1.138102917	0.3210156687	0.3475492519	164.2482536
20130126	2013.0699	-1.257763331	0.3681125699	-0.01148050199	163.6867049
20130127	2013.0726	-1.340804648	0.4295028068	-0.2498761413	162.2380681
20130128	2013.0753	-1.369330269	0.5064344808	-0.5216206389	159.7035396
20130129	2013.0781	-1.363210996	0.5844058057	-0.6658314134	156.7952838
20130130	2013.0808	-1.328115499	0.6591511553	-0.8156662491	153.6045379
20130131	2013.0836	-1.271045149	0.7115873058	-0.822963821	150.7579679
20130201	2013.0863	-1.198362869	0.859311511	-0.8150956016	144.3567822
20130202	2013.0890	-1.113650758	0.9671913007	-0.6761450027	139.0261069
20130203	2013.0918	-1.017733894	0.9358682889	-0.5355909987	137.399573
20130204	2013.0945	-0.9191712587	0.8710447042	-0.304397506	136.5399173
20130205	2013.0973	-0.8156354478	0.7409064545	-0.09630838705	137.7486384
20130206	2013.1000	-0.7303470605	0.6075647175	0.1541312733	140.2434398
20130207	2013.1027	-0.6519575182	0.4201812957	0.3538068234	147.1985504
20130208	2013.1055	-0.5944562428	0.2640149622	0.5516439378	156.0526289
20130209	2013.1082	-0.5502717699	0.06358192709	0.662272771	173.4089072
20130210	2013.1110	-0.5204718709	-0.07152531034	0.7491200738	187.8248011
20130211	2013.1137	-0.5004960902	-0.2486868989	0.7303268402	206.4218994
