# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130213	2013.1192	1.214788233	-1.310163677	0.9873102283	312.8367851
20130214	2013.1219	1.021153708	-1.403003973	1.302733682	306.0483936
20130215	2013.1247	0.8206442699	-1.441310299	1.538921631	299.6560511
20130216	2013.1274	0.6270119521	-1.420565713	1.678775416	293.8157939
20130217	2013.1301	0.4536699177	-1.338675263	1.716085951	288.721246
20130218	2013.1329	0.3129617245	-1.195999353	1.655727726	284.66401
20130219	2013.1356	0.2155066662	-0.9954740697	1.512398158	282.2152607
20130220	2013.1384	0.1696265342	-0.7428032359	1.308158839	282.8634876
20130221	2013.1411	0.1808661018	-0.4466594085	1.069252366	292.0445357
20130222	2013.1438	0.2516242012	-0.1187995701	0.8227653185	334.7265545
20130223	2013.1466	0.3809131296	0.2260175363	0.593669379	30.68307873
20130224	2013.1493	0.5642644216	0.5704292761	0.4026336534	45.31128812
20130225	2013.1521	0.7937995159	0.8952716533	0.264812773	48.43795223
20130226	2013.1548	1.058481377	1.180806359	0.1896139928	48.12677376
20130227	2013.1575	1.34455527	1.408296569	0.1812568092	46.32642624
20130228	2013.1603	1.636176483	1.561768609	0.2397974744	43.66711657
20130301	2013.1630	1.916214703	1.629741658	0.3622486243	40.38118232
20130302	2013.1658	2.167216604	1.606687494	0.5435001387	36.55175524
20130303	2013.1685	2.372490614	1.493993431	0.7768920444	32.19924527
20130304	2013.1712	2.517247856	1.300245214	1.054425221	27.31791125
20130305	2013.1740	2.589701916	1.040724504	1.366690262	21.89373359
20130306	2013.1767	2.582013392	0.7361212262	1.702669743	15.91262947
20130307	2013.1795	2.490969697	0.4105787181	2.049626665	9.359727661
20130308	2013.1822	2.318310828	0.08929660884	2.393291177	2.205826222
20130309	2013.1849	2.070642092	-0.2040098023	2.718470185	354.3730993
20130310	2013.1877	1.758918711	-0.4494675143	3.01005757	345.6656022
20130311	2013.1904	1.397547365	-0.6329178489	3.254278449	335.6352944
20130312	2013.1932	1.003210684	-0.7470721019	3.439909888	323.3256387
20130313	2013.1959	0.5935588056	-0.7918350808	3.559207998	306.8551914
20130314	2013.1986	0.185917336	-0.7738118496	3.608342567	283.5099091
20130315	2013.2014	-0.203860227	-0.7051254026	3.587277353	253.8747829
20130316	2013.2041	-0.5623033609	-0.6017454078	3.499190561	226.9406391
20130317	2013.2068	-0.8789445521	-0.4815609273	3.349645844	208.7176934
20130318	2013.2096	-1.146626307	-0.362428983	3.145756147	197.5408553
20130319	2013.2123	-1.361498038	-0.260398263	2.895526128	190.8275531
20130320	2013.2151	-1.522730911	-0.1882526732	2.607446907	187.0476213
20130321	2013.2178	-1.632009544	-0.1544618259	2.290303231	185.4066636
20130322	2013.2205	-1.692889619	-0.1625765653	1.953086032	185.4855745
