# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130212	2013.1164	-0.7467516937	-0.05893353641	-0.09952148102	184.5124219
20130213	2013.1192	-0.8153181268	-0.004096722628	-0.07739309582	180.2878912
20130214	2013.1219	-0.8797085288	0.08284508522	-0.1357190721	174.620132
20130215	2013.1247	-0.9334757863	0.1995551214	-0.2766428515	167.9331446
20130216	2013.1274	-0.9703350115	0.3411140346	-0.4952432593	160.6312558
20130217	2013.1301	-0.9845408939	0.5002400624	-0.7795680907	153.0651153
20130218	2013.1329	-0.9712640355	0.6677088069	-1.111652229	145.4928878
20130219	2013.1356	-0.9269459845	0.8329336625	-1.469397988	138.0578195
20130220	2013.1384	-0.8496051159	0.984661863	-1.829020085	130.788921
20130221	2013.1411	-0.7390618916	1.111732715	-2.167632623	123.615316
20130222	2013.1438	-0.5970543518	1.203836364	-2.465525231	116.3795595
20130223	2013.1466	-0.4272205714	1.252210763	-2.707753288	108.8382583
20130224	2013.1493	-0.234933569	1.25022416	-2.884828941	100.6425218
20130225	2013.1521	-0.02698810203	1.193807082	-2.992502359	91.29505096
20130226	2013.1548	0.1888419507	1.081715951	-3.030816455	80.09731195
20130227	2013.1575	0.4043368413	0.9156256604	-3.002758411	66.17392751
20130228	2013.1603	0.6114004353	0.7000593519	-2.912890365	48.86749514
20130301	2013.1630	0.8026027098	0.4421713095	-2.766305803	28.851326
20130302	2013.1658	0.9716301719	0.1514022994	-2.568125618	8.856773698
20130303	2013.1685	1.113585344	-0.1609752041	-2.323550813	351.7745419
20130304	2013.1712	1.225095504	-0.4824083156	-2.038304072	338.5068683
20130305	2013.1740	1.304226381	-0.7996990391	-1.719196017	328.4850529
20130306	2013.1767	1.350241531	-1.099707808	-1.374563604	320.8388147
20130307	2013.1795	1.363285546	-1.370101312	-1.014409724	314.8571319
20130308	2013.1822	1.34408362	-1.600106149	-0.6501740987	310.0301429
20130309	2013.1849	1.293737606	-1.781211731	-0.2941558625	305.9918206
20130310	2013.1877	1.213666356	-1.90775306	0.04132219269	302.463532
20130311	2013.1904	1.105698649	-1.977304633	0.344869399	299.2136975
