# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20131209	2013.9384	-0.0994226785	-0.7810755643	4.234177758	262.7458626
20131210	2013.9411	0.6075683389	-0.7508645894	3.430934368	308.9783415
20131211	2013.9438	0.1848708131	-0.7195413751	2.77220968	284.409262
20131212	2013.9466	0.276585905	-0.688243321	1.46830085	291.8938266
20131213	2013.9493	0.3372827966	-0.6581078266	1.278793896	297.1353144
20131214	2013.9521	0.3534291241	-0.6302722914	0.3354209799	299.2818012
20131215	2013.9548	0.3397686047	-0.6057977987	0.3732608772	299.2863848
20131216	2013.9575	0.2999793453	-0.02669149929	-1.269118184	354.9153384
20131217	2013.9603	0.2499385632	-0.000530113005	-1.954646663	359.8784774
20131218	2013.9630	0.08955389045	-0.2012739911	-2.469699283	293.9859665
20131219	2013.9658	0.1723148924	-0.3450512562	-2.749120774	296.5370502
20131220	2013.9685	-0.6110678997	-0.5358330887	-2.919708347	221.2468687
20131221	2013.9712	0.6316536244	-0.5292891363	-2.396632007	320.0389428
20131222	2013.9740	-0.08392248162	-0.6625227788	-2.002571939	262.7807298
20131223	2013.9767	-0.1321771606	-0.772524136	-1.158763234	260.2908346
20131224	2013.9795	-0.162515962	-0.826493699	-0.2276758565	258.8756804
20131225	2013.9822	-0.1747220393	-1.758319596	0.7822328805	264.3252183
20131226	2013.9849	-0.1675577976	-1.03934695	2.020649211	260.8418872
20131227	2013.9877	-0.5535579355	-1.098579097	2.440004098	243.2571335
20131228	2013.9904	-0.3920400704	-1.110598432	5.21438563	250.5570222
20131229	2013.9932	-0.2381090285	-1.163448361	4.4698734	258.4336793
20131230	2013.9959	-0.008163351928	-1.139527274	5.067716714	269.5895512
20131231	2013.9986	0.1235989569	-1.102131918	5.813773646	276.3987193
20140101	2014.0014	0.2037060934	-1.036483189	6.365951426	281.1189581
20140102	2014.0041	0.3853987469	-0.9424823882	4.853299324	292.2405747
20140103	2014.0068	0.5675426622	-0.8246504867	6.593007714	304.5366065
20140104	2014.0096	0.2143900198	-0.7078755402	7.818136658	286.8496714
20140105	2014.0123	0.2258955344	-0.5008307145	7.154525296	294.2773598
20140106	2014.0151	0.2189042725	-0.3866142383	5.539225305	299.5189085
20140107	2014.0178	0.1698708001	0.05586674956	1.983442325	18.20489204
20140108	2014.0205	0.565914236	0.1406816426	3.628846613	13.96028092
