#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.8096     -17.05     -14.99     3.9149     6.3029
2014.8123     -17.31     -19.00     4.2879     6.9520
2014.8151     -14.50     -17.21     3.6542     6.1024
2014.8178     -16.46     -13.98     4.1920     6.6170
2014.8205     -17.49     -14.91     3.7600     5.9442
2014.8233     -16.55     -12.35     3.8370     6.1228
2014.8260     -16.73     -11.21     3.3800     5.1414
2014.8288     -14.78     -21.16     3.3299     5.2911
2014.8315     -16.61     -10.84     3.7092     6.0226
2014.8342     -18.37     -11.76     4.0502     6.3498
2014.8370     -18.25     -14.36     4.0516     6.3542
2014.8397     -17.17     -15.75     3.5722     5.8613
2014.8425     -18.30     -15.41     3.6463     5.4149
2014.8452     -18.68     -15.58     3.6002     5.5842
2014.8479     -17.15     -17.12     3.6193     5.7530
2014.8507     -16.99     -14.37     3.7240     5.5934
2014.8534     -18.31     -14.12     3.4622     5.4009
2014.8562     -18.75     -12.34     3.5460     5.5928
2014.8589     -17.39     -13.18     3.6111     5.5993
2014.8616     -17.02     -13.41     3.5658     5.5409
2014.8644     -17.68     -14.12     3.6478     5.9672
2014.8671     -16.67     -16.50     3.1789     5.0249
2014.8699     -16.58     -16.86     3.1608     4.8390
2014.8726     -18.35     -12.28     3.5948     5.4971
2014.8753     -18.22     -16.19     3.0922     4.7482
2014.8781     -18.22     -15.77     3.5999     5.5775
2014.8808     -16.86     -16.99     2.9592     4.6460
2014.8836     -17.81     -15.30     3.6109     5.6677
2014.8863     -19.39     -14.86     3.4680     5.4827
2014.8890     -15.35     -11.26     3.1906     5.1158
2014.8918     -17.37     -9.48     3.5374     5.5011
2014.8945     -17.02     -15.93     3.5205     5.3294
2014.8973     -17.12     -14.28     3.1538     4.7559
2014.9000     -17.34     -14.22     3.2574     5.1961
2014.9027     -16.17     -12.17     3.9012     6.1421
2014.9055     -18.15     -16.05     3.6122     5.6810
2014.9082     -18.41     -14.13     3.4349     5.1316
2014.9110     -17.09     -13.14     3.8118     5.8658
2014.9137     -17.21     -18.97     3.5221     5.4024
2014.9164     -20.62     -14.95     3.2163     4.7625
2014.9192     -20.58     -15.97     3.6139     5.6216
2014.9219     -18.22     -15.75     3.6296     5.8545
2014.9247     -17.90     -13.65     3.1778     5.0137
2014.9274     -18.85     -17.88     3.0378     4.8285
2014.9301     -16.68     -16.05     3.2327     4.9367
2014.9329     -16.90     -14.31     3.1001     4.8344
2014.9356     -17.18     -15.28     2.8560     4.2062
2014.9384     -17.47     -13.28     3.1788     5.0230
2014.9411     -18.79     -16.84     3.1983     5.1941
2014.9438     -18.20     -16.27     3.4681     5.4772
2014.9466     -16.46     -14.80     2.9055     4.7251
2014.9493     -17.64     -14.30     3.0497     4.9209
2014.9521     -14.80     -12.20     3.0771     5.1906
2014.9548     -17.13     -15.94     2.9589     4.6444
2014.9575     -16.82     -15.05     3.0679     5.0182
2014.9603     -17.00     -15.18     3.0634     5.0855
2014.9630     -16.81     -13.40     2.8969     4.6382
2014.9658     -17.35     -15.03     2.8102     4.3694
2014.9685     -16.09     -15.87     3.0377     4.8268
2014.9712     -18.80     -13.01     3.0547     5.0019
2014.9740     -17.88     -15.42     3.0047     4.4813
2014.9767     -16.75     -14.50     2.9425     4.4701
2014.9795     -16.82     -13.38     2.8846     4.4832
2014.9822     -17.00     -16.85     3.1088     4.9229
2014.9849     -22.68     -18.08     3.0919     4.7464
2014.9877     -17.85     -15.55     3.2469     5.0293
2014.9904     -18.36     -15.20     2.8750     4.3824
2014.9932     -16.56     -13.97     2.8975     4.6419
2014.9959     -18.46     -14.81     3.0205     4.6521
2014.9986     -18.04     -14.35     2.8999     4.6372
2015.0014     -18.48     -15.54     3.0321     4.7437
2015.0041     -16.16     -18.99     3.2832     5.4551
2015.0068     -17.10     -13.53     2.9496     4.4811
2015.0096     -17.63     -17.27     3.3453     5.2400
2015.0123     -16.52     -17.51     3.2971     4.9479
2015.0151     -18.52     -10.74     3.4068     5.4716
2015.0178     -17.70     -12.77     3.4541     5.3158
2015.0205     -18.05     -14.35     3.6774     5.6912
2015.0233     -17.95     -10.92     3.4333     5.7325
2015.0260     -16.50     -12.97     2.9595     4.6460
2015.0288     -18.80     -13.41     2.9092     4.7328
2015.0315     -18.01     -13.21     2.9600     4.6497
2015.0342     -18.36     -12.65     2.9003     4.6386
2015.0370     -16.54     -14.09     2.8274     4.5441
2015.0397     -16.97     -15.71     2.8746     4.3809
2015.0425     -18.33     -16.14     3.1731     4.9376
2015.0452     -18.62     -12.05     3.0208     4.6552
2015.0479     -17.64     -15.56     2.9508     4.5579
2015.0507     -17.58     -14.12     3.3220     5.2097
2015.0534     -18.24     -14.41     3.0765     4.5858
2015.0562     -17.48     -17.04     2.9594     4.6445
2015.0589     -15.28     -17.45     3.1614     4.8423
2015.0616     -17.50     -11.50     2.9432     4.4799
2015.0644     -18.75     -12.79     3.3188     5.2054
2015.0671     -19.85     -15.11     3.2579     5.2015
2015.0699     -16.93     -17.58     2.9355     4.3904
2015.0726     -17.31     -19.84     3.1646     4.8429
2015.0753     -17.22     -13.47     3.2406     5.0246
2015.0781     -16.46     -11.02     3.1865     5.1020
2015.0808     -21.17     -23.71     3.5223     5.3988
2015.0836     -20.38     -21.82     4.0405     6.3185
2015.0863     -18.71     -21.80     3.7742     6.1194
2015.0890     -19.75     -14.65     3.3296     5.2908
2015.0918     -17.93     -14.79     3.0912     4.7465
2015.0945     -20.80     -11.70     3.2041     5.2739
2015.0973     -18.15     -15.61     3.1099     4.9354
2015.1000     -17.43     -13.43     3.2256     5.4594
2015.1027     -16.62     -16.29     3.2859     5.3141
2015.1055     -19.29     -14.40     2.9748     4.7423
2015.1082     -20.08     -14.62     3.1466     5.1400
2015.1110     -20.39     -11.26     3.0995     4.8330
2015.1137     -16.30     -15.47     3.2252     5.4558
2015.1164     -15.86     -10.07     3.1987     5.1922
2015.1192     -20.12     -15.72     4.6714     7.7014
2015.1219     -20.10     -14.11     3.6914     6.4514
2015.1247     -18.31     -9.93     3.8692     6.3966
2015.1274     -21.14     -15.81     3.6086     5.6675
2015.1301     -21.08     -15.24     3.2322     4.9384
2015.1329     -21.18     -14.41     3.3223     5.2132
2015.1356     -23.97     -20.88     3.4759     5.5651
2015.1384     -16.92     -13.41     3.7207     6.1259
2015.1411     -16.54     -12.38     3.6205     6.3649
2015.1438     -20.17     -14.25     3.8289     6.6366
2015.1466     -18.78     -14.78     3.2676     5.2397
2015.1493     -16.42     -13.72     3.5391     5.5745
2015.1521     -18.71     -21.80     3.6211     5.7725
2015.1548     -16.84     2.32     3.8546     6.2986
2015.1575     -14.88     -15.28     3.8568     6.1800
2015.1603     -17.49     -15.73     3.5645     5.8336
2015.1630     -17.33     -15.54     3.1696     4.9287
2015.1658     -21.11     -2.01     3.2662     5.2814
2015.1685     -20.97     -21.98     3.3721     5.0506
2015.1712     -24.39     -23.00     3.4765     5.5689
2015.1740     -17.37     -8.19     4.2067     6.7693
2015.1767     -19.97     -11.24     3.9443     6.5665
2015.1795     -22.35     -21.93     3.6260     5.8410
2015.1822     -20.09     -12.05     3.7504     6.4618
2015.1849     -21.59     -11.48     3.6962     5.9356
2015.1877     -21.54     -19.29     4.1855     7.2281
2015.2151     -18.44     -16.54     3.7573     5.9419
2015.2178     -18.89     -16.86     3.9088     6.2203
2015.2205     -19.33     -19.32     4.7757     7.5329
2015.2233     -18.70     -21.83     4.8007     7.8694
2015.2260     -16.71     -18.86     4.0166     6.6580
2015.2288     -20.27     -16.77     3.5801     5.9381
2015.2315     -19.40     -12.71     3.7683     6.0316
2015.2342     -18.95     -18.73     3.7309     6.1382
2015.2370     -20.46     -12.65     3.5262     6.0279
2015.2397     -17.53     -15.98     3.4217     5.5668
2015.2425     -18.61     -16.73     4.0555     6.4892
2015.2452     -19.78     -5.25     4.1114     7.0158
2015.2479     -19.65     -10.42     4.2067     6.7664
2015.2507     -16.32     -7.38     4.5310     7.5755
2015.2534     -17.40     -7.65     4.1411     6.5997
2015.2562     -18.83     -9.95     4.1657     6.9394
2015.2589     -19.79     -12.38     4.1958     7.1457
2015.2616     -18.58     -15.57     3.7144     6.1182
2015.2644     -18.58     -15.16     4.3253     7.2263
2015.2671     -20.60     -8.70     4.8633     7.8764
2015.2699     -17.06     -17.03     4.2844     6.9476
2015.2726     -20.22     -16.17     3.7518     5.8603
2015.2753     -21.07     -13.57     3.9064     6.2181
2015.2781     -18.65     -17.42     2.9768     4.8229
2015.2808     -18.14     -15.24     3.4132     5.4842
2015.2836     -19.24     -13.35     3.4068     5.4716
2015.2863     -20.76     -13.57     3.7560     6.4716
2015.2890     -19.84     -12.63     3.9944     6.4839
2015.2918     -17.45     -9.13     3.8430     6.1382
2015.2945     -17.46     -19.22     4.3069     7.1313
2015.2973     -21.41     -19.80     4.4504     7.3967
2015.3000     -17.55     -13.41     3.8836     5.9633
2015.3027     -21.29     -17.34     3.9257     6.3199
2015.3055     -16.31     -21.31     4.5301     7.5804
2015.3082     -18.01     -17.43     4.2305     7.0271
2015.3110     -19.52     -14.73     4.2334     7.0447
2015.3137     -20.85     -12.36     3.8134     6.4007
2015.3164     -20.05     -17.25     3.9261     6.3938
2015.3192     -16.59     -14.70     3.8602     6.3135
2015.3219     -20.52     -16.62     3.7654     6.0274
2015.3247     -18.08     -12.95     4.1843     6.9031
2015.3274     -18.77     -16.07     3.9506     6.6506
2015.3301     -17.67     -11.64     3.8338     6.0409
2015.3329     -21.36     -22.13     4.2190     6.8886
2015.3356     -18.20     -16.24     3.8527     6.2363
2015.3384     -18.12     -13.22     3.8558     6.3113
2015.3411     -20.02     -18.63     3.8717     6.4693
2015.3438     -17.63     -13.05     3.6908     6.4486
2015.3466     -20.68     -13.02     3.9292     7.5300
2015.3493     -18.05     -16.02     3.6560     6.1113
2015.3521     -20.66     -15.63     4.1817     6.5133
2015.3548     -19.06     -15.76     4.0732     6.6656
2015.3575     -18.73     -23.82     3.9486     6.6080
2015.3603     -19.44     -22.68     4.2699     7.3766
2015.3630     -16.56     -16.51     4.1267     6.5905
2015.3658     -19.14     -15.86     4.1438     7.0154
2015.3685     -18.59     -19.76     4.1869     7.0193
2015.3712     -19.97     -15.91     3.7900     6.0587
2015.3740     -18.01     -18.71     3.7966     6.3061
2015.3767     -21.01     -15.51     4.0493     6.8846
2015.3795     -18.73     -16.65     3.6379     5.8676
2015.3822     -20.32     -14.47     3.9152     6.3059
2015.3849     -18.20     -17.52     4.0018     6.5123
2015.3877     -18.74     -19.56     3.8286     6.0368
2015.3904     -21.68     -12.83     4.1403     6.6863
2015.3932     -19.34     -18.43     4.2933     7.0426
2015.3959     -17.27     -12.43     4.5145     7.2581
2015.3986     -19.08     -15.69     3.5741     5.9278
2015.4014     -18.11     -17.46     4.2193     6.7270
2015.4041     -19.65     -15.90     4.0658     6.5091
2015.4068     -17.93     -19.47     3.7608     5.8721
2015.4096     -19.88     -17.95     4.2420     6.5175
2015.4123     -18.65     -18.68     4.2078     6.7771
2015.4151     -20.32     -14.49     4.3555     7.0439
2015.4178     -18.30     -18.37     4.0400     6.4945
2015.4205     -20.63     -19.12     4.2586     6.6876
2015.4233     -22.93     -20.86     5.2043     8.1802
2015.4260     -18.28     -23.55     4.8680     7.5422
2015.4288     -19.13     -18.02     3.9739     6.2297
2015.4315     -19.03     -17.57     3.5386     5.5727
2015.4342     -19.12     -23.95     4.0642     6.5796
2015.4370     -20.26     -21.90     4.0820     6.7557
2015.4397     -21.68     -17.45     4.1103     6.4199
2015.4425     -18.12     -14.47     4.2444     7.0790
2015.4452     -20.27     -18.88     3.8886     6.5016
2015.4479     -18.15     -19.84     3.6266     5.6244
2015.4507     -19.94     -16.01     3.9528     6.0542
2015.4534     -22.00     -14.92     4.1194     6.5992
2015.4562     -23.66     -14.96     3.6204     5.6918
2015.4589     -19.09     -17.73     3.6527     5.8916
2015.4616     -19.60     -17.78     4.1843     6.3665
2015.4644     -18.31     -14.97     4.0161     6.0623
2015.4671     -18.53     -19.13     3.8095     5.7879
2015.4699     -22.35     -16.02     4.8252     7.4472
2015.4726     -21.36     -20.42     3.7430     5.7751
2015.4753     -23.61     -20.25     4.0139     6.0604
2015.4781     -17.78     -15.42     4.2576     6.5481
2015.4808     -20.01     -20.38     3.6851     5.7757
2015.4836     -22.38     -14.23     4.1728     6.4241
2015.4863     -19.61     -16.94     4.0465     6.4044
2015.4890     -19.94     -15.58     3.4466     5.2285
2015.4918     -20.67     -18.15     3.6518     5.4184
2015.4945     -18.94     -16.25     3.7053     6.0258
2015.4973     -21.14     -16.67     3.9047     5.9915
2015.5000     -17.96     -14.26     3.7454     5.7902
2015.5027     -22.12     -15.27     4.0002     5.8865
2015.5055     -17.40     -16.52     4.3961     6.8003
2015.5082     -21.65     -16.71     4.0645     6.3763
2015.5110     -21.08     -19.00     3.6116     5.6754
2015.5137     -19.41     -13.49     4.2597     6.7903
2015.5164     -20.32     -15.31     3.6035     5.5187
2015.5192     -22.47     -17.65     4.4147     6.9122
2015.5219     -19.76     -17.57     3.7614     5.8851
2015.5247     -19.41     -18.97     3.5287     5.4096
2015.5274     -23.46     -14.53     4.1315     6.5968
2015.5301     -24.61     -17.08     4.8477     7.4922
2015.5329     -23.16     -18.67     4.5283     6.8265
2015.5356     -21.27     -15.30     4.3741     6.6187
2015.5384     -20.42     -16.61     3.7194     5.5132
2015.5411     -20.52     -14.95     3.4619     5.3922
2015.5438     -19.04     -16.69     3.6337     5.6991
2015.5466     -21.18     -17.37     3.8619     6.0883
2015.5493     -21.91     -17.80     3.9855     6.1240
2015.5521     -19.73     -18.12     4.3473     6.7061
2015.5548     -19.72     -18.99     3.9411     5.8880
2015.5575     -18.59     -17.63     4.1159     6.3046
2015.5603     -19.77     -16.28     3.1002     4.8362
2015.5630     -21.33     -15.05     3.3980     5.3851
2015.5658     -22.98     -21.52     4.1851     6.3693
2015.5685     -20.77     -14.78     3.9441     5.9667
2015.5712     -19.29     -17.35     4.3416     6.7329
2015.5740     -20.71     -15.02     3.5048     5.7462
2015.5767     -21.59     -15.69     4.1820     6.5098
2015.5795     -17.57     -17.53     4.2762     6.8668
2015.5822     -20.77     -14.34     3.9613     6.1404
2015.5849     -19.10     -18.11     3.8120     5.7172
2015.5877     -20.43     -16.98     3.4425     5.2192
2015.5904     -21.28     -18.21     3.7399     5.7660
2015.5932     -21.00     -17.23     4.9536     7.5462
2015.5959     -21.79     -18.29     3.7618     5.8852
2015.5986     -20.97     -22.00     3.8570     6.0420
2015.6014     -24.49     -15.84     4.6114     7.1613
2015.6041     -20.90     -15.94     4.2897     6.8661
2015.6068     -23.90     -19.51     3.7429     5.6957
2015.6096     -19.36     -19.62     4.5676     6.7336
2015.6123     -23.93     -14.75     3.9340     5.8024
2015.6151     -21.95     -12.58     4.1491     6.1683
2015.6178     -17.91     -21.23     4.2257     6.3446
2015.6205     -20.27     -18.90     4.0820     6.0765
2015.6233     -16.27     -17.69     4.0076     5.9227
2015.6260     -22.80     -16.34     3.7516     5.8581
2015.6288     -20.72     -18.35     3.4630     5.3219
2015.6315     -20.01     -15.75     3.4738     5.4323
2015.6342     -20.94     -14.94     3.1530     4.7560
2015.6370     -22.17     -17.15     3.7353     5.6872
2015.6397     -20.15     -16.41     3.3136     5.1222
2015.6425     -21.12     -19.70     4.3224     6.7005
2015.6452     -21.92     -13.12     3.8757     5.8722
2015.6479     -21.80     -16.55     4.4805     7.0125
2015.6507     -22.45     -13.93     3.9607     6.1418
2015.6534     -22.10     -18.31     3.7958     5.6895
2015.6562     -21.19     -16.90     3.5065     5.2309
2015.6589     -21.98     -14.55     3.5360     5.4969
2015.6616     -21.95     -12.97     3.4621     5.3977
2015.6644     -22.61     -15.82     3.5920     5.4946
2015.6671     -20.40     -16.26     3.4547     5.2389
2015.6699     -23.59     -14.43     4.1900     6.5961
2015.6726     -18.80     -18.91     4.3665     6.5292
2015.6753     -24.47     -15.94     3.4541     5.3103
2015.6781     -22.80     -18.42     3.2814     4.7760
2015.6808     -19.50     -14.42     4.1092     6.2688
2015.6836     -22.11     -18.69     3.6107     5.5980
2015.6863     -21.38     -19.49     3.6174     5.5381
2015.6890     -22.80     -17.18     4.3817     6.7054
2015.6918     -23.24     -16.66     3.9363     5.8818
2015.6945     -20.81     -15.45     4.0082     5.9731
2015.6973     -21.70     -11.89     3.8738     6.3532
2015.7000     -20.35     -16.89     3.4296     5.0510
2015.7027     -21.26     -15.76     3.3782     5.1263
2015.7055     -21.82     -18.99     3.1651     4.8539
2015.7082     -21.88     -15.79     3.4593     5.3926
2015.7110     -22.67     -18.10     3.2400     4.9535
2015.7137     -21.26     -16.61     3.4459     5.2269
2015.7164     -21.29     -16.06     3.1812     5.0176
2015.7192     -19.78     -13.71     3.8747     6.0372
2015.7219     -20.60     -20.52     3.5920     5.4946
2015.7247     -20.23     -24.14     3.7204     6.1259
2015.7274     -23.60     -18.60     3.5996     5.5804
2015.7301     -17.54     -21.43     3.6267     5.6231
2015.7329     -13.79     -20.47     4.1711     6.3774
2015.7356     -18.37     -18.97     3.7571     5.9430
2015.7384     -22.46     -15.58     3.6139     5.6193
2015.7411     -20.93     -15.85     3.7517     5.7886
2015.7438     -23.80     -14.42     4.2069     6.7681
2015.7466     -27.42     -12.52     4.1612     6.1036
2015.7493     -20.95     -10.67     4.7002     7.0597
2015.7521     -20.13     -11.43     4.0485     6.3650
2015.7548     -21.18     -14.41     3.5942     5.4970
2015.7575     -23.33     -15.89     3.7520     5.7909
2015.7603     -21.12     -15.49     3.5910     5.2570
2015.7630     -21.96     -20.95     3.2306     4.8571
2015.7658     -26.58     -17.15     4.9096     7.6498
2015.7685     -22.13     -18.17     3.8736     5.6527
2015.7712     -20.96     -14.88     3.5757     5.3203
2015.7740     -19.85     -17.21     3.3800     5.1408
2015.7767     -21.86     -15.03     3.3676     4.9026
2015.7795     -20.67     -17.72     3.3064     4.9600
2015.7822     -20.23     -18.22     3.0839     4.6649
2015.7849     -21.40     -17.32     3.0835     4.6631
2015.7877     -18.81     -18.04     3.4526     5.0716
2015.7904     -20.29     -20.08     3.7872     5.6065
2015.7932     -19.79     -19.57     4.0892     6.1541
2015.7959     -19.29     -13.99     3.8500     6.2132
2015.7986     -18.50     -18.43     5.0069     8.0604
2015.8014     -22.31     -22.09     4.0037     6.4413
2015.8041     -20.13     -23.25     4.4824     6.9160
2015.8068     -23.78     -17.85     3.3046     5.0309
2015.8096     -23.03     -21.70     3.2400     4.9510
2015.8123     -17.68     -20.03     4.1652     6.3410
2015.8151     -23.73     -16.37     3.5219     5.4006
2015.8178     -19.03     -17.55     3.6874     5.8481
2015.8205     -22.69     -20.58     3.6111     5.5981
2015.8233     -24.70     -21.75     3.3733     5.0736
2015.8260     -21.71     -18.16     3.4709     5.4078
2015.8288     -22.69     -14.66     3.7189     5.5152
2015.8315     -20.64     -16.98     3.9599     6.1843
2015.8342     -19.45     -20.10     3.5496     5.3712
2015.8370     -22.19     -16.67     3.3101     5.1156
2015.8397     -21.21     -15.97     3.4059     5.4074
2015.8425     -23.66     -20.87     3.2888     4.8639
2015.8452     -22.87     -26.17     4.0325     6.2356
2015.8479     -20.74     -19.98     3.3186     5.2035
2015.8507     -20.99     -11.39     3.3212     5.2075
2015.8534     -20.93     -17.94     3.4218     4.9617
2015.8562     -21.53     -16.36     3.4514     5.3105
2015.8589     -23.45     -20.87     3.6703     5.6756
2015.8616     -22.51     -17.92     4.0842     6.0036
2015.8644     -21.43     -20.14     3.7324     5.6832
2015.8671     -21.37     -20.38     3.1535     4.7561
2015.8699     -23.39     -14.39     3.1697     4.9271
2015.8726     -25.78     -17.84     3.6042     5.5235
2015.8753     -23.54     -24.31     3.8086     5.7776
2015.8781     -22.50     -20.48     3.2973     4.9497
2015.8808     -19.57     -18.35     3.4457     5.2213
2015.8836     -20.07     -18.43     3.3887     5.2330
2015.8863     -19.42     -21.06     3.4834     5.5296
2015.8890     -22.88     -18.95     3.2486     5.0468
2015.8918     -24.14     -15.98     3.3904     5.3027
2015.8945     -22.94     -12.37     3.2936     4.9429
2015.8973     -19.92     -19.90     3.3138     5.1219
2015.9000     -19.49     -20.37     3.6889     5.7037
2015.9027     -22.48     -15.09     3.0368     4.8235
2015.9055     -22.58     -11.74     3.1531     4.7543
2015.9082     -21.95     -15.12     3.3019     5.0293
2015.9110     -22.14     -16.45     3.1618     4.8438
2015.9137     -21.06     -17.84     3.0913     4.7463
2015.9164     -18.83     -19.22     3.6250     5.8370
2015.9192     -23.77     -16.62     3.5138     5.3164
2015.9219     -21.59     -16.96     3.9572     6.1537
2015.9247     -20.59     -18.02     3.5308     5.3285
2015.9274     -22.45     -16.48     3.0991     4.7637
2015.9301     -21.98     -18.77     3.3072     5.3666
2015.9329     -21.35     -19.61     2.9596     4.6461
2015.9356     -23.05     -14.47     3.0758     4.5788
2015.9384     -21.45     -18.81     3.1125     4.7835
2015.9411     -22.49     -15.89     3.5401     5.4330
2015.9438     -20.38     -16.37     3.3909     5.3111
2015.9466     -21.53     -13.83     3.3131     5.1203
2015.9493     -23.39     -22.39     3.3815     5.2119
2015.9521     -24.72     -16.62     3.2709     5.1675
2015.9548     -22.71     -16.70     3.3720     5.0492
2015.9575     -22.67     -17.70     3.3103     5.1173
2015.9603     -23.81     -17.34     3.1003     4.8342
2015.9630     -21.95     -15.96     3.1812     5.0207
2015.9658     -21.92     -15.24     3.3270     5.2923
2015.9685     -23.46     -16.63     3.1167     5.0075
2015.9712     -17.89     -11.61     3.0340     4.7575
2015.9740     -21.84     -9.24     3.4335     5.7335
2015.9767     -20.62     -19.17     3.3477     5.3926
2015.9795     -24.15     -17.65     3.1951     5.1901
2015.9822     -24.05     -20.58     3.0424     4.7565
2015.9849     -20.41     -18.35     2.8757     4.3846
2015.9877     -21.76     -15.46     3.0374     4.7013
2015.9904     -22.32     -19.52     3.3471     5.4662
2015.9932     -21.32     -17.65     3.0295     4.7453
2015.9959     -23.02     -16.30     3.1267     5.0990
2015.9986     -21.47     -15.77     2.8274     4.5460
2016.0014     -23.21     -15.95     2.8748     4.3780
2016.0041     -21.03     -15.84     2.9335     4.3070
2016.0068     -22.20     -13.26     2.8796     4.4634
2016.0096     -23.71     -13.93     3.1454     4.6682
2016.0123     -21.57     -16.20     3.2940     4.9414
2016.0150     -23.71     -20.26     3.1827     4.9456
2016.0178     -23.33     -15.87     3.3814     5.2117
2016.0205     -22.21     -16.59     3.3878     5.2194
2016.0232     -23.15     -17.89     3.8113     5.8622
2016.0260     -23.90     -17.37     3.1721     4.9293
2016.0287     -22.55     -16.47     3.0211     4.6555
2016.0314     -21.58     -19.13     3.1734     4.9376
2016.0342     -22.08     -12.03     3.3488     5.3996
2016.0369     -22.02     -19.47     3.3098     5.1156
2016.0396     -24.41     -18.27     3.6122     5.4742
2016.0423     -25.55     -21.29     3.2689     5.1442
2016.0451     -22.05     -17.23     3.1002     4.8347
2016.0478     -24.54     -16.51     3.1911     5.0332
2016.0505     -22.72     -11.16     3.3135     5.1222
2016.0533     -24.73     -19.52     3.4811     5.5095
2016.0560     -21.10     -23.58     3.0285     4.7385
2016.0587     -22.99     -21.45     3.1081     4.9212
2016.0615     -22.33     -16.51     3.6018     5.5798
2016.0642     -22.88     -18.12     3.5271     5.4014
2016.0669     -22.68     -17.22     3.1738     4.9446
2016.0697     -22.33     -13.98     3.5302     5.1705
2016.0724     -23.59     -17.80     3.2495     5.1098
2016.0751     -21.55     -17.13     3.2652     5.2176
2016.0779     -23.25     -17.91     3.0918     4.7479
2016.0806     -23.60     -15.65     3.3565     5.3470
2016.0833     -23.75     -17.56     3.2492     5.1098
2016.0861     -22.02     -18.20     3.0354     4.6803
2016.0888     -22.55     -16.89     2.8922     4.5556
2016.0915     -20.86     -12.73     3.0291     4.7386
2016.0943     -22.02     -17.35     2.9519     4.5648
2016.0970     -22.84     -18.26     3.1291     4.9583
2016.0997     -23.12     -17.56     3.0835     4.6587
2016.1025     -22.65     -14.80     2.9669     4.6571
2016.1052     -24.22     -19.07     3.1735     4.9391
2016.1079     -21.56     -13.74     3.1090     4.9209
2016.1107     -22.50     -14.58     3.2325     4.9386
2016.1134     -20.95     -15.35     3.7826     5.9809
2016.1161     -19.98     -22.59     3.3053     5.0387
2016.1189     -23.00     -8.78     3.4711     5.4094
2016.1216     -24.01     -20.30     3.3155     5.0572
2016.1243     -22.66     -18.58     3.1069     4.8451
2016.1270     -23.48     -16.56     3.1088     4.9238
2016.1298     -21.71     -17.74     3.1073     4.8433
2016.1325     -22.35     -16.47     2.9592     4.6444
2016.1352     -22.78     -17.24     2.9085     4.7258
2016.1380     -22.54     -12.33     3.2246     5.4501
2016.1407     -20.61     -12.91     3.3107     5.1220
2016.1434     -22.79     -10.47     3.6014     5.4961
2016.1462     -20.83     -15.82     4.3616     7.5759
2016.1489     -21.43     -15.08     3.3655     5.0406
2016.1516     -22.37     -16.78     3.3244     5.1469
2016.1544     -22.47     -18.92     3.0404     4.8267
2016.1571     -23.95     -17.62     3.4238     5.6414
2016.1598     -22.22     -14.46     3.2471     5.0312
2016.1626     -22.40     -15.39     3.3895     5.2964
2016.1653     -24.16     -15.05     2.8556     4.2047
2016.1680     -24.08     -14.56     3.1257     5.0946
2016.1708     -24.68     -15.11     3.4354     5.1333
2016.1735     -23.61     -18.99     3.3216     5.2056
2016.1762     -24.08     -14.55     3.3897     5.3000
2016.1790     -22.19     -15.83     3.5360     5.4973
2016.1817     -17.31     -23.64     3.4457     5.2211
2016.1844     -19.06     -13.21     3.7265     5.5965
2016.1872     -16.37     -18.15     3.8293     6.0475
2016.1899     -22.69     -15.92     3.3058     5.0407
2016.1926     -24.05     -18.04     3.3812     5.2119
2016.1954     -23.33     -17.56     3.7130     6.0497
2016.1981     -24.88     -16.83     3.4430     5.2180
2016.2008     -21.53     -18.47     3.1651     4.7664
2016.2036     -25.24     -16.21     3.3985     5.3861
2016.2063     -20.49     -21.40     4.2388     6.4421
2016.2090     -21.75     -18.45     4.0998     6.1687
2016.2117     -24.65     -16.06     3.4303     5.0550
2016.2145     -25.23     -19.22     3.4300     5.0549
2016.2172     -21.68     -12.82     3.7188     5.5131
2016.2199     -24.44     -18.16     3.4514     5.3105
2016.2227     -23.71     -16.05     3.8041     5.7852
2016.2254     -21.75     -19.70     4.0921     6.5024
2016.2281     -21.19     -19.44     3.5308     5.4890
2016.2309     -24.62     -16.59     3.0998     4.8330
2016.2336     -23.71     -18.14     3.1669     4.8668
2016.2363     -21.78     -17.04     3.2943     4.9477
2016.2391     -22.01     -9.79     3.2297     4.8513
2016.2418     -27.46     -14.06     3.6784     5.6067
2016.2445     -20.97     -20.73     3.5215     5.3987
2016.2473     -23.43     -16.73     3.6792     5.7612
2016.2500     -26.46     -8.78     3.7575     5.9410
2016.2527     -31.01     -17.90     4.3701     6.8749
2016.2555     -22.57     -15.56     3.6879     5.8503
2016.2582     -21.28     -14.43     4.1311     5.9912
2016.2609     -23.45     -14.55     4.4392     6.6279
2016.2637     -22.70     -16.32     4.1647     6.2624
2016.2664     -25.03     -14.95     3.8035     5.7761
2016.2691     -23.84     -14.27     3.8099     5.7961
2016.2719     -23.37     -17.41     4.7195     6.9325
2016.2746     -22.67     -20.23     3.9908     6.1750
2016.2773     -25.45     -17.06     3.9661     5.9102
2016.2801     -23.53     -22.67     3.6548     5.5049
2016.2828     -24.57     -24.83     4.0299     6.2330
2016.2855     -21.35     -15.39     3.9581     6.0658
2016.2883     -24.84     -24.55     3.9526     6.0520
2016.2910     -24.21     -24.15     4.1529     6.8547
2016.2937     -23.33     -20.10     3.7586     5.7355
2016.2964     -24.01     -9.78     3.9576     6.0569
2016.2992     -22.84     -15.73     3.9365     5.8836
