#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.6260     -2.77     -1.08     3.4471     4.9058
2014.6288     -1.23     1.89     3.4118     4.8437
2014.6315     -4.70     0.95     3.6831     5.2569
2014.6342     -1.83     1.34     3.5118     5.0008
2014.6370     -3.95     0.01     3.0573     4.3466
2014.6397     -3.22     -0.30     2.9567     4.1908
2014.6425     -2.79     -0.25     3.4596     4.9213
2014.6452     -4.66     0.35     2.9555     4.1863
2014.6479     -3.52     0.94     3.3799     4.7859
2014.6507     -3.92     -1.45     3.4805     4.9411
2014.6534     -4.39     -3.52     3.7681     5.3496
2014.6562     -4.14     1.21     3.1369     4.4627
2014.6589     -2.12     -1.95     3.1590     4.5056
2014.6616     -4.03     -0.55     3.1723     4.5294
2014.6644     -4.47     -3.00     3.2701     4.6443
2014.6671     -2.52     -0.01     3.5047     5.0224
2014.6699     -5.36     -3.81     3.1997     4.5746
2014.6726     -5.19     -1.37     3.2027     4.5489
2014.6753     -3.79     -1.02     2.9571     4.1915
2014.6781     -3.60     0.80     3.1386     4.4317
2014.6808     -4.44     -1.02     3.3333     4.7670
2014.6836     -3.88     0.56     3.1235     4.4678
2014.6863     -2.86     -0.35     3.2987     4.7305
2014.6890     -4.85     0.05     3.3425     4.7448
2014.6918     -3.22     0.13     3.0879     4.4044
2014.6945     -3.24     -1.63     3.4435     4.9043
2014.6973     -2.94     -0.92     3.3429     4.7460
2014.7000     -3.71     -1.11     3.1983     4.5446
2014.7027     -3.03     -1.93     3.1011     4.4177
2014.7055     -4.07     -0.83     3.0317     4.3321
2014.7082     -3.71     0.40     3.0492     4.3664
2014.7110     -3.47     0.15     2.8887     4.0913
2014.7137     -4.47     -0.19     3.0264     4.2876
2014.7164     -3.86     -0.70     3.0967     4.3870
2014.7192     -4.45     -1.46     3.2303     4.6050
2014.7219     -4.38     -0.05     3.0966     4.3869
2014.7247     -5.72     -0.52     2.9682     4.2041
2014.7274     -4.20     -1.05     2.9580     4.1911
2014.7301     -5.74     -2.05     3.1009     4.3950
2014.7329     -5.99     2.07     3.0663     4.3291
2014.7356     -4.44     -0.35     2.9952     4.2283
2014.7384     -4.01     -0.51     2.8544     4.0301
2014.7411     -5.37     -1.46     2.7854     3.9322
2014.7438     -5.35     -0.56     3.0682     4.3305
2014.7466     -4.50     -2.19     2.9960     4.2295
2014.7493     -5.14     -0.64     3.0593     4.3842
2014.7521     -5.25     -1.25     3.1676     4.4862
2014.7548     -7.01     -4.15     3.7249     5.2997
2014.7575     -5.08     -1.41     3.2374     4.6195
2014.7603     -4.92     -0.93     3.2285     4.6019
2014.7630     -3.47     -0.06     2.8921     4.0975
2014.7658     -4.36     -1.31     3.1321     4.4523
2014.7685     -4.07     -0.41     3.1172     4.4212
2014.7712     -4.65     -1.56     2.8193     3.9994
2014.7740     -5.56     0.61     2.7437     3.8896
2014.7767     -3.59     2.34     2.9563     4.1879
2014.7795     -4.64     1.04     3.0613     4.3499
2014.7822     -5.56     -1.55     2.7132     3.8316
2014.7849     -4.76     0.41     2.9580     4.1911
2014.7877     -4.87     -1.07     2.9860     4.2468
2014.7904     -4.70     -0.36     2.8876     4.0945
2014.7932     -5.08     -1.41     2.6738     3.7927
2014.7959     -4.07     -0.18     2.8890     4.0916
2014.7986     -4.82     -0.76     2.8544     4.0301
2014.8014     -5.01     0.21     3.1010     4.3956
2014.8041     -4.42     -0.11     3.0591     4.3498
2014.8068     -4.18     0.72     2.7474     3.8973
2014.8096     -5.64     -2.34     2.7862     3.9338
2014.8123     -4.13     -0.28     2.8603     4.0420
2014.8151     -4.52     -2.01     2.8569     4.0695
2014.8178     -4.90     -0.68     2.9631     4.2018
2014.8205     -2.24     -1.50     3.0720     4.3390
2014.8233     -4.74     -1.07     2.8466     4.0488
2014.8260     -3.69     -0.86     2.7861     3.9333
2014.8288     -5.25     0.69     2.6829     3.7737
2014.8315     -4.06     0.70     2.8848     4.0882
2014.8342     -5.14     -1.30     2.7547     3.8759
2014.8370     -5.21     0.31     2.5721     3.6333
2014.8397     -4.47     -0.41     2.6451     3.7353
2014.8425     -4.47     -0.19     2.7858     3.9355
2014.8452     -4.26     -0.71     2.7434     3.8893
2014.8479     -5.05     -1.57     2.7140     3.8330
2014.8507     -4.96     -0.35     2.5423     3.5760
2014.8534     -5.90     -2.75     2.7943     3.9428
2014.8562     -5.31     -0.49     2.5132     3.5204
2014.8589     -5.28     -2.39     2.6436     3.7326
2014.8616     -5.13     -2.57     2.7863     3.9367
2014.8644     -4.46     -0.61     2.8155     3.9922
2014.8671     -5.32     -1.37     2.5734     3.6354
2014.8699     -5.10     -0.36     2.6835     3.7747
2014.8726     -4.68     -0.11     2.5423     3.5761
2014.8753     -4.38     0.61     2.6744     3.7911
2014.8781     -4.21     0.02     2.5332     3.5926
2014.8808     -3.52     0.72     2.6393     3.7618
2014.8836     -5.45     -0.28     2.6440     3.7334
2014.8863     -5.39     -0.18     2.6438     3.7325
2014.8890     -5.56     -0.69     2.8852     4.0890
2014.8918     -7.75     0.48     2.6779     3.8003
2014.8945     -5.78     -0.62     2.6142     3.6783
2014.8973     -5.14     -0.85     2.6784     3.8015
2014.9000     -4.57     -0.57     2.6070     3.6999
2014.9027     -5.92     -0.85     2.6742     3.7906
2014.9055     -5.79     -0.63     2.6136     3.6751
2014.9082     -4.79     -2.23     2.8883     4.0955
2014.9110     -5.15     -0.87     2.6069     3.6948
2014.9137     -5.49     -1.00     2.9085     4.1662
2014.9164     -5.21     -0.76     2.6741     3.7908
2014.9192     -5.47     -1.84     3.1515     4.5246
2014.9219     -6.72     -1.95     2.7762     3.9522
2014.9247     -5.59     -1.60     2.9093     4.1671
2014.9274     -5.05     -0.06     2.5333     3.5952
2014.9301     -6.85     -2.16     2.6029     3.6918
2014.9329     -6.01     -1.64     2.5784     3.6459
2014.9356     -4.97     -1.22     2.5721     3.6333
2014.9384     -6.05     -0.84     2.5027     3.5343
2014.9411     -5.65     -0.19     2.7777     3.9807
2014.9438     -6.00     -0.33     2.8067     4.0092
2014.9466     -5.42     -0.46     2.6388     3.7560
2014.9493     -5.81     0.20     2.6743     3.7911
2014.9521     -5.56     0.62     2.6395     3.7571
2014.9548     -6.29     -4.06     2.7046     3.8509
2014.9575     -5.90     2.22     2.7745     3.9483
2014.9603     -6.51     1.43     2.4927     3.5521
2014.9630     -6.00     -0.11     2.6338     3.7506
2014.9658     -6.01     0.10     2.5646     3.6522
2014.9685     -6.86     -2.18     2.5329     3.5944
2014.9712     -5.84     -0.28     2.7360     3.9107
2014.9740     -5.69     -0.26     2.5322     3.5909
2014.9767     -5.60     -0.75     2.5723     3.6332
2014.9795     -6.11     -0.50     2.5414     3.6017
2014.9822     -6.34     -0.45     2.6029     3.6918
2014.9849     -6.16     -2.96     2.6029     3.6918
2014.9877     -6.27     -1.42     2.7756     3.9501
2014.9904     -6.79     -2.27     2.6035     3.6928
2014.9932     -6.79     -0.97     2.5654     3.6538
2014.9959     -6.89     -0.27     2.5330     3.5948
2014.9986     -6.78     -0.95     2.5333     3.5952
2015.0014     -6.05     -1.27     2.5339     3.5936
2015.0041     -6.01     -0.35     2.4617     3.4932
2015.0068     -6.59     -0.43     2.5022     3.5357
2015.0096     -5.62     0.08     2.6401     3.7630
2015.0123     -5.40     -0.21     2.5013     3.5344
2015.0151     -5.30     -0.70     2.5338     3.5931
2015.0178     -5.98     -1.15     2.6741     3.7908
2015.0205     -6.39     1.19     2.8156     3.9922
2015.0233     -5.41     -1.08     2.7809     3.9610
2015.0260     -5.63     0.49     2.6763     3.7947
2015.0288     -5.49     -0.79     2.6070     3.6996
2015.0315     -5.50     -1.89     2.6741     3.7908
2015.0342     -4.75     0.00     2.7747     3.9481
2015.0370     -4.97     -1.23     2.7159     3.8711
2015.0397     -5.34     -0.97     2.6018     3.6901
2015.0425     -5.36     0.94     2.6028     3.6914
2015.0452     -6.64     -1.81     2.8457     4.0494
2015.0479     -6.21     -0.66     2.7433     3.8889
2015.0507     -5.59     -0.51     2.7123     3.8653
2015.0534     -6.07     -1.95     2.5423     3.5761
2015.0562     -5.41     -2.16     2.4312     3.4351
2015.0589     -5.01     -0.44     2.7043     3.8506
2015.0616     -5.90     -1.24     2.8065     4.0087
2015.0644     -5.46     -0.10     2.6025     3.6911
2015.0671     -5.13     -1.06     2.6736     3.7896
2015.0699     -5.02     -0.45     2.6740     3.7904
2015.0726     -5.41     -0.88     2.6070     3.7000
2015.0753     -6.00     -0.33     2.7471     3.8970
2015.0781     -6.20     -1.73     2.6026     3.6915
2015.0808     -5.74     -0.11     2.5326     3.5941
2015.0836     -5.45     -0.28     2.6649     3.8097
2015.0863     -5.93     -1.73     2.6743     3.7932
2015.0890     -5.68     -1.10     2.8431     4.0735
2015.0918     -6.20     -0.87     2.6331     3.7495
2015.0945     -6.57     -1.69     2.8058     4.0076
2015.0973     -6.26     -0.97     2.6652     3.8099
2015.1000     -5.85     0.78     2.8780     4.1104
2015.1027     -7.00     -0.24     2.8809     4.1162
2015.1055     -7.24     -1.06     2.7066     3.8547
2015.1082     -6.52     -0.10     2.5650     3.6530
2015.1110     -6.47     -0.01     2.7756     3.9502
2015.1137     -6.29     -0.37     2.8705     4.1291
2015.1164     -6.56     -1.90     2.8435     4.0795
2015.1192     -6.84     -0.63     2.9089     4.1687
2015.1219     -5.90     -1.02     2.9085     4.1662
2015.1247     -6.50     -1.58     2.8372     4.0670
2015.1274     -6.11     -1.16     2.6738     3.7927
2015.1301     -5.45     -1.59     2.9105     4.1719
2015.1329     -4.66     -0.30     2.7370     3.9120
2015.1356     -5.20     -0.96     2.7437     3.8896
2015.1384     -5.35     0.31     2.7757     3.9506
2015.1411     -5.60     -1.39     2.7746     3.9488
2015.1438     -5.40     0.22     2.9093     4.1673
2015.1466     -6.03     -0.81     2.9099     4.1685
2015.1493     -4.84     0.07     2.9084     4.1678
2015.1521     -5.89     -1.22     2.7052     3.8498
2015.1548     -5.06     0.57     2.8051     4.0065
2015.1575     -5.44     -0.70     2.8088     4.0130
2015.1603     -4.93     -1.60     2.7366     3.9113
2015.1630     -5.71     -1.59     2.7697     3.9742
2015.1658     -4.94     -3.14     2.9215     4.1588
2015.1685     -6.27     -0.34     2.7437     3.8901
2015.1712     -6.15     -3.81     2.7359     3.9080
2015.1740     -5.55     -0.89     2.9095     4.1677
2015.1767     -5.56     -1.77     2.9469     4.2060
2015.1795     -6.47     -0.89     2.7393     3.9139
2015.1822     -5.90     -0.81     3.1142     4.4860
2015.1849     -5.36     1.16     2.8086     4.0127
2015.1877     -5.44     -1.36     2.7511     3.8998
2015.1904     -6.40     -1.64     2.9871     4.2483
2015.1932     -5.52     -0.19     2.6335     3.7503
2015.1959     -6.20     -0.23     2.8777     4.1101
2015.1986     -5.70     -0.27     2.9162     4.1481
2015.2014     -5.58     -2.44     3.0618     4.3556
2015.2041     -5.14     -0.21     3.0928     4.4404
2015.2068     -6.53     1.61     3.0187     4.3085
2015.2096     -6.08     -0.03     2.8155     3.9896
2015.2123     -5.28     -1.30     2.9497     4.2072
2015.2151     -6.06     -2.59     2.9203     4.1516
2015.2178     -5.15     -3.70     3.0902     4.4086
2015.2205     -5.14     -0.21     2.7135     3.8319
2015.2233     -5.69     -0.26     2.9409     4.2292
2015.2260     -6.04     -1.69     2.9162     4.1481
2015.2288     -6.54     -2.51     2.8775     4.1074
2015.2315     -5.92     -2.15     3.0192     4.3093
2015.2342     -6.35     -0.05     2.9107     4.1720
2015.2370     -5.87     -2.28     3.1194     4.4638
2015.2397     -6.00     -0.98     3.1601     4.5072
2015.2425     -4.72     -0.18     3.0954     4.4145
2015.2452     -2.34     -1.24     3.1593     4.5060
2015.2479     -4.89     -1.52     3.3064     4.7082
2015.2507     -4.56     -4.02     3.1700     4.4919
2015.2534     -5.29     -0.68     3.2233     4.6242
2015.2562     -6.22     0.40     2.9475     4.2073
2015.2589     -3.91     -0.13     3.1267     4.4557
2015.2616     -6.50     -1.80     3.1603     4.5412
2015.2644     -6.48     -0.90     2.7749     3.9491
2015.2671     -6.19     -1.08     2.8775     4.1095
2015.2699     -6.16     0.92     2.9505     4.2137
2015.2726     -5.41     0.22     3.0893     4.4067
2015.2753     -7.80     -1.12     3.0975     4.3864
2015.2781     -5.83     0.17     2.7796     3.9537
2015.2808     -5.92     -1.71     2.7795     3.9535
2015.2836     -5.17     0.82     2.7757     3.9506
2015.2863     -5.65     0.90     2.9161     4.1476
2015.2890     -5.09     -1.65     3.2225     4.6228
2015.2918     -5.37     1.79     3.1295     4.4491
2015.2945     -6.44     -0.41     3.0226     4.3156
2015.2973     -4.39     -1.36     2.9569     4.1880
2015.3000     -6.09     -1.33     3.1292     4.4492
2015.3027     -6.81     -1.23     3.2891     4.7476
2015.3055     -5.03     -1.54     3.0738     4.3759
2015.3082     -6.49     -1.99     2.8469     4.0491
2015.3110     -5.80     -0.22     2.7437     3.8901
2015.3137     -5.70     -0.70     3.1591     4.5029
2015.3164     -7.36     -2.77     3.0569     4.3458
2015.3192     -5.17     2.55     3.1199     4.4647
2015.3219     -5.53     -0.20     3.2960     4.7305
2015.3247     -5.32     -3.75     3.0576     4.3468
2015.3274     -6.16     -2.54     2.8773     4.1093
2015.3301     -4.32     1.13     3.1919     4.5651
2015.3329     -5.52     -0.19     3.2685     4.6739
2015.3356     -5.93     -0.43     2.9563     4.1879
2015.3384     -4.17     -1.64     2.9564     4.1904
2015.3411     -5.29     0.84     3.1039     4.4000
2015.3438     -5.20     -0.53     3.0633     4.3579
2015.3466     -5.50     2.00     2.8887     4.0960
2015.3493     -6.07     -1.74     3.3432     4.7463
2015.3521     -5.02     -1.30     3.3856     4.7958
2015.3548     -5.21     -0.54     2.9187     4.1485
2015.3575     -6.82     -2.11     3.0187     4.3059
2015.3603     -5.60     -0.97     3.1999     4.5742
2015.3630     -5.10     -2.52     3.5007     4.9989
2015.3658     -6.32     -3.23     2.9160     4.1474
2015.3685     -4.87     0.01     2.8479     4.0533
2015.3712     -6.40     -1.63     2.9570     4.1911
2015.3740     -5.08     -0.33     3.3803     4.7845
2015.3767     -4.86     -1.27     3.4418     4.9032
2015.3795     -4.51     -1.34     3.0969     4.3851
2015.3822     -4.70     -0.35     3.1681     4.4871
2015.3849     -6.21     -0.24     2.9161     4.1476
2015.3877     -4.38     -2.42     3.1955     4.5323
2015.3904     -4.50     -1.54     3.2099     4.5315
2015.3932     -6.09     -2.20     3.2325     4.6055
2015.3959     -4.90     2.34     3.0588     4.3502
2015.3986     -6.18     -0.84     3.5465     5.0631
2015.4014     -5.56     -0.26     3.3420     4.7439
2015.4041     -4.76     0.85     3.1261     4.4384
2015.4068     -4.95     -1.85     3.1697     4.4898
2015.4096     -4.80     1.43     3.5598     5.0577
2015.4123     -5.47     -1.62     3.1334     4.4557
2015.4151     -6.00     -1.19     3.1271     4.4452
2015.4178     -6.58     -0.85     3.4336     4.9212
2015.4205     -5.12     -0.40     2.9694     4.1792
2015.4233     -7.11     1.10     2.9567     4.1907
2015.4260     -3.88     -4.63     3.2425     4.5867
2015.4288     -5.43     -0.04     3.5123     5.0017
2015.4315     -5.89     0.93     3.1040     4.4005
2015.4342     -8.59     -1.77     3.3541     4.7695
2015.4370     -6.09     -0.69     3.6552     5.2047
2015.4397     -6.59     -2.16     2.9309     4.1403
2015.4425     -5.18     -1.80     3.2949     4.7271
2015.4452     -5.84     0.15     3.2790     4.6632
2015.4479     -4.19     -1.46     3.1394     4.4325
2015.4507     -5.37     -0.59     3.0660     4.3287
2015.4534     -4.84     -3.61     3.5659     5.0657
2015.4562     -3.95     -4.74     3.4011     4.7893
2015.4589     -5.16     -0.90     3.2484     4.5689
2015.4616     -7.48     0.48     3.4796     4.9398
2015.4644     -3.50     -2.48     3.3826     4.7879
2015.4671     -4.42     0.33     3.1751     4.5016
2015.4699     -1.67     -2.07     3.6353     5.1223
2015.4726     -4.17     -1.65     2.9978     4.2335
2015.4753     -5.56     -1.12     2.9691     4.1790
2015.4781     -4.20     -1.04     3.2823     4.6305
2015.4808     -4.12     -3.72     3.5342     4.9686
2015.4836     -4.49     -3.68     3.2452     4.5990
2015.4863     -4.48     -3.67     3.6244     5.1458
2015.4890     -3.87     -2.02     3.0998     4.3905
2015.4918     -6.18     0.04     2.9310     4.1407
2015.4945     -3.34     -1.15     3.3903     4.7705
2015.4973     -4.55     -1.19     3.0660     4.3287
2015.5000     -6.30     -1.47     3.1077     4.3715
2015.5027     -6.28     -0.56     3.0011     4.2400
2015.5055     -1.08     -1.11     3.6715     5.2222
2015.5082     -5.44     -0.27     3.2711     4.6462
2015.5110     -5.85     -1.60     3.3781     4.8171
2015.5137     -2.96     -2.89     3.8062     5.3840
2015.5164     -3.81     -4.08     3.4902     4.9586
2015.5192     -4.94     -3.99     3.4899     4.9249
2015.5219     -3.00     -4.26     3.2027     4.5489
2015.5247     -3.78     -2.94     3.4197     4.8608
2015.5274     -4.82     -2.50     3.3492     4.7272
2015.5301     -1.27     -4.23     3.9445     5.5779
2015.5329     -3.56     0.23     3.2385     4.5844
2015.5356     -5.15     -1.74     3.3627     4.7453
2015.5384     -4.71     -0.59     3.2457     4.5999
2015.5411     -6.04     -1.90     3.5205     4.9831
2015.5438     -1.34     -2.83     3.5855     5.1042
2015.5466     -4.24     -1.54     3.4905     4.9589
2015.5493     -6.40     -2.93     3.5337     4.9731
2015.5521     -3.77     -0.11     3.1988     4.5458
2015.5548     -4.50     0.63     3.5333     4.9723
2015.5575     -4.58     -0.58     3.6727     5.1664
2015.5603     -5.51     -1.46     3.1372     4.4281
2015.5630     -7.37     -4.74     3.5169     5.0066
2015.5658     -6.61     0.61     3.5634     5.0253
2015.5685     -4.44     -3.60     3.5614     5.0250
2015.5712     -6.80     -4.88     3.7046     5.2282
2015.5740     -5.03     -1.98     3.6332     5.1247
2015.5767     -5.90     -2.75     3.9055     5.5408
2015.5795     -3.23     -1.17     3.6368     5.1338
2015.5822     -3.77     -0.56     3.2877     4.6436
2015.5849     -5.05     -1.57     3.8129     5.3631
2015.5877     -4.81     -1.17     3.7352     5.2870
2015.5904     -5.10     0.30     3.6971     5.2077
2015.5932     -3.94     -1.27     3.4950     4.9345
2015.5959     -6.11     -2.67     3.5029     4.9139
2015.5986     -4.04     -8.34     3.8315     5.3935
2015.6014     -5.09     -0.99     3.3491     4.7266
2015.6041     -5.01     1.08     3.6306     5.1225
2015.6068     -6.69     -5.14     4.4859     6.3477
2015.6096     -5.17     -1.77     3.3338     4.6563
2015.6123     -1.62     1.47     4.1661     5.8587
2015.6151     -5.74     -2.28     3.7212     5.2242
2015.6178     -7.20     -1.00     3.3691     4.7240
2015.6205     -4.17     -4.46     3.4015     4.7795
2015.6233     -6.08     -2.18     3.3119     4.6516
2015.6260     -5.29     -3.48     3.2797     4.6302
2015.6288     -6.26     -1.62     3.5856     5.0330
2015.6315     -6.37     -1.79     3.1848     4.4756
2015.6342     -5.77     -0.17     3.0667     4.3299
2015.6370     -6.95     -2.75     3.1141     4.3794
2015.6397     -4.06     -0.16     3.0370     4.2704
2015.6425     -5.04     -1.13     3.3906     4.7694
2015.6452     -4.66     -2.23     3.2100     4.5321
2015.6479     -4.62     -1.29     3.3540     4.7357
2015.6507     -4.98     -4.06     3.3799     4.7861
2015.6534     -4.46     -2.98     3.5615     5.0263
2015.6562     -5.41     -1.29     3.2887     4.6111
2015.6589     -5.31     -2.86     3.2395     4.5887
2015.6616     -5.76     -2.52     3.0799     4.3190
2015.6644     -4.54     -1.60     3.2512     4.5708
2015.6671     -3.07     -1.14     3.0260     4.2868
2015.6699     -4.48     -1.07     3.0394     4.3107
2015.6726     -3.39     0.73     3.1738     4.4935
2015.6753     -5.42     -2.40     3.1420     4.4329
2015.6781     -5.12     -1.48     3.0068     4.2152
2015.6808     -5.88     -1.42     3.1251     4.3937
2015.6836     -5.06     -0.94     2.8264     3.9769
2015.6863     -5.41     -1.08     2.6835     3.7747
2015.6890     -3.37     -0.98     2.9951     4.2199
2015.6918     -4.62     -2.60     2.8966     4.0759
2015.6945     -5.07     -0.74     2.9692     4.1786
2015.6973     -5.32     -0.94     2.9694     4.1790
2015.7000     -6.39     -2.05     2.9364     4.1151
2015.7027     -5.31     -3.73     3.1595     4.4592
2015.7055     -5.93     -1.51     3.1375     4.4280
2015.7082     -4.22     -0.63     3.1715     4.4942
2015.7110     -7.06     -0.34     2.9032     4.0871
2015.7137     -5.59     -1.59     2.8280     3.9802
2015.7164     -4.82     -2.49     3.0120     4.2240
2015.7192     -4.85     -2.11     3.1036     4.3998
2015.7219     -4.13     -0.94     2.9035     4.0878
2015.7247     -4.46     -0.17     2.9667     4.1733
2015.7274     -4.77     -0.90     2.9948     4.2276
2015.7301     -5.60     -3.55     3.0378     4.2716
2015.7329     -4.98     -3.40     2.8284     3.9809
2015.7356     -5.03     -1.32     2.9262     4.1303
2015.7384     -5.48     -2.06     3.1371     4.4276
2015.7411     -4.22     -0.21     2.8970     4.0763
2015.7438     -6.03     -2.10     2.9999     4.2327
2015.7466     -5.66     -3.66     3.2788     4.6271
2015.7493     -7.65     -2.18     3.0674     4.3306
2015.7521     -5.60     -1.18     2.9962     4.2293
2015.7548     -5.18     -1.79     2.9959     4.2290
2015.7575     -5.19     0.79     2.9678     4.1754
2015.7603     -6.02     -0.58     2.8670     4.0163
2015.7630     -6.20     -1.52     2.6880     3.7785
2015.7658     -5.81     -2.18     2.7270     3.8198
2015.7685     -5.31     -0.91     2.6544     3.7187
2015.7712     -5.01     0.22     2.4887     3.4675
2015.7740     -5.00     -2.57     2.7550     3.8740
2015.7767     -6.64     -1.38     2.5426     3.5767
2015.7795     -4.78     -2.64     2.8648     4.0151
2015.7822     -5.19     -1.58     2.7660     3.8599
2015.7849     -4.96     -0.57     2.7554     3.8744
2015.7877     -6.09     -2.20     2.7952     3.9161
2015.7904     -6.11     1.00     2.6879     3.7834
2015.7932     -5.38     -2.11     2.7262     3.8183
2015.7959     -5.90     -0.37     2.8572     4.0358
2015.7986     -5.62     -1.43     2.7132     3.8315
2015.8014     -5.50     -3.62     2.8682     4.0212
2015.8041     -5.77     -2.54     2.7866     3.9367
2015.8068     -5.13     0.03     2.9476     4.2077
2015.8096     -4.91     -1.35     2.7263     3.8213
2015.8123     -3.92     -3.82     2.9256     4.1313
2015.8151     -4.91     -2.64     2.8262     3.9754
2015.8178     -4.93     -2.24     2.6876     3.7828
2015.8205     -4.82     -1.85     2.7540     3.8749
2015.8233     -4.79     -0.72     2.9032     4.0875
2015.8260     -5.08     -0.97     2.8603     4.0420
2015.8288     -4.98     -1.25     2.5553     3.5625
2015.8315     -4.89     -2.39     2.9960     4.2299
2015.8342     -5.56     -0.89     2.8010     3.9287
2015.8370     -5.49     -3.17     2.7251     3.8164
2015.8397     -5.58     -1.79     2.6458     3.7388
2015.8425     -5.78     -4.71     2.8388     3.9981
2015.8452     -3.66     -1.89     3.0693     4.3347
2015.8479     -5.63     -1.01     2.6249     3.6616
2015.8507     -5.97     -2.44     2.8321     3.9834
2015.8534     -6.16     -1.46     2.5118     3.5177
2015.8562     -5.70     -1.98     2.8565     4.0348
2015.8589     -5.93     -2.80     2.5125     3.5190
2015.8616     -5.66     -2.57     2.6547     3.7190
2015.8644     -6.02     -3.39     2.6142     3.6758
2015.8671     -5.91     -4.50     2.8316     3.9818
2015.8699     -6.51     -2.67     2.7550     3.8763
2015.8726     -5.59     -3.76     2.8252     3.9745
2015.8753     -5.57     -1.77     2.9251     4.1305
2015.8781     -5.64     -2.97     2.8151     3.9889
2015.8808     -4.63     0.42     2.7862     3.9334
2015.8836     -4.68     -1.18     2.5423     3.5760
2015.8863     -5.35     -1.84     2.7183     3.8369
2015.8890     -6.07     -2.81     2.7866     3.9370
2015.8918     -4.91     -3.51     2.6537     3.7175
2015.8945     -6.32     -3.87     2.5455     3.5780
2015.8973     -6.95     -2.32     2.5432     3.5778
2015.9000     -5.88     -2.72     2.5124     3.5186
2015.9027     -5.67     -1.08     2.5852     3.6202
2015.9055     -5.74     -2.27     2.5420     3.5757
2015.9082     -5.41     -1.73     2.7558     3.8751
2015.9110     -5.71     -1.36     2.5459     3.5787
2015.9137     -4.66     -2.44     2.9890     4.2493
2015.9164     -6.74     -2.18     2.7836     3.9316
2015.9192     -5.96     -3.50     2.7143     3.8333
2015.9219     -5.49     -1.65     2.7142     3.8329
2015.9247     -5.63     -1.66     2.8255     3.9744
2015.9274     -5.53     -1.93     2.7873     3.9380
2015.9301     -5.40     -1.71     2.6835     3.7747
2015.9329     -5.26     -2.77     2.6434     3.7343
2015.9356     -5.13     -1.48     2.7143     3.8334
2015.9384     -5.73     -3.13     2.6832     3.7744
2015.9411     -5.25     -0.61     2.9792     4.1955
2015.9438     -5.66     -1.71     2.9567     4.1908
2015.9466     -5.23     0.30     2.6533     3.7169
2015.9493     -7.50     -4.96     2.6839     3.7754
2015.9521     -7.11     -8.21     2.7947     3.9515
2015.9548     -7.96     -5.48     2.6142     3.6758
2015.9575     -5.83     -2.64     2.5027     3.5343
2015.9603     -5.27     -1.49     2.6831     3.7736
2015.9630     -5.47     -1.40     2.5855     3.6206
2015.9658     -5.67     -1.72     2.7069     3.8554
2015.9685     -5.62     0.09     2.7479     3.8932
2015.9712     -5.53     -1.50     2.7143     3.8333
2015.9740     -5.50     -0.80     2.5462     3.5790
2015.9767     -6.60     -1.52     2.5724     3.6336
2015.9795     -5.69     -1.32     2.5429     3.5766
2015.9822     -5.74     0.98     2.7180     3.8363
2015.9849     -6.23     -1.57     2.6835     3.7747
2015.9877     -5.71     -0.71     2.3019     3.2213
2015.9904     -6.04     -1.04     2.6139     3.6780
2015.9932     -5.80     -0.65     2.4724     3.4763
2015.9959     -6.05     -1.06     2.4733     3.4778
2015.9986     -5.71     -0.92     2.5027     3.5346
2016.0014     -5.84     0.16     2.4726     3.4789
2016.0041     -5.84     -0.93     2.5727     3.6344
2016.0068     -5.79     -0.63     2.5734     3.6354
2016.0096     -5.90     1.14     2.5729     3.6342
2016.0123     -5.68     -1.31     2.5013     3.5344
2016.0150     -6.04     -1.26     2.5371     3.6027
2016.0178     -6.43     -0.81     2.7192     3.8386
2016.0205     -5.31     -0.26     2.4724     3.4766
2016.0232     -6.75     -0.05     2.5793     3.6471
2016.0260     -6.20     -2.17     2.5334     3.5925
2016.0287     -6.00     -0.75     2.5328     3.5915
2016.0314     -6.46     -0.43     2.6391     3.7563
2016.0342     -5.92     -1.70     2.7136     3.8322
2016.0369     -6.19     -1.06     2.4724     3.4762
2016.0396     -5.80     -0.42     2.9562     4.1869
2016.0423     -6.08     -0.46     2.7056     3.8505
2016.0451     -6.43     -1.69     2.4426     3.4213
2016.0478     -6.47     0.20     2.5328     3.5918
2016.0505     -6.24     0.14     2.5336     3.5954
2016.0533     -6.53     0.10     2.4052     3.3807
2016.0560     -6.38     -0.08     2.7185     3.8375
2016.0587     -8.40     -1.89     2.6550     3.7550
2016.0615     -7.14     -0.47     2.5429     3.5770
2016.0642     -7.41     -1.57     2.4616     3.4928
2016.0669     -7.17     -0.73     2.3318     3.2785
2016.0697     -7.36     -1.26     2.5423     3.5760
2016.0724     -7.60     -1.23     2.6741     3.7934
2016.0751     -7.17     -1.16     2.5423     3.5757
2016.0779     -6.30     0.05     2.5737     3.6357
2016.0806     -7.09     -1.25     2.6110     3.7026
2016.0833     -6.65     -1.39     2.5023     3.5361
2016.0861     -5.89     -1.22     2.3602     3.3359
2016.0888     -6.29     -1.45     2.4309     3.4347
2016.0915     -6.35     -1.55     2.4617     3.4932
2016.0943     -6.90     -2.02     2.6747     3.7914
2016.0970     -7.00     -2.61     2.5721     3.6333
2016.0997     -6.62     -0.69     2.5025     3.5360
