#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2022.3027     -1.00     -3.23     4.9782     5.8903
2022.3055     2.28     -0.47     5.8045     6.7120
2022.3082     -1.21     -1.93     5.6361     6.3132
2022.3110     -2.81     -1.72     5.0514     5.9493
2022.3137     -2.26     -7.23     5.9000     6.9023
2022.3164     -2.37     -3.17     5.3005     6.2625
2022.3192     6.86     3.47     6.4474     7.2330
2022.3219     -2.74     -1.85     5.4071     6.3953
2022.3247     -2.12     -1.95     4.7906     5.6633
2022.3274     -0.80     -2.24     5.3058     6.2329
2022.3301     -3.75     -4.16     4.7453     5.5277
2022.3329     -0.48     -2.73     4.6829     5.5338
2022.3356     0.86     -1.22     4.9903     5.7294
2022.3384     0.74     -2.22     4.3989     5.2090
2022.3411     0.59     0.63     4.9493     5.7879
2022.3438     1.38     -1.27     4.9417     5.7724
2022.3466     0.39     -2.82     5.5564     6.4690
2022.3493     -2.37     -0.72     5.6197     6.5218
2022.3521     -1.65     -0.74     5.5574     6.6222
2022.3548     -0.44     0.52     5.0824     6.0206
2022.3575     -4.63     -0.62     5.7336     6.6319
2022.3603     2.36     3.19     5.1081     6.0370
2022.3630     0.26     -1.02     5.0262     5.9928
2022.3658     3.99     3.29     5.1358     6.0954
2022.3685     0.74     2.32     5.1263     6.0441
2022.3712     4.58     2.42     5.1522     6.1501
2022.3740     2.06     -1.98     5.3558     6.2241
2022.3767     3.86     -4.42     5.6697     6.5394
2022.3795     2.40     -0.39     5.8228     6.7757
2022.3822     0.35     -0.55     5.0469     5.8045
2022.3849     0.95     0.52     5.4628     6.4712
2022.3877     -1.88     -4.72     5.0237     5.8585
2022.3904     5.41     1.85     5.4397     6.2549
2022.3932     -0.16     -2.32     5.5024     6.4472
2022.3959     2.87     2.19     5.1469     5.9574
2022.3986     3.61     -2.73     5.6532     6.6688
2022.4014     0.35     0.15     5.6381     6.4692
2022.4041     0.42     0.94     5.0539     5.9923
2022.4068     1.06     -1.67     5.4486     6.3427
2022.4096     -1.47     -1.18     4.6587     5.5378
2022.4123     0.07     -1.73     5.2009     6.0314
2022.4151     -1.89     -3.31     5.2218     6.2415
2022.4178     -0.66     0.94     4.4016     5.3246
2022.4205     -0.32     0.46     4.7559     5.6713
2022.4233     0.66     -0.99     5.3931     6.2355
2022.4260     -0.53     0.57     4.3758     5.1848
2022.4288     1.66     -0.35     4.3725     5.0849
2022.4315     1.68     -0.49     5.1473     6.1471
2022.4342     2.24     -0.20     4.0478     4.9555
2022.4370     0.12     1.37     5.4286     6.4616
2022.4397     0.92     -1.41     4.8754     5.8347
2022.4425     0.69     1.07     4.6421     5.5698
2022.4452     -0.24     1.66     4.6517     5.4887
2022.4479     1.05     0.60     5.6558     6.5244
2022.4507     1.69     -0.07     3.6953     4.4756
2022.4534     2.66     2.63     4.7614     5.6928
2022.4562     -0.50     -0.36     5.3294     6.3083
2022.4589     -0.47     -1.53     5.3264     6.0835
2022.4616     -2.74     -1.57     4.4098     5.3035
2022.4644     -2.33     -2.88     5.4148     6.2934
2022.4671     -1.62     0.80     5.1559     6.1149
2022.4699     2.33     0.68     4.7911     5.6979
2022.4726     -0.81     0.69     5.0684     6.0484
2022.4753     3.10     3.52     4.0396     4.9450
2022.4781     1.06     2.03     4.7039     5.5171
2022.4808     1.12     -1.79     4.7165     5.6354
2022.4836     -0.53     -0.89     4.2979     5.1545
2022.4863     -0.26     -0.09     4.7741     5.7098
2022.4890     1.42     3.48     4.5994     5.5730
2022.4918     1.91     1.79     4.9974     6.0759
2022.4945     0.16     0.08     4.7434     5.6766
2022.4973     1.15     0.42     4.3570     5.3010
2022.5000     -0.34     2.34     5.5024     6.5443
2022.5027     -1.99     -1.21     5.5912     6.7363
2022.5055     -1.90     1.53     5.4104     6.4370
2022.5082     -2.69     -0.45     5.3888     6.4962
2022.5110     -0.09     -2.98     5.7726     7.0411
2022.5137     -2.83     -2.50     5.6062     6.7924
2022.5164     0.86     -2.82     4.8577     5.9691
2022.5192     -3.27     3.81     4.7404     5.8225
2022.5219     0.16     3.29     4.8656     6.0179
2022.5247     -0.72     -2.47     4.9353     5.8866
2022.5274     -0.95     4.47     4.4335     5.5096
2022.5301     0.94     -0.26     5.2879     6.2863
2022.5329     3.26     5.15     5.0835     6.2149
2022.5356     1.62     3.24     4.9365     6.0311
2022.5384     -1.06     0.05     4.6101     5.6601
2022.5411     -3.27     0.80     4.4544     5.4535
2022.5438     -4.42     -2.51     5.0730     6.0821
2022.5466     -2.79     -0.32     5.1716     6.2137
2022.5493     -0.79     2.32     4.8327     5.8504
2022.5521     2.57     3.07     4.5324     5.4075
2022.5548     1.68     3.40     5.4536     6.5389
2022.5575     -2.28     1.41     4.6557     5.6773
2022.5603     -1.67     3.37     4.8249     5.8263
2022.5630     -0.53     2.50     5.2820     6.2827
2022.5658     -3.58     -4.11     4.5950     5.5276
2022.5685     -0.66     -1.04     4.6798     5.6734
2022.5712     -0.72     -0.50     5.5647     6.5208
2022.5740     -1.99     1.75     5.2519     6.3519
2022.5767     -4.45     1.11     5.6844     6.8244
2022.5795     -0.73     -2.01     4.7859     5.8054
2022.5822     -0.53     0.52     4.6469     5.5974
2022.5849     -1.90     4.32     4.5491     5.4712
2022.5877     0.51     0.75     4.5691     5.5360
2022.5904     -0.92     0.04     4.6075     5.6212
2022.5932     2.84     8.10     5.2060     6.3345
2022.5959     0.58     4.20     5.0557     5.9926
2022.5986     2.14     4.10     5.4308     6.5012
2022.6014     -1.86     4.17     5.2238     6.3524
2022.6041     -2.20     0.47     5.1758     6.2166
2022.6068     0.58     3.73     5.4130     6.5541
2022.6096     -3.94     -0.19     4.7681     5.7434
2022.6123     -1.79     1.08     5.2853     6.3888
2022.6151     -1.25     -1.76     5.6071     6.7577
2022.6178     1.95     7.33     4.8917     5.8625
2022.6205     0.33     -2.60     5.2231     6.2423
2022.6233     1.86     5.16     5.8302     6.9640
2022.6260     0.43     4.16     5.3921     6.3421
2022.6288     -1.14     -1.56     4.8994     5.9478
2022.6315     -3.26     2.98     5.3410     6.4263
2022.6342     -0.33     3.68     5.8604     6.9287
2022.6370     -4.24     -0.79     5.8662     7.0425
2022.6397     0.09     1.93     5.1264     6.0444
2022.6425     -0.09     3.70     4.7193     5.6108
2022.6452     -1.60     5.02     5.3345     6.3438
2022.6479     -0.33     -2.59     5.6982     6.8067
2022.6507     0.48     -0.02     5.6622     6.7876
2022.6534     1.11     5.39     5.3273     6.4073
2022.6562     -1.05     2.17     4.5730     5.5380
2022.6589     -1.33     1.93     4.5578     5.4656
2022.6616     -2.91     3.33     5.1083     6.0208
2022.6644     -0.93     2.39     4.8373     5.8338
2022.6671     -2.82     1.91     4.1599     5.0964
2022.6699     -3.22     0.99     4.5795     5.5054
2022.6726     -1.47     2.83     4.8304     5.8200
2022.6753     0.67     4.09     4.3913     5.2609
2022.6781     -0.31     1.67     4.5580     5.4831
2022.6808     -0.20     2.05     4.5208     5.2206
2022.6836     -2.32     1.53     4.0236     4.8833
2022.6863     -0.77     1.72     4.6115     5.5118
2022.6890     -1.21     4.33     4.1884     4.9842
2022.6918     -1.53     -1.13     5.0121     5.8290
2022.6945     -0.82     2.56     4.5305     5.3792
2022.6973     -2.82     -0.54     4.8375     5.6884
2022.7000     1.60     4.18     4.4629     5.2870
2022.7027     -0.21     2.88     4.2089     5.0505
2022.7055     -3.12     3.36     4.6506     5.4881
2022.7082     -1.03     1.17     4.7910     5.6634
2022.7110     -1.05     3.67     4.8747     5.8081
2022.7137     -0.34     1.11     4.2411     5.1240
2022.7164     -1.85     3.32     5.5155     6.4939
2022.7192     1.15     0.36     4.7234     5.4987
2022.7219     -1.16     0.89     4.3532     5.1841
2022.7247     -2.37     0.21     5.0085     5.9356
2022.7274     0.14     2.65     4.6165     5.5250
2022.7301     -2.88     0.83     4.7530     5.5780
2022.7329     -1.73     1.15     4.3181     5.1462
2022.7356     -2.44     4.28     4.4003     5.2095
2022.7384     -2.51     2.59     4.6673     5.5829
2022.7411     -1.48     0.44     5.3081     6.3019
2022.7438     -2.00     1.50     4.4631     5.2583
2022.7466     0.63     0.93     4.2433     5.1252
2022.7493     -0.85     2.55     4.9639     5.8413
2022.7521     -3.04     2.87     4.7437     5.6073
2022.7548     -1.80     2.23     5.3219     6.1759
2022.7575     -2.29     2.72     4.0355     4.8141
2022.7603     -0.63     1.67     4.3036     5.2021
2022.7630     -0.27     0.31     4.5044     5.2660
2022.7658     -1.28     1.43     4.7100     5.5326
2022.7685     0.67     3.88     4.8237     5.4867
2022.7712     -2.23     3.48     5.0061     5.8649
2022.7740     -0.36     1.11     4.5644     5.3427
2022.7767     -1.57     -1.65     4.4884     5.2903
2022.7795     -1.83     0.21     4.0647     4.8627
2022.7822     -0.40     3.44     4.3470     5.1093
2022.7849     -1.41     0.25     4.3842     5.1176
2022.7877     0.84     2.48     3.8606     4.6078
2022.7904     -0.96     2.97     4.1413     4.9284
2022.7932     -0.89     3.02     4.0320     4.7562
2022.7959     -2.96     1.65     4.4827     5.1991
2022.7986     -2.63     0.58     4.3048     5.0588
2022.8014     -0.70     4.78     5.0128     5.8293
2022.8041     -0.03     2.05     4.4647     5.2591
2022.8068     0.81     4.35     4.0999     4.8645
2022.8096     -1.15     3.96     4.5726     5.3908
2022.8123     -0.99     2.00     4.1873     4.9832
2022.8151     -0.71     3.85     4.4461     5.2340
2022.8178     1.27     4.55     4.6230     5.3315
2022.8205     -1.57     2.71     4.2793     5.1328
2022.8233     -1.03     2.54     3.9829     4.8435
2022.8260     -0.17     7.23     4.1654     4.9584
2022.8288     -1.29     -0.80     4.6227     5.3745
2022.8315     -0.73     2.91     3.8844     4.6765
2022.8342     0.11     3.73     4.0827     4.8556
2022.8370     -1.60     -0.32     4.3409     5.0939
2022.8397     -2.33     0.57     4.2928     5.0410
2022.8425     1.89     4.09     4.2032     5.0038
2022.8452     -1.27     0.22     4.4035     5.2887
2022.8479     -1.26     1.11     4.3744     5.1769
2022.8507     -1.69     1.50     3.9218     4.7970
2022.8534     -1.43     -0.08     5.0133     5.8299
2022.8562     -0.42     -1.20     3.9022     4.5864
2022.8589     -2.46     2.06     4.0695     4.8760
2022.8616     -2.67     1.29     4.0329     4.7567
2022.8644     -1.98     4.51     4.5454     5.4319
2022.8671     -4.21     2.13     4.1453     5.0078
2022.8699     -4.32     3.22     4.3292     5.1285
2022.8726     -4.62     -0.01     4.4253     5.1679
2022.8753     -2.27     4.25     4.5408     5.3144
2022.8781     -2.26     3.21     4.0592     4.8603
2022.8808     -3.05     2.87     4.0005     4.8223
2022.8836     -2.20     -0.02     3.8488     4.5923
2022.8863     -0.66     0.61     3.8937     4.6814
2022.8890     -2.61     1.87     4.1623     5.0261
2022.8918     -4.19     0.74     4.2757     5.2003
2022.8945     -5.50     -0.01     4.2380     5.0795
2022.8973     -5.60     -0.10     4.0077     4.7986
2022.9000     -2.23     1.41     3.6611     4.5487
2022.9027     -1.78     -0.03     4.0406     4.8740
2022.9055     -4.94     0.56     3.9610     4.7743
2022.9082     -4.58     -0.49     3.7206     4.5464
2022.9110     -4.66     0.77     4.6902     5.6479
2022.9137     -6.48     0.64     4.1656     4.9992
2022.9164     -2.92     1.26     4.6040     5.4328
2022.9192     -0.19     1.66     3.7776     4.5764
2022.9219     -3.02     -0.76     4.0848     4.8566
2022.9247     -4.84     0.90     4.0009     4.7832
2022.9274     -3.34     -0.44     4.2653     5.0808
2022.9301     -3.18     -0.76     3.9919     4.7784
2022.9329     -1.95     0.66     4.2580     4.9915
2022.9356     -4.11     -2.11     4.0010     4.7834
2022.9384     -3.01     -0.35     3.8006     4.6053
2022.9411     -2.91     -0.12     4.1425     4.9288
2022.9438     -3.01     -3.18     4.1586     4.9799
2022.9466     -2.97     -1.08     4.1803     5.0071
2022.9493     -1.77     0.03     4.3293     5.1602
2022.9521     -19.16     -6.48     4.2202     5.0572
2022.9548     -5.66     -2.51     4.5522     5.3262
2022.9575     -4.27     0.09     4.2817     5.1345
2022.9603     -1.01     2.25     4.1033     5.0249
2022.9630     -3.69     -0.36     3.9433     4.7528
2022.9658     -6.26     -3.31     4.1802     5.0069
2022.9685     -2.78     -2.01     4.2655     5.0812
2022.9712     -5.91     -2.00     4.2201     5.0568
2022.9740     -4.32     -4.00     4.3401     5.2120
2022.9767     -3.24     -1.06     4.2416     5.1243
2022.9795     -1.34     -2.52     4.4048     5.2560
2022.9822     1.26     4.61     4.2421     5.1247
2022.9849     2.22     0.61     4.0079     4.7993
2022.9877     -0.96     1.03     4.1249     4.9051
2022.9904     -3.82     -0.37     4.0246     4.8885
2022.9932     -1.30     0.45     4.0166     4.7304
2022.9959     -2.70     -0.38     4.1000     4.8648
2022.9986     -3.26     -0.68     4.2833     5.1359
2023.0014     -3.20     -0.50     4.4500     5.2708
2023.0041     -4.89     1.71     4.2662     5.0722
2023.0068     -8.77     -2.14     4.1122     4.8882
2023.0096     -0.51     1.79     3.9633     4.7758
2023.0123     -1.91     -0.83     4.0632     4.8290
2023.0151     -3.84     -3.11     4.0408     4.7607
2023.0178     -2.43     -2.44     3.9455     4.6449
2023.0205     -1.73     -1.59     3.7682     4.4582
2023.0233     -2.36     -1.80     3.9173     4.6832
2023.0260     -3.03     -2.79     3.9636     4.7020
2023.0288     -4.20     -1.51     4.6866     5.6073
2023.0315     4.47     0.67     4.2250     4.9173
2023.0342     1.61     -3.10     4.7642     5.5504
2023.0370     3.20     1.43     4.1925     4.8788
2023.0397     5.03     1.26     4.2900     4.9687
2023.0425     -4.12     -1.48     4.4106     5.1498
2023.0452     -6.09     0.50     4.4469     5.2354
2023.0479     -1.93     1.30     4.6974     5.5134
2023.0507     2.57     -2.67     4.3032     5.0464
2023.0534     0.22     -2.03     4.0412     4.8331
2023.0562     0.91     2.96     4.7814     5.5063
2023.0589     2.40     1.18     4.4876     5.2459
2023.0616     -0.57     -0.91     4.3684     5.1364
2023.0644     -8.40     -3.31     4.2698     4.9422
2023.0671     -2.71     -5.01     4.8138     5.5896
2023.0699     -1.35     -1.84     4.4027     5.1398
2023.0726     -5.94     -0.33     4.5862     5.4091
2023.0753     -4.05     -2.23     4.2451     4.9439
2023.0781     -2.94     -1.20     4.2441     4.8627
2023.0808     -3.47     -1.34     3.7835     4.4798
2023.0836     -3.05     -3.09     4.3822     5.1736
2023.0863     1.71     -3.30     4.5780     5.3068
2023.0890     -3.49     0.11     5.0236     5.8359
2023.0918     1.39     1.49     4.4997     5.1550
2023.0945     4.70     -1.36     4.6312     5.2402
2023.0973     -0.10     -4.32     4.0810     4.8813
2023.1000     -0.81     -2.08     4.6318     5.3179
2023.1027     3.06     -0.17     4.6382     5.4264
2023.1055     -2.35     -2.13     4.2021     4.9610
2023.1082     -5.77     -5.18     4.3526     5.0850
2023.1110     -0.79     -1.64     4.7434     5.5299
2023.1137     2.34     -3.30     5.0238     5.8025
2023.1164     -0.02     2.09     5.2630     5.9793
2023.1192     -2.62     -2.38     4.7231     5.4977
2023.1219     -3.64     -4.10     5.8393     6.0974
2023.1247     3.31     3.10     5.2380     6.1161
2023.1274     -2.35     -4.41     4.9781     5.8641
2023.1301     -1.98     -2.93     4.9278     5.6844
2023.1329     -0.67     -3.08     4.2204     5.0283
2023.1356     -3.37     -5.40     5.1103     5.7973
2023.1384     -3.49     -3.27     4.3300     5.1607
2023.1411     -3.61     -0.10     4.2344     4.8571
2023.1438     4.11     4.89     4.3201     5.0672
2023.1466     -1.54     -1.72     4.2600     5.0348
2023.1493     -3.26     -1.48     4.4581     5.1764
2023.1521     -2.50     -1.32     4.7453     5.4551
2023.1548     3.77     4.44     4.5425     5.2875
2023.1575     -0.35     2.02     4.9300     5.7234
2023.1603     1.44     1.97     4.6081     5.3993
2023.1630     -1.02     -1.64     5.0103     5.7957
2023.1658     1.21     0.43     4.3429     5.0683
2023.1685     -1.23     -1.98     4.2556     4.9221
2023.1712     -4.73     -3.15     4.4244     5.0833
2023.1740     -1.66     -3.81     4.5079     5.3118
2023.1767     -0.95     -2.51     4.6555     5.3831
2023.1795     2.71     -4.79     5.3084     5.9524
2023.1822     -4.43     -3.68     4.4415     5.1897
2023.1849     -0.39     3.41     4.6015     5.3541
2023.1877     1.24     1.15     5.8106     6.4801
2023.1904     -0.78     -1.52     5.4464     5.9391
2023.1932     -0.96     1.90     4.5467     5.3232
2023.1959     -1.72     -5.55     6.0181     6.4044
2023.1986     -5.21     -3.15     4.8111     5.4269
2023.2014     -0.26     -0.53     4.4891     5.2467
2023.2041     -0.96     -2.44     5.6213     6.1210
2023.2068     -8.01     -5.26     4.7971     5.5596
2023.2096     -1.85     -5.83     5.0044     5.7922
2023.2123     0.21     0.57     4.9899     5.6477
2023.2151     -1.51     0.37     5.0287     5.8480
2023.2178     -1.35     -4.56     5.7408     6.1920
2023.2205     2.39     -1.72     4.6837     5.3799
2023.2233     -0.77     -3.07     6.0352     6.5957
2023.2260     -5.26     -3.25     4.5999     5.4987
2023.2288     -4.57     -4.49     5.1415     5.8635
2023.2315     5.68     0.59     5.3034     6.0691
2023.2342     2.22     3.16     4.6333     5.4346
2023.2370     0.00     0.34     4.6821     5.3230
2023.2397     -0.76     -1.76     5.0502     5.7630
2023.2425     1.07     0.59     4.7959     5.5586
2023.2452     -5.46     -3.31     4.3128     5.1068
2023.2479     -0.68     -2.31     5.0883     5.8190
2023.2507     1.27     -1.05     5.1957     5.8744
2023.2534     -0.05     -2.71     5.3879     6.0085
2023.2562     -0.80     -3.62     4.5975     5.3177
2023.2589     -3.58     -4.66     5.2819     5.9478
2023.2616     -4.06     -3.56     5.2363     5.9634
2023.2644     -5.20     -0.02     4.7825     5.5069
2023.2671     -1.43     0.02     4.7446     5.4962
2023.2699     -2.88     -0.71     5.5121     6.0034
2023.2726     6.82     2.75     5.3363     6.0487
2023.2753     -5.46     -3.82     5.0430     5.8691
2023.2781     -10.10     -3.24     5.2299     5.9951
2023.2808     -8.49     -7.60     6.7314     7.4375
2023.2836     -4.46     -1.11     5.5753     6.2417
2023.2863     -1.98     -3.44     5.0408     5.7922
2023.2890     -6.50     -7.81     6.2954     6.8965
2023.2918     4.12     -6.74     5.2815     6.0854
2023.2945     -1.03     0.12     5.7176     6.5654
2023.2973     0.73     0.04     5.1905     5.9385
2023.3000     1.03     1.31     5.2656     6.0767
2023.3027     -3.76     -2.82     5.4898     6.2448
2023.3055     3.59     -1.25     4.8204     5.5811
2023.3082     -4.05     -1.88     4.7374     5.5480
2023.3110     -2.90     -0.22     5.2804     6.2674
2023.3137     -8.51     -7.84     5.2777     5.9875
2023.3164     -0.52     4.94     5.4788     6.2086
2023.3192     -1.48     -0.44     4.6410     5.5111
2023.3219     1.49     -4.90     6.1284     6.6994
2023.3247     -3.20     -0.35     5.2380     5.9644
2023.3274     -0.52     -0.29     5.0563     5.8463
2023.3301     -5.50     -0.56     5.0749     5.8867
2023.3329     -0.41     -1.99     4.8383     5.7162
2023.3356     -1.66     -0.77     4.7071     5.5192
2023.3384     -0.99     0.65     5.2835     6.2297
2023.3411     4.02     0.95     5.6149     6.4708
2023.3438     -3.68     -5.38     5.6043     6.3747
2023.3466     -5.21     -0.37     4.8835     5.7820
2023.3493     0.61     1.02     5.3505     6.1129
2023.3521     -3.82     -2.84     5.5079     6.2965
2023.3548     -2.54     -4.79     5.4278     6.2349
2023.3575     -3.57     -2.80     4.8104     5.4699
2023.3603     -9.37     -0.76     5.2973     6.1917
2023.3630     -1.65     0.51     4.8036     5.6094
2023.3658     -0.53     -0.98     4.5815     5.3801
2023.3685     0.47     -0.03     5.6593     6.6322
2023.3712     -5.80     -4.02     5.1194     5.9113
2023.3740     0.54     -0.44     4.7657     5.6951
2023.3767     0.92     1.50     4.6984     5.4849
2023.3795     -3.48     -3.96     5.1747     6.0394
2023.3822     -1.48     -5.63     5.0222     5.9881
2023.3849     -4.64     -5.80     4.9638     5.8416
2023.3877     -2.07     -0.92     4.4893     5.3304
2023.3904     -1.13     -0.47     4.5494     5.2910
2023.3932     -0.31     -0.71     5.4582     6.2124
2023.3959     -0.25     1.86     5.7408     6.5413
2023.3986     -6.63     -3.11     5.2113     5.9969
2023.4014     -1.74     -2.77     4.7805     5.6579
2023.4041     -4.71     0.19     5.0822     5.9476
2023.4068     1.15     -1.36     4.7187     5.4398
2023.4096     -3.00     -1.27     5.3708     6.0208
2023.4123     -4.25     1.59     6.0030     6.9594
2023.4151     -2.89     -1.19     5.8419     6.8309
2023.4178     -0.34     0.25     5.3634     6.0262
2023.4205     -3.12     -0.65     5.3323     6.1953
2023.4233     -4.67     -1.60     5.8672     6.6071
2023.4260     -1.25     -1.54     5.4640     6.3111
2023.4288     -1.27     -1.12     4.7368     5.6342
2023.4315     -1.37     -1.50     4.6615     5.4938
2023.4342     1.46     1.50     4.9976     5.7768
2023.4370     0.25     -1.26     4.9980     5.7771
2023.4397     -0.38     -1.47     5.2531     6.0585
2023.4425     -0.82     1.45     5.1909     5.7818
2023.4452     -0.96     -1.35     4.9831     5.7555
2023.4479     0.11     -2.73     5.2918     6.1962
2023.4507     -1.87     -1.05     5.3683     6.2013
2023.4534     0.42     -1.15     5.7930     6.8199
2023.4562     -2.57     0.01     5.3094     6.3031
2023.4589     -0.79     -1.24     5.1197     6.0244
2023.4616     1.53     0.90     5.7419     6.5897
2023.4644     -1.96     0.78     5.1870     5.9796
2023.4671     0.18     -1.38     5.2845     5.9910
2023.4699     -4.12     1.86     5.4802     6.3718
2023.4726     -1.28     0.71     5.3336     5.9375
2023.4753     -3.24     0.32     6.0572     7.1344
2023.4781     0.10     6.41     5.6620     6.7549
2023.4808     0.12     -0.86     5.2457     6.2096
2023.4836     1.91     -0.18     4.6835     5.7518
2023.4863     1.87     0.08     4.9055     5.8808
2023.4890     -1.56     2.52     4.8424     5.8184
2023.4918     1.63     3.00     4.7970     5.6936
2023.4945     0.89     0.76     4.7728     5.7543
2023.4973     -0.84     1.30     4.8271     5.7520
2023.5000     2.10     1.27     4.8650     5.6056
2023.5027     -0.83     -1.67     4.6341     5.6069
2023.5055     1.91     2.00     5.7453     6.7438
2023.5082     -1.30     0.31     4.9667     5.9584
2023.5110     -2.63     -1.50     4.7979     5.7789
2023.5137     -0.39     0.29     4.4178     5.2918
2023.5164     -0.75     -2.54     4.7907     5.8095
2023.5192     -0.27     -0.97     4.6944     5.5033
2023.5219     -0.09     -2.76     4.5968     5.5289
2023.5247     -1.35     -0.95     5.3429     6.3160
2023.5274     0.20     -4.02     4.7797     5.7851
2023.5301     0.41     2.82     5.2817     6.2385
2023.5329     1.20     -1.75     4.9010     5.8682
2023.5356     -0.77     0.23     5.0473     6.0042
2023.5384     0.16     0.67     6.3879     7.3282
2023.5411     1.37     2.67     5.8901     6.7071
2023.5438     2.81     0.70     5.2968     6.3356
2023.5466     -0.37     -0.07     5.5014     6.3594
2023.5493     1.44     2.12     5.4186     6.3027
2023.5521     1.83     0.79     4.9504     5.8540
2023.5548     -0.91     -0.37     5.4194     6.1930
2023.5575     -3.90     -0.10     5.2815     6.1543
2023.5603     -3.35     -5.16     6.1983     6.6983
2023.5630     1.53     1.27     5.2793     6.1632
2023.5658     -2.78     -0.41     5.0640     5.9659
2023.5685     -2.28     0.13     5.3849     6.2212
2023.5712     1.53     -0.98     5.3827     6.4799
2023.5740     -0.63     -3.31     4.6518     5.4891
2023.5767     1.78     2.33     5.3274     6.2538
2023.5795     -0.19     3.57     4.9435     5.9712
2023.5822     -4.26     -3.27     5.5795     6.3921
2023.5849     0.09     -0.53     6.1035     7.1260
2023.5877     -1.32     -1.22     5.4927     6.4526
2023.5904     0.45     -1.74     4.9829     5.9021
2023.5932     0.16     0.10     4.9274     5.8286
2023.5959     3.15     -3.90     6.0054     6.8769
2023.5986     -0.94     2.18     5.7993     6.4221
2023.6014     0.52     2.30     5.2185     6.0868
2023.6041     0.40     5.02     5.6574     6.5861
2023.6068     0.23     -0.46     5.4569     6.5608
2023.6096     1.65     2.75     6.0521     6.7131
2023.6123     -0.69     2.50     5.1663     6.2018
2023.6151     0.34     -0.10     5.9884     6.7827
2023.6178     -1.38     -2.97     5.8423     6.9393
2023.6205     2.31     8.30     7.6917     8.4603
2023.6233     -0.45     2.66     5.6379     6.6427
2023.6260     1.00     4.41     6.3750     7.1645
2023.6288     -0.16     -3.05     5.9683     6.9936
2023.6315     -2.69     -3.01     5.6437     6.5072
2023.6342     -2.61     -0.13     4.8828     5.8128
2023.6370     -0.39     1.79     6.0029     6.9590
2023.6397     3.35     3.74     5.9841     6.7516
2023.6425     -3.09     0.06     5.8479     6.7581
2023.6452     -1.72     -1.52     5.1791     6.1121
2023.6479     -1.81     0.03     5.1650     6.1322
2023.6507     -6.99     -2.19     5.3472     6.3624
2023.6534     -3.20     0.25     6.6829     7.5903
2023.6562     0.78     0.60     4.9417     5.7724
2023.6589     -2.04     1.91     4.5807     5.4357
2023.6616     -4.38     -1.46     4.9450     5.7045
2023.6644     -1.25     0.74     5.3015     6.2628
2023.6671     -2.24     -1.54     5.1045     5.9766
2023.6699     -0.93     -2.58     5.3189     6.1417
2023.6726     -2.28     -2.33     5.0524     6.0156
2023.6753     -2.83     4.06     4.9462     5.8585
2023.6781     1.11     1.71     5.1972     6.2065
2023.6808     -2.00     4.42     5.4426     6.3261
2023.6836     -1.20     2.52     5.9054     6.6718
2023.6863     -0.14     1.58     4.8247     5.6685
2023.6890     -3.15     3.47     6.3157     7.2002
2023.6918     -3.26     2.04     5.3445     6.1485
2023.6945     -3.92     -0.13     4.9982     5.8753
2023.6973     -3.52     -0.26     4.8695     5.7973
2023.7000     0.43     3.49     5.4928     6.2910
2023.7027     -3.90     -1.91     4.4998     5.4073
2023.7055     -2.08     2.07     5.0217     5.9879
2023.7082     -1.66     0.31     5.2343     6.1482
2023.7110     -3.95     1.00     4.6431     5.4719
2023.7137     -1.35     0.25     4.7876     5.6967
2023.7164     -2.43     -1.36     4.6206     5.4426
2023.7192     -1.01     5.26     4.9428     5.7803
2023.7219     -0.15     4.01     5.1762     6.1105
2023.7247     -3.70     -0.61     4.5714     5.3907
2023.7274     -4.09     2.78     5.1869     5.9648
2023.7301     -3.91     1.43     4.9690     5.7004
2023.7329     -0.28     1.81     4.6179     5.4829
2023.7356     -2.09     -0.10     4.9728     5.8529
2023.7384     -4.97     -3.15     5.3344     6.1585
2023.7411     -0.79     3.46     4.7987     5.6946
2023.7438     1.29     -0.82     5.3978     6.3828
2023.7466     -0.67     2.50     5.6848     6.5157
2023.7493     -1.13     -3.66     5.7897     6.5453
2023.7521     -1.51     2.42     5.1915     5.9737
2023.7548     2.06     3.49     6.2595     6.8755
2023.7575     -2.75     0.82     5.4252     6.1053
2023.7603     -3.02     1.03     4.9428     5.7734
2023.7630     -3.34     -0.27     5.7775     6.5678
2023.7658     -2.93     -0.39     5.0519     5.7990
2023.7685     0.15     7.57     5.0503     5.9084
2023.7712     -5.60     -2.69     5.7487     6.6366
2023.7740     -3.39     1.31     5.2495     6.1658
2023.7767     -2.19     -0.27     5.5644     6.3403
2023.7795     -0.78     1.45     4.2751     5.1305
2023.7822     -4.20     0.78     5.6901     6.3081
2023.7849     -3.06     0.80     5.4174     6.3023
2023.7877     -0.55     6.37     4.9886     5.7186
2023.7904     1.33     0.74     5.8393     6.6729
2023.7932     -0.27     1.08     4.9073     5.4922
2023.7959     -1.95     0.33     5.2627     6.0751
2023.7986     -0.74     2.33     5.8218     6.7663
2023.8014     -4.08     4.40     4.8617     5.6412
2023.8041     -6.72     1.69     4.8870     5.6721
2023.8068     -0.41     5.69     4.7231     5.5394
2023.8096     -3.69     -1.10     4.5243     5.2541
2023.8123     -3.25     -1.34     4.6556     5.3834
2023.8151     -2.06     -1.14     5.8019     6.8544
