#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2023.7849     -14.73     9.90     4.2534     6.3860
2023.7877     -13.55     10.91     4.0459     6.1012
2023.7904     -13.24     9.28     4.1518     6.1473
2023.7932     -14.22     9.20     3.7603     5.5195
2023.7959     -16.01     9.42     4.2097     6.2206
2023.7986     -12.82     10.48     4.0560     5.9654
2023.8014     -14.07     10.50     4.0117     5.9627
2023.8041     -12.13     9.91     4.1399     6.1300
2023.8068     -10.18     10.40     3.8133     5.5269
2023.8096     -11.14     7.45     3.4122     5.0457
2023.8123     -13.17     10.23     3.9301     6.0098
2023.8151     -9.99     7.66     3.9100     5.7658
2023.8178     -13.97     11.94     3.9954     5.8929
2023.8205     -12.00     8.16     3.7159     5.3518
2023.8233     -13.20     8.90     3.6553     5.2206
2023.8260     -11.54     7.04     3.7052     5.2885
2023.8288     -11.83     5.79     3.7202     5.5625
2023.8315     -12.58     5.97     3.9917     5.8781
2023.8342     -12.30     3.31     3.7772     5.5911
2023.8370     -13.45     10.37     4.0024     5.9469
2023.8397     -15.37     10.37     4.1215     6.0520
2023.8425     -12.80     3.70     3.9086     5.7098
2023.8452     -14.23     8.10     4.3317     6.3328
2023.8479     -12.35     5.67     3.7219     5.3574
2023.8507     -12.20     6.69     3.5811     5.1687
2023.8534     -12.81     7.67     3.8734     5.6143
2023.8562     -12.05     7.16     3.8376     5.4617
2023.8589     -12.89     7.58     3.6299     5.1808
2023.8616     -14.52     8.54     3.8301     5.5578
2023.8644     -14.13     8.69     3.7166     5.3560
2023.8671     -12.59     9.07     3.6853     5.4201
2023.8699     -12.60     10.22     3.2280     4.7038
2023.8726     -12.73     9.99     3.8562     5.5378
2023.8753     -10.86     9.83     3.8953     5.6924
2023.8781     -13.44     11.76     3.5579     5.0884
2023.8808     -11.75     12.04     3.6129     5.1080
2023.8836     -12.45     9.56     3.3492     4.8095
2023.8863     -11.70     9.94     3.4443     4.9941
2023.8890     -11.94     8.87     3.8456     5.4754
2023.8918     -11.41     8.67     3.5213     5.0565
2023.8945     -12.71     10.50     3.4436     4.9923
2023.8973     -13.40     7.99     3.7158     5.3502
2023.9000     -13.27     12.16     3.8661     5.7104
2023.9027     -12.15     8.83     3.5756     5.1630
2023.9055     -14.89     10.58     3.6488     5.4190
2023.9082     -12.40     6.91     3.7509     5.5017
2023.9110     -13.37     11.28     3.9100     5.5589
2023.9137     -14.10     12.81     3.6167     5.3216
2023.9164     -15.13     12.58     4.1058     5.9764
2023.9192     -11.21     11.53     3.5642     5.0984
2023.9219     -10.99     9.31     3.5622     5.3013
2023.9247     -12.96     8.03     3.9377     5.6477
2023.9274     -12.57     6.78     3.9720     5.7966
2023.9301     -12.94     10.50     3.5815     5.1677
2023.9329     -12.35     9.05     3.5998     5.2492
2023.9356     -11.86     12.32     3.3897     4.7604
2023.9384     -12.31     12.60     3.6474     5.2572
2023.9411     -11.75     9.50     3.3408     4.7423
2023.9438     -12.29     7.77     3.4346     4.7652
2023.9466     -15.62     2.84     3.5755     5.0565
2023.9493     -15.69     8.36     3.8540     5.4291
2023.9521     -13.66     10.89     3.9211     5.5767
2023.9548     -10.67     10.76     3.4718     4.9190
2023.9575     -11.90     11.57     3.2833     4.7218
2023.9603     -13.75     9.15     3.5255     5.1492
2023.9630     -12.58     10.18     3.4343     4.9739
2023.9658     -13.35     10.69     3.3198     4.8730
2023.9685     -13.54     11.43     3.5404     5.2193
2023.9712     -14.63     10.22     3.7704     5.5802
2023.9740     -13.86     13.35     3.7919     5.6225
2023.9767     -12.38     11.93     3.7155     5.3502
2023.9795     -12.67     12.36     3.7409     5.4394
2023.9822     -11.08     9.54     3.3566     4.7618
2023.9849     -11.00     9.90     3.4344     4.9725
2023.9877     -11.06     8.64     3.4432     4.9922
2023.9904     -11.02     10.52     3.0795     4.4478
2023.9932     -9.78     10.81     3.8739     5.5136
2023.9959     -12.40     8.60     3.5363     5.1647
2023.9986     -11.16     10.29     3.4659     4.8629
2024.0014     -9.91     10.56     3.6217     5.1190
2024.0041     -11.68     9.63     3.5076     5.0702
2024.0068     -12.08     11.17     3.8954     5.5442
2024.0096     -11.55     11.83     3.2779     4.6572
2024.0123     -10.04     10.32     3.7216     5.3572
2024.0150     -10.80     10.53     3.5002     5.0123
2024.0178     -11.09     12.92     3.6705     5.2870
2024.0205     -12.63     10.59     3.6467     5.2565
2024.0232     -8.61     8.75     3.5572     5.0317
2024.0260     -11.91     9.63     4.1974     6.1541
2024.0287     -13.35     10.41     3.9169     5.7775
2024.0314     -11.06     10.33     3.8731     5.5590
2024.0342     -12.38     10.79     3.9677     5.5842
2024.0369     -11.39     12.55     3.5898     5.1724
2024.0396     -12.29     11.71     3.3568     4.8117
2024.0423     -11.11     6.81     3.8568     5.5393
2024.0451     -11.19     13.47     3.7103     5.4555
2024.0478     -13.51     11.64     3.6644     5.3317
2024.0505     -13.30     13.65     3.6117     5.2657
2024.0533     -11.71     10.54     3.5200     5.0955
2024.0560     -11.94     8.59     3.4904     4.9987
2024.0587     -11.70     9.94     3.4538     4.8414
2024.0615     -13.81     8.74     3.7159     5.3518
2024.0642     -10.46     6.59     3.4893     4.9919
2024.0669     -11.45     8.76     3.6547     5.2204
2024.0697     -9.67     8.57     3.7345     5.3267
2024.0724     -11.64     7.85     3.5244     5.1431
2024.0751     -10.95     8.38     3.4968     5.0000
2024.0779     -12.53     10.60     3.7702     5.5801
2024.0806     -10.82     9.46     3.8221     5.3889
2024.0833     -11.47     9.66     3.5158     5.0807
2024.0861     -10.00     7.69     3.7323     5.3707
2024.0888     -12.05     6.05     4.1052     5.9762
2024.0915     -12.69     7.91     3.8791     5.6180
2024.0943     -12.24     8.49     3.8057     5.5225
2024.0970     -12.71     9.36     3.7943     5.6609
2024.0997     -9.93     8.08     3.5351     5.1196
2024.1025     -11.54     6.47     3.5948     5.2469
2024.1052     -11.71     9.98     3.7457     5.5465
2024.1079     -10.09     9.60     3.9522     5.9275
2024.1107     -14.13     11.77     4.0713     5.8314
2024.1134     -12.67     10.39     4.4316     6.5243
2024.1161     -12.22     10.96     4.0877     6.0635
2024.1189     -12.88     10.37     3.8498     5.8603
2024.1216     -13.12     8.98     3.6358     5.3138
2024.1243     -12.17     10.28     4.2852     6.2710
2024.1270     -13.15     8.51     3.7814     5.3904
2024.1298     -11.22     9.88     4.1055     5.9763
2024.1325     -10.24     6.62     4.3328     6.3335
2024.1352     -12.07     9.74     4.2345     6.3083
2024.1380     -12.45     10.98     3.7327     5.3697
2024.1407     -11.44     5.38     3.8715     5.7736
2024.1434     -12.75     2.46     3.8082     5.6887
2024.1462     -13.80     10.39     3.7437     5.4511
2024.1489     -6.94     6.83     3.6310     5.1869
2024.1516     -12.01     6.79     3.7689     5.4759
2024.1544     -10.51     8.13     3.4406     4.9813
2024.1571     -9.46     8.59     3.7111     5.5008
2024.1598     -11.03     10.54     3.4599     5.0622
2024.1626     -8.93     7.01     3.6750     5.3506
2024.1653     -11.22     9.04     3.5165     5.0810
2024.1680     -11.27     7.75     3.5711     5.2094
2024.1708     -10.43     7.92     3.6562     5.2690
2024.1735     -11.73     4.41     4.1784     6.3894
2024.1762     -9.65     6.54     3.8031     5.5212
2024.1790     -11.27     10.85     3.9545     5.7274
2024.1817     -12.48     12.45     3.6010     5.2512
2024.1844     -10.77     12.43     3.5194     5.0970
2024.1872     -11.15     11.39     3.7114     5.5021
2024.1899     -11.80     9.35     3.5429     5.2214
2024.1926     -11.32     9.02     4.0943     6.1200
2024.1954     -11.33     5.94     4.0489     6.1118
2024.1981     -11.67     7.35     3.4512     5.2091
2024.2008     -13.13     9.01     4.1993     6.2571
2024.2036     -11.63     9.49     4.3026     6.2953
2024.2063     -11.49     6.07     3.5222     5.1429
2024.2090     -13.06     6.04     3.6953     5.4338
2024.2117     -14.09     9.15     3.8235     5.5986
2024.2145     -10.06     4.77     3.6919     5.4202
2024.2172     -14.42     11.09     3.7399     5.4362
2024.2199     -10.68     8.26     4.2984     6.3916
2024.2227     -10.41     7.03     3.8803     5.6246
2024.2254     -9.53     4.84     3.8857     5.8321
2024.2281     -10.58     8.02     4.0682     5.9374
2024.2309     -10.11     6.85     3.5198     5.0955
2024.2336     -13.14     6.80     4.2247     6.2375
2024.2363     -11.59     7.44     4.2253     6.2377
2024.2391     -9.55     7.98     3.9095     5.9263
2024.2418     -7.41     9.69     4.3544     6.6229
2024.2445     -8.99     4.34     3.8863     5.8323
2024.2473     -9.91     5.79     4.0518     5.9124
2024.2500     -9.41     6.24     4.2372     6.1041
2024.2527     -8.03     7.57     4.2565     6.1854
2024.2555     -12.14     4.03     4.0655     6.0936
2024.2582     -11.34     5.97     4.1883     6.3006
2024.2609     -10.90     4.03     4.3305     6.3476
2024.2637     -11.32     5.07     3.7687     5.7378
2024.2664     -12.89     7.29     4.1060     6.1850
2024.2691     -10.30     5.35     3.9490     5.8353
2024.2719     -12.49     5.18     3.9243     5.7287
2024.2746     -12.06     2.42     3.7703     5.5788
2024.2773     -8.91     6.66     3.9565     5.7271
2024.2801     -8.98     6.29     4.0831     6.0003
2024.2828     -8.55     3.26     4.1978     6.3033
2024.2855     -9.47     9.46     4.0624     6.1321
2024.2883     -8.01     5.01     4.6014     6.7978
2024.2910     -11.13     9.94     4.2820     6.3168
2024.2937     -11.87     5.90     4.1885     6.0859
2024.2992     -10.29     6.73     3.9663     5.7969
2024.3019     -11.97     6.13     3.8658     5.7085
2024.3046     -11.17     4.71     4.0678     5.9801
2024.3074     -10.60     8.63     3.9489     5.8783
2024.3101     -12.75     6.95     3.9110     5.7689
2024.3128     -8.97     6.26     4.2704     6.2066
2024.3156     -13.66     5.55     4.7796     7.3549
2024.3183     -10.18     7.58     4.6957     7.1861
2024.3210     -10.67     8.53     4.3647     6.4241
2024.3238     -11.76     6.74     4.4062     6.6403
2024.3265     -11.42     5.62     4.5886     6.7825
2024.3292     -12.59     7.67     3.7928     5.6228
2024.3320     -12.68     8.74     4.5845     6.9451
2024.3347     -12.63     3.84     4.1156     5.9972
2024.3374     -12.12     9.31     3.7523     5.4554
2024.3402     -12.99     5.85     4.4033     6.4284
2024.3429     -11.62     6.10     4.1469     6.2601
2024.3456     -8.68     6.68     4.1316     6.0661
2024.3484     -11.70     4.07     3.8428     5.6797
2024.3511     -14.10     5.53     4.4246     6.5143
2024.3538     -11.57     6.83     3.9914     5.8780
2024.3566     -11.49     6.07     4.0089     5.9486
2024.3593     -11.64     6.98     3.8768     5.5765
2024.3620     -12.26     4.87     3.7878     5.4459
2024.3648     -13.13     9.28     4.0051     5.8945
2024.3675     -10.01     5.75     3.8803     5.8308
2024.3702     -11.08     5.32     4.0098     5.9508
2024.3730     -9.61     6.16     4.6363     6.7918
2024.3757     -11.98     9.52     4.6256     6.8996
2024.3784     -10.14     5.23     4.3047     6.3548
2024.3811     -12.03     7.97     4.2453     6.1648
2024.3839     -8.81     0.81     4.2461     6.1651
2024.3866     -12.73     11.10     4.2836     6.3238
2024.3893     -9.82     9.22     4.4863     6.7128
2024.3921     -10.50     11.18     4.0409     5.8957
2024.3948     -12.45     10.98     4.4619     6.4591
2024.3975     -12.27     8.84     4.6136     6.6640
2024.4003     -13.35     9.57     4.1646     6.0137
2024.4030     -11.58     11.91     4.0807     5.8487
2024.4057     -12.33     7.29     4.0054     5.7455
2024.4085     -14.71     8.45     4.3839     6.3534
2024.4112     -12.56     10.12     4.0614     5.7649
2024.4139     -15.84     3.66     4.5725     6.5014
2024.4167     -11.11     7.35     4.0890     5.9074
2024.4194     -12.65     9.51     4.0834     6.0015
2024.4221     -12.86     7.22     3.9619     5.7844
2024.4249     -12.72     9.40     4.3704     6.4949
2024.4276     -14.13     10.37     3.9744     5.7640
2024.4303     -12.56     5.90     4.7941     7.0555
2024.4331     -14.38     9.31     4.4456     6.5447
2024.4358     -12.30     8.63     4.2345     6.0564
2024.4385     -11.77     10.12     4.0149     5.8044
2024.4413     -13.86     5.77     4.6479     6.8144
2024.4440     -11.39     7.49     4.0805     5.8468
2024.4467     -11.54     3.11     4.6512     6.6588
2024.4495     -14.12     10.91     4.1572     5.9520
2024.4522     -14.34     11.45     4.2076     6.1222
2024.4549     -14.18     10.79     4.0369     6.0277
2024.4577     -12.75     8.36     4.2787     6.1067
2024.4604     -15.37     9.52     3.8619     5.5458
2024.4631     -13.47     8.16     4.5781     6.5125
2024.4686     -11.50     10.58     4.1620     6.0016
2024.4713     -10.74     6.45     4.4271     6.3120
2024.4740     -12.96     11.95     4.3529     6.2118
2024.4768     -14.25     9.26     4.0714     5.8314
2024.4795     -12.94     12.76     3.6951     5.3918
2024.4822     -14.50     10.16     4.1568     5.9949
2024.4850     -12.75     6.67     3.9361     5.6456
2024.4877     -15.16     10.68     4.1415     6.1267
2024.4904     -12.52     8.07     3.9917     5.8781
2024.4932     -12.57     8.18     4.0778     5.8344
2024.4959     -12.97     6.64     4.9146     7.1687
2024.4986     -14.69     5.59     4.7831     7.1146
2024.5014     -12.76     6.96     4.8188     7.3077
2024.5041     -8.42     8.26     4.3480     6.3116
2024.5068     -12.14     5.43     3.7338     5.4271
2024.5096     -10.78     9.36     4.7243     6.9697
2024.5123     -11.94     9.70     4.1980     6.1543
2024.5150     -10.55     9.35     3.7886     5.4474
2024.5178     -8.41     7.39     4.2279     6.2092
2024.5205     -7.65     3.82     4.3026     6.1915
2024.5232     -9.25     7.53     4.4128     6.4428
2024.5260     -9.72     9.82     4.1562     5.9947
2024.5287     -13.75     10.84     4.3029     6.1916
2024.5314     -11.67     5.10     4.1966     6.1189
2024.5342     -11.70     8.26     3.9664     5.7952
2024.5369     -12.05     5.77     4.3189     6.4713
2024.5396     -15.42     9.36     4.5537     6.6333
2024.5423     -12.75     9.76     4.3523     6.3705
2024.5451     -14.90     5.83     4.6618     7.0510
2024.5478     -14.33     7.78     4.5267     6.5414
2024.5505     -11.84     8.34     4.7055     6.8893
2024.5533     -12.39     6.06     4.8026     7.1417
2024.5560     -12.13     9.05     4.6082     6.6022
2024.5587     -11.96     2.46     5.6622     8.4944
2024.5615     -8.68     9.20     5.3947     8.0356
2024.5642     -12.14     5.72     4.7374     7.0348
2024.5669     -12.98     7.81     4.2612     6.2388
2024.5697     -12.90     9.56     4.6482     6.6547
2024.5724     -10.00     6.00     4.1548     6.1241
2024.5751     -8.90     4.95     4.1532     5.9340
2024.5779     -10.28     10.36     4.1735     6.0689
2024.5806     -11.40     8.35     4.2812     6.3187
2024.5833     -11.95     10.58     4.5782     6.7683
2024.5861     -16.56     2.38     5.0065     7.3381
2024.5888     -15.18     11.57     5.5523     8.5885
2024.5915     -10.63     8.14     4.5429     6.7322
2024.5943     -10.67     7.67     4.5548     6.8460
2024.5970     -13.73     6.84     5.1849     7.6077
2024.5997     -19.67     14.88     5.4830     8.1344
2024.6025     -10.63     9.25     5.9412     8.9276
2024.6052     -8.53     6.58     5.6376     8.3473
2024.6079     -10.88     5.68     4.0533     6.1316
2024.6107     -11.88     10.12     4.4789     6.7396
2024.6134     -11.47     13.32     4.5101     6.6760
2024.6161     -14.03     9.00     4.4384     6.5782
2024.6189     -12.02     6.82     4.8179     6.9402
2024.6216     -10.83     5.82     5.5021     8.3116
2024.6243     -9.79     13.63     4.2615     6.2389
2024.6270     -12.27     8.00     4.3937     6.5756
2024.6298     -12.26     6.84     4.5507     7.0401
2024.6325     -9.31     8.80     4.8784     7.2238
2024.6352     -13.33     6.69     4.7445     7.0536
2024.6380     -12.34     5.10     4.9064     8.1532
2024.6407     -10.45     10.51     5.5237     8.0030
2024.6434     -12.48     8.52     5.2016     7.7571
2024.6462     -7.99     5.79     5.4272     8.1178
2024.6489     -12.21     7.29     5.1809     7.6798
2024.6516     -9.81     3.01     5.1619     7.6222
2024.6544     -7.85     8.80     4.3053     6.3550
2024.6571     -9.03     6.70     4.3107     6.3753
2024.6598     -11.57     4.58     4.9165     7.1400
2024.6626     -7.58     7.01     5.1804     7.6868
2024.6653     -10.68     6.87     5.1420     7.5261
2024.6680     -12.04     11.07     4.5251     6.5420
2024.6708     -6.93     8.50     5.1420     7.5261
2024.6735     -12.57     3.40     5.3172     8.2373
2024.6762     -7.12     9.81     5.7777     8.3756
2024.6790     -12.91     10.98     4.5349     6.7661
2024.6817     -12.57     10.71     5.7545     8.6174
2024.6844     -15.85     8.74     4.9235     7.5205
2024.6872     -13.90     9.52     4.8818     7.2263
2024.6899     -12.15     11.06     5.2148     7.7346
2024.6926     -11.76     8.15     5.9624     8.8275
2024.6954     -11.37     8.30     4.2661     6.2528
2024.6981     -10.59     2.70     4.5791     6.7687
2024.7008     -15.06     11.27     4.5906     6.4744
2024.7036     -7.34     7.82     4.6418     7.0870
2024.7063     -9.15     1.09     5.7889     8.4926
2024.7090     -18.02     13.85     4.5988     6.8472
2024.7117     -9.60     11.19     4.0537     5.9651
2024.7145     -10.47     9.42     4.6787     7.1689
2024.7172     -11.42     6.44     4.4323     6.7309
2024.7199     -7.27     18.60     5.7880     8.6062
2024.7227     -10.66     10.47     4.2273     6.3116
2024.7254     -9.05     6.74     4.6500     7.2066
2024.7281     -8.64     7.97     4.0148     5.8825
2024.7309     -12.99     11.48     4.1341     6.2830
2024.7336     -8.52     8.52     4.2272     6.3705
2024.7363     -10.76     9.29     3.8618     5.7586
2024.7391     -11.30     9.53     4.0459     6.3180
2024.7418     -10.27     11.18     4.0967     6.1298
2024.7445     -9.65     9.36     3.8947     5.9009
2024.7473     -14.22     11.99     4.5845     7.0668
2024.7500     -13.81     13.23     4.3934     6.7810
2024.7527     -14.01     16.54     4.1140     6.1997
2024.7555     -11.94     12.24     3.8054     5.8451
2024.7582     -12.35     16.05     3.9673     6.1627
2024.7609     -10.62     12.89     3.8891     6.0486
2024.7637     -15.16     17.42     4.1306     6.2707
2024.7664     -14.41     17.81     4.1618     6.3238
2024.7691     -14.07     15.57     3.9572     5.7291
2024.7719     -13.59     11.84     4.0470     6.0664
2024.7746     -13.89     11.19     3.9941     6.0947
2024.7773     -13.61     12.74     3.8244     5.6005
2024.7801     -12.49     10.22     4.2139     6.2524
2024.7828     -10.58     5.20     4.0283     6.0301
2024.7855     -12.74     10.57     4.6236     7.0996
2024.7883     -10.79     6.01     4.6161     6.9231
2024.7910     -11.07     10.92     3.9755     5.8112
2024.7937     -12.08     7.80     3.8588     5.9231
2024.7964     -12.41     10.59     4.6275     7.1425
2024.7992     -12.76     9.77     4.1689     6.1295
2024.8019     -11.81     9.66     4.0770     6.0492
2024.8046     -10.38     7.23     4.2916     6.5427
2024.8074     -12.50     10.53     3.8435     5.6800
2024.8101     -12.92     10.75     4.2627     6.6208
2024.8128     -13.25     10.45     4.1987     6.2569
2024.8156     -13.01     13.50     4.2610     6.5573
2024.8183     -10.73     10.63     4.0767     6.0472
2024.8210     -14.71     11.53     3.6732     5.5553
2024.8238     -12.17     11.13     4.2360     6.4087
2024.8265     -13.31     11.70     3.6745     5.5237
2024.8292     -13.93     12.12     4.3325     6.5119
2024.8320     -10.85     11.76     4.0290     6.0323
2024.8347     -12.51     12.52     3.7770     5.5894
2024.8374     -14.20     9.15     3.8127     5.7088
2024.8402     -10.40     12.06     3.7262     5.5212
2024.8429     -12.29     11.97     3.7778     5.7960
2024.8456     -14.60     11.83     4.2195     6.3894
2024.8484     -10.84     11.47     3.6662     5.4389
2024.8511     -12.68     12.10     3.8464     5.7998
2024.8538     -12.71     12.74     3.7517     5.5731
2024.8566     -13.36     12.38     3.4920     5.1629
2024.8593     -11.61     14.23     3.4437     4.9923
2024.8620     -10.78     11.33     3.6001     5.2482
2024.8648     -13.11     9.51     3.7520     5.5020
2024.8675     -13.45     10.37     3.5718     5.3172
2024.8702     -10.91     13.04     3.6632     5.3318
2024.8730     -10.74     13.18     3.9280     5.8427
2024.8757     -11.45     13.27     3.5837     5.1803
2024.8784     -12.55     13.75     3.5091     5.0789
2024.8811     -12.16     12.51     3.8136     5.7422
2024.8839     -13.06     10.80     3.5919     5.3979
2024.8866     -12.33     12.65     3.5519     5.2321
2024.8893     -13.88     13.68     3.7321     5.5855
2024.8921     -13.31     14.24     3.9567     5.7272
2024.8948     -11.78     12.11     3.8366     5.6226
2024.8975     -12.66     13.47     3.8924     5.6414
2024.9003     -12.35     13.24     3.8292     5.7741
2024.9030     -13.92     13.50     4.0424     6.1114
2024.9057     -13.78     15.12     4.0163     6.0136
2024.9085     -11.71     12.79     3.7709     5.5804
2024.9112     -12.02     12.44     3.6488     5.4190
2024.9139     -14.99     16.99     3.8163     5.6759
2024.9167     -12.43     16.25     3.6560     5.4832
2024.9194     -12.67     10.40     3.8170     5.7563
2024.9221     -12.19     15.96     3.6052     5.6201
2024.9249     -11.13     12.75     3.8609     5.7528
2024.9276     -11.36     14.73     3.5359     5.1646
2024.9331     -12.38     12.77     4.2093     6.2208
2024.9358     -13.26     12.15     3.7577     5.5103
2024.9385     -15.76     11.32     3.5082     5.2817
2024.9413     -13.00     12.06     3.6808     5.4082
2024.9440     -11.55     11.84     3.8319     5.7377
2024.9467     -15.03     10.91     3.6854     5.4185
2024.9495     -14.56     10.33     3.7734     5.5811
2024.9522     -14.65     9.97     3.6639     5.3320
2024.9549     -12.27     11.64     3.7517     5.5019
2024.9577     -10.00     13.59     3.8299     5.8085
2024.9604     -10.61     13.13     3.8227     5.5983
2024.9631     -14.17     12.43     3.5544     5.2448
2024.9658     -11.12     11.61     3.4525     5.0474
2024.9686     -11.91     13.01     3.7522     5.4536
2024.9713     -10.71     9.17     3.5971     5.2000
2024.9740     -13.49     10.19     3.8415     5.6799
2024.9768     -12.61     10.54     3.9292     5.6362
2024.9795     -13.75     11.11     3.8804     5.6258
2024.9822     -12.92     8.78     3.7005     5.4837
2024.9850     -11.61     11.41     4.2283     6.2969
2024.9877     -13.10     14.28     3.7844     5.5402
2024.9904     -11.66     13.22     3.6897     5.5892
2024.9932     -13.43     7.23     3.6103     5.3129
2024.9959     -11.52     11.20     3.9922     5.8783
2024.9986     -10.85     10.93     3.4413     4.9804
2025.0014     -11.00     11.02     4.0605     6.2897
2025.0041     -13.52     13.08     4.1138     6.1997
2025.0068     -10.35     10.80     4.1741     6.0686
2025.0096     -11.37     12.21     3.8507     5.6428
2025.0123     -12.19     11.16     3.6507     5.3778
2025.0151     -12.83     9.67     3.7745     5.5827
2025.0178     -10.34     10.23     3.8211     5.5955
2025.0205     -11.90     9.89     4.1797     6.2892
2025.0233     -10.96     7.82     3.8264     5.8127
2025.0260     -10.98     10.40     3.5579     5.0850
2025.0288     -12.14     10.48     3.6291     5.1805
2025.0315     -10.93     10.58     4.1777     6.2807
2025.0342     -10.98     10.12     3.5000     5.0122
2025.0370     -11.61     8.88     3.4811     4.9320
2025.0397     -11.03     11.10     3.6651     5.3378
2025.0425     -10.62     10.64     3.7692     5.3713
2025.0452     -13.00     11.79     3.6123     5.2660
2025.0479     -11.82     14.19     3.6315     5.1871
2025.0507     -11.31     9.55     4.0212     5.8144
2025.0534     -10.34     13.30     3.4240     4.9101
2025.0562     -11.27     11.41     3.6363     5.4010
2025.0589     -11.07     12.59     3.4888     4.9918
2025.0616     -11.49     11.11     3.9323     5.8098
2025.0644     -11.13     9.10     3.5761     5.3327
2025.0671     -12.10     10.68     3.8083     5.7349
2025.0699     -12.01     11.85     3.9363     5.7183
2025.0726     -12.25     11.04     3.2998     4.7916
2025.0753     -10.31     11.84     3.5355     5.1645
2025.0781     -11.45     13.56     3.6662     5.3378
2025.0808     -10.86     14.04     3.4179     4.8998
2025.0836     -9.78     10.81     3.5517     5.2336
2025.0863     -10.33     11.05     3.4243     4.9102
2025.0890     -11.34     11.87     3.5765     5.3690
2025.0918     -10.34     13.04     3.3854     4.9597
2025.0945     -12.40     13.10     4.0220     5.9650
2025.0973     -11.76     11.23     3.8783     5.8275
2025.1000     -12.20     11.76     3.8968     5.9039
2025.1027     -12.34     12.67     3.7517     5.5019
2025.1055     -10.64     11.82     3.6167     5.3216
2025.1082     -10.58     11.10     3.6201     5.3332
2025.1110     -10.07     8.99     3.4414     4.9819
2025.1137     -9.93     12.58     3.7793     5.6010
2025.1164     -10.80     12.76     3.7108     5.4557
2025.1192     -11.25     11.65     3.4403     4.9800
2025.1219     -12.42     11.75     3.6650     5.3365
2025.1247     -12.01     14.93     3.6596     5.2830
2025.1274     -12.32     13.46     3.5578     5.0898
2025.1301     -13.44     11.19     3.8893     5.8439
2025.1329     -11.47     10.50     4.0839     6.2181
2025.1356     -11.93     9.95     3.8082     5.6887
2025.1384     -12.02     11.02     3.8811     5.6278
2025.1411     -12.55     11.79     4.1176     6.3529
2025.1438     -13.35     13.48     3.7111     5.5020
2025.1466     -12.67     10.96     3.8083     5.6888
2025.1493     -12.70     10.19     3.6265     5.5374
2025.1521     -13.97     10.81     4.2089     6.2204
2025.1548     -11.40     13.71     3.4724     5.0784
2025.1575     -11.16     12.83     3.7124     5.5042
2025.1603     -10.86     10.69     3.8974     5.6957
2025.1630     -12.09     14.57     3.7154     5.5198
2025.1658     -9.58     12.84     3.7762     5.5891
2025.1685     -12.64     13.13     3.7962     5.6711
2025.1712     -11.63     13.98     4.0696     6.1970
2025.1740     -10.31     13.24     4.1321     6.0663
2025.1767     -10.96     14.02     3.8996     5.7072
2025.1795     -11.37     9.97     3.8309     5.8123
2025.1822     -10.74     14.03     3.8520     5.6902
2025.1849     -11.90     16.05     4.4196     6.4066
2025.1877     -10.45     12.74     4.0214     5.8144
2025.1904     -10.96     14.02     3.9695     5.7462
2025.1932     -10.97     12.08     4.7027     6.8359
2025.1959     -10.85     16.54     3.6907     5.3706
2025.1986     -11.46     14.13     3.8810     5.6260
2025.2014     -9.92     12.82     3.9666     5.9995
2025.2041     -13.22     12.61     3.9282     5.7924
2025.2068     -8.66     10.84     4.1765     6.2802
2025.2096     -11.44     11.28     4.2176     6.2375
2025.2123     -12.17     11.95     4.0184     6.0161
2025.2151     -9.32     10.21     4.1160     5.9992
2025.2178     -9.94     11.77     3.9113     5.7690
2025.2205     -11.24     10.79     3.7972     5.6732
2025.2233     -9.36     10.60     4.6321     6.7910
2025.2260     -12.91     12.96     4.3032     6.6052
2025.2288     -10.74     16.28     3.6163     5.2275
2025.2315     -11.48     13.62     3.7596     5.5192
2025.2342     -12.01     12.41     3.5998     5.2492
2025.2370     -13.01     12.93     3.4891     5.1479
2025.2397     -11.59     14.73     4.3548     6.4148
2025.2425     -9.77     14.15     3.5929     5.2396
2025.2452     -10.10     13.28     3.4891     5.2033
2025.2479     -8.84     12.68     3.9868     6.0320
2025.2507     -11.21     18.28     3.9293     5.8448
2025.2534     -11.68     11.59     4.5340     6.7622
2025.2562     -9.80     10.01     4.0545     5.9604
2025.2589     -11.33     12.69     3.6284     5.3339
2025.2616     -11.06     8.65     4.2567     6.4949
2025.2644     -10.10     10.74     4.2513     6.3770
2025.2671     -9.06     6.49     4.1031     5.9777
2025.2699     -10.58     10.25     4.7957     7.2651
2025.2726     -9.96     7.02     4.3866     6.5619
2025.2753     -12.63     12.53     4.1319     6.2712
2025.2781     -9.27     11.78     4.5574     6.8587
2025.2808     -11.97     10.63     4.1584     6.2047
2025.2836     -10.08     8.45     4.0949     6.3214
2025.2863     -11.17     9.19     4.1101     6.0524
2025.2890     -9.15     10.35     4.3382     6.3427
2025.2918     -9.96     10.97     4.3567     6.4219
2025.2945     -10.88     6.51     4.9862     7.2128
2025.2973     -11.97     6.97     5.0022     7.5111
2025.3000     -13.13     9.02     4.2019     6.3179
2025.3027     -11.34     10.46     4.5181     6.6938
2025.3055     -12.99     6.98     4.3309     6.4630
2025.3082     -11.08     13.20     4.1155     5.9972
2025.3110     -11.02     8.27     4.1166     5.9976
2025.3137     -10.93     6.34     4.2433     6.2715
